epoch,sat,constellation,residual_mm,S_phase_mm2,NIS,gate_mode,accepted,K_amb,clk_sigma_mm,amb_sigma_mm
2416,G32,G,12.1792,300000388415.7431,4.94440858e-10,absolute,1,0.000000,547722.9115,30.5113
2418,E07,E,37.2797,300000388157.3458,4.63258794e-09,absolute,1,0.000000,547722.9113,33.1735
2418,G10,G,33.0864,300000388136.9911,3.64903238e-09,absolute,1,0.000000,547722.9113,30.4278
2418,G23,G,33.2591,300000388169.3768,3.68721632e-09,absolute,1,0.000000,547722.9113,30.4155
2418,G27,G,27.5586,300000388209.0446,2.53159281e-09,absolute,1,0.000000,547722.9113,31.1812
2418,G31,G,26.7773,300000388134.4431,2.39008172e-09,absolute,1,0.000000,547722.9113,30.8583
2418,G32,G,20.6645,300000388142.6014,1.42339798e-09,absolute,1,0.000000,547722.9113,30.4822
2425,E13,E,35.9782,300000387643.9122,4.31475550e-09,absolute,1,0.000000,547722.9105,38.2618
2425,E26,E,11.2294,300000387628.3271,4.20333909e-10,absolute,1,0.000000,547722.9105,38.2862
2425,E29,E,23.0473,300000387633.8630,1.77058918e-09,absolute,1,0.000000,547722.9105,38.3276
2430,G25,G,-44.6071,300400386271.9656,6.62380515e-09,absolute,1,0.001332,547722.9100,20000.0000
2432,G23,G,48.9333,300000386651.9949,7.98156173e-09,absolute,1,0.000000,547722.9099,30.3767
2432,G27,G,22.7344,300000386701.4447,1.72284712e-09,absolute,1,0.000000,547722.9099,31.1266
2435,E07,E,11.1721,300000386405.5350,4.16051704e-10,absolute,1,0.000000,547722.9097,33.0822
2435,E33,E,48.6160,300000386393.5814,7.87838059e-09,absolute,1,0.000000,547722.9097,33.3833
2435,G10,G,9.3623,300000386377.5999,2.92174169e-10,absolute,1,0.000000,547722.9097,30.3590
2435,G23,G,7.8944,300000386416.5873,2.07738068e-10,absolute,1,0.000000,547722.9097,30.3476
2435,G25,G,-31.9440,300400385861.8164,3.39685314e-09,absolute,1,0.001332,547722.9097,20000.0000
2435,G27,G,23.9448,300000386466.9827,1.91117849e-09,absolute,1,0.000000,547722.9097,31.0951
2435,G31,G,21.2948,300000386373.6408,1.51155744e-09,absolute,1,0.000000,547722.9097,30.7701
2435,G32,G,7.3665,300000386386.9108,1.80882018e-10,absolute,1,0.000000,547722.9097,30.4133
2436,E18,E,-46.5285,300000002051.0279,7.21634099e-09,absolute,1,0.000000,547722.5584,38.3159
2436,E29,E,-46.0621,300000001988.2541,7.07239493e-09,absolute,1,0.000000,547722.5584,38.2560
2436,G02,G,15.4328,300000002044.5111,7.93906793e-10,absolute,1,0.000000,547722.5584,36.1350
2436,G26,G,47.3757,300399995752.2506,7.47156750e-09,absolute,1,0.001332,547722.5584,19999.9129
2436,G28,G,1.1750,300000001982.9199,4.60191811e-12,absolute,1,0.000000,547722.5584,35.5850
2437,E13,E,21.2282,300000000044.2687,1.50212604e-09,absolute,1,0.000000,547722.5587,38.1418
2437,E26,E,18.6642,300000000022.6855,1.16117128e-09,absolute,1,0.000000,547722.5587,38.1631
2437,E29,E,32.8109,300000000027.5013,3.58852135e-09,absolute,1,0.000000,547722.5587,38.2048
2443,E33,E,-49.3316,300000385928.9150,8.11201388e-09,absolute,1,0.000000,547722.9092,33.3195
2444,G02,G,-37.8094,300000002040.7271,4.76516387e-09,absolute,1,0.000000,547722.5584,35.8954
2444,G28,G,-45.7917,300000002002.3795,6.98960053e-09,absolute,1,0.000000,547722.5584,35.4838
2447,E07,E,41.6312,300000390693.5804,5.77717859e-09,absolute,1,0.000000,547722.9136,33.0024
2447,G10,G,39.6025,300000390660.8726,5.22786487e-09,absolute,1,0.000000,547722.9136,30.2933
2447,G27,G,36.6689,300000390763.7607,4.48202715e-09,absolute,1,0.000000,547722.9136,30.9968
2447,G31,G,41.8319,300000390655.4558,5.83301428e-09,absolute,1,0.000000,547722.9136,30.6651
2447,G32,G,46.4253,300000390672.2777,7.18433775e-09,absolute,1,0.000000,547722.9136,30.3470
2452,E07,E,3.6003,300000385742.4166,4.32079341e-11,absolute,1,0.000000,547722.9091,32.9653
2452,E33,E,18.2603,300000385719.6690,1.11145636e-09,absolute,1,0.000000,547722.9091,33.2428
2452,G10,G,-16.3115,300000385708.6777,8.86878274e-10,absolute,1,0.000000,547722.9091,30.2615
2452,G25,G,28.1032,300000385949.6232,2.63262156e-09,absolute,1,0.000000,547722.9091,32.5563
2452,G27,G,-2.6212,300000385816.3026,2.29030487e-11,absolute,1,0.000000,547722.9091,30.9634
2452,G31,G,-6.2525,300000385703.1826,1.30312091e-10,absolute,1,0.000000,547722.9091,30.6317
2452,G32,G,-5.5533,300000385720.8494,1.02795816e-10,absolute,1,0.000000,547722.9091,30.3150
2455,E07,E,30.4700,300000385749.2453,3.09472301e-09,absolute,1,0.000000,547722.9091,32.9323
2455,G10,G,30.8493,300000385714.9124,3.17227032e-09,absolute,1,0.000000,547722.9091,30.2316
2455,G25,G,49.3954,300000385887.6237,8.13299731e-09,absolute,1,0.000000,547722.9091,31.5395
2455,G26,G,-42.0453,300400385096.8092,5.88483029e-09,absolute,1,0.001332,547722.9091,20000.0000
2455,G27,G,42.9990,300000385824.6251,6.16302895e-09,absolute,1,0.000000,547722.9091,30.9292
2455,G31,G,36.0610,300000385709.3995,4.33464327e-09,absolute,1,0.000000,547722.9091,30.5933
2455,G32,G,23.9157,300000385727.6651,1.90653987e-09,absolute,1,0.000000,547722.9091,30.2845
2457,G25,G,22.2335,300400385218.7119,1.64555963e-09,absolute,1,0.001332,547722.9091,20000.0000
2458,G32,G,21.6630,300000385403.0227,1.56428038e-09,absolute,1,0.000000,547722.9088,30.2543
2459,E07,E,-30.8962,300000000080.8284,3.18192221e-09,absolute,1,0.000000,547722.5584,32.8710
2459,E33,E,-15.5996,300000000061.8333,8.11153852e-10,absolute,1,0.000000,547722.5584,33.1349
2459,G10,G,-22.6072,300000000050.4352,1.70362109e-09,absolute,1,0.000000,547722.5584,30.1744
2459,G25,G,-46.0890,300400001088.9122,7.07122162e-09,absolute,1,0.001332,547722.5584,20000.0000
2459,G26,G,-13.3837,300000000148.4070,5.97078214e-10,absolute,1,0.000000,547722.5584,31.5168
2459,G27,G,-30.2311,300000000168.8033,3.04639118e-09,absolute,1,0.000000,547722.5584,30.8698
2459,G31,G,-25.6170,300000000049.6580,2.18744003e-09,absolute,1,0.000000,547722.5584,30.5333
2459,G32,G,-42.9392,300000000056.0252,6.14591341e-09,absolute,1,0.000000,547722.5584,30.2267
2460,E18,E,-29.0314,300000002044.0741,2.80941441e-09,absolute,1,0.000000,547722.5584,38.1216
2460,G02,G,-2.7889,300000002001.6860,2.59267764e-11,absolute,1,0.000000,547722.5584,35.7555
2460,G28,G,3.0278,300000001962.4805,3.05576079e-11,absolute,1,0.000000,547722.5584,35.4264
2462,E07,E,25.5658,300000390700.2284,2.17868986e-09,absolute,1,0.000000,547722.9136,32.8384
2462,G10,G,39.0388,300000390663.0851,5.08008826e-09,absolute,1,0.000000,547722.9136,30.1442
2462,G26,G,30.2956,300000390726.6421,3.05940186e-09,absolute,1,0.000000,547722.9136,30.9441
2462,G31,G,40.3224,300000390657.2559,5.41965226e-09,absolute,1,0.000000,547722.9136,30.4920
2462,G32,G,27.8024,300000390677.2944,2.57656587e-09,absolute,1,0.000000,547722.9136,30.1956
2464,G26,G,41.0041,300000390787.0042,5.60444341e-09,absolute,1,0.000000,547722.9136,30.7508
2465,G27,G,-5.9835,300400001153.4186,1.19181322e-10,absolute,1,0.001332,547722.5585,20000.0000
2466,E18,E,-23.9201,300000403404.4078,1.90724128e-09,absolute,1,0.000000,547722.9248,38.0614
2466,G02,G,-17.7003,300000403350.4648,1.04433175e-09,absolute,1,0.000000,547722.9248,35.6649
2466,G27,G,-28.8950,300000000243.9913,2.78306900e-09,absolute,1,0.000000,547722.9248,634.3982
2466,G28,G,-24.6536,300000403319.0823,2.02599336e-09,absolute,1,0.000000,547722.9248,35.3751
2467,E07,E,-27.7548,300000002000.5958,2.56777106e-09,absolute,1,0.000000,547722.5587,32.7763
2467,E33,E,-30.2316,300000001966.1709,3.04649252e-09,absolute,1,0.000000,547722.5587,33.0302
2467,G10,G,-39.3043,300000001958.6770,5.14942302e-09,absolute,1,0.000000,547722.5587,30.0873
2467,G26,G,-22.2126,300000002010.5128,1.64466675e-09,absolute,1,0.000000,547722.5587,30.7006
2467,G31,G,-46.7395,300000001952.4994,7.28194661e-09,absolute,1,0.000000,547722.5587,30.4293
2467,G32,G,-36.4621,300000001974.1297,4.43162260e-09,absolute,1,0.000000,547722.5587,30.1377
2471,E07,E,-17.6103,300000391170.5596,1.03374485e-09,absolute,1,0.000000,547722.9140,32.7426
2471,E33,E,-26.0485,300000391135.3203,2.26173779e-09,absolute,1,0.000000,547722.9140,32.9917
2471,G10,G,-42.3357,300000391129.2103,5.97436077e-09,absolute,1,0.000000,547722.9140,30.0577
2471,G26,G,-15.8916,300000391173.4813,8.41804833e-10,absolute,1,0.000000,547722.9140,30.5837
2471,G31,G,-40.7247,300000391122.8849,5.52832158e-09,absolute,1,0.000000,547722.9140,30.3931
2471,G32,G,-32.4352,300000391145.3353,3.50680461e-09,absolute,1,0.000000,547722.9140,30.1074
2477,G25,G,47.4116,300400386531.8693,7.48288809e-09,absolute,1,0.001332,547722.9103,20000.0000
2479,G25,G,-46.9704,300000772708.9363,7.35402778e-09,absolute,1,0.000001,547722.9105,621.5100
2482,E07,E,-34.3805,300000387738.0453,3.94004624e-09,absolute,1,0.000000,547722.9109,32.6955
2482,E33,E,-35.6372,300000387693.8497,4.23336390e-09,absolute,1,0.000000,547722.9109,32.9407
2482,G31,G,-44.9794,300000387682.7237,6.74382415e-09,absolute,1,0.000000,547722.9109,30.3519
2484,E18,E,30.7315,300400385145.5248,3.14389216e-09,absolute,1,0.001332,547722.9111,19999.9393
2485,E07,E,-45.2024,300000387810.9774,6.81085689e-09,absolute,1,0.000000,547722.9109,32.6642
2485,E33,E,-29.3072,300000387765.1658,2.86303650e-09,absolute,1,0.000000,547722.9109,32.9073
2485,G26,G,-46.3224,300000387799.4758,7.15254959e-09,absolute,1,0.000000,547722.9109,30.4680
2485,G31,G,-45.7180,300000387754.8963,6.96710353e-09,absolute,1,0.000000,547722.9109,30.3190
2486,E13,E,-33.0574,300000001990.4197,3.64264451e-09,absolute,1,0.000000,547722.5584,37.8191
2486,G02,G,-30.2996,300000001972.3727,3.06022825e-09,absolute,1,0.000000,547722.5584,35.5320
2486,G28,G,1.1466,300000001944.3688,4.38250183e-12,absolute,1,0.000000,547722.5584,35.2710
2487,E18,E,18.6373,300000388267.5099,1.15782828e-09,absolute,1,0.000001,547722.5587,622.3383
2488,G28,G,-40.0052,300000195900.6861,5.33472544e-09,absolute,1,0.000000,547722.7355,35.2220
2490,E07,E,45.3685,300000389044.9143,6.86099038e-09,absolute,1,0.000000,547722.9121,32.6293
2490,G10,G,39.8045,300000388993.3503,5.28130759e-09,absolute,1,0.000000,547722.9121,29.9635
2490,G26,G,24.2939,300000389024.5221,1.96730568e-09,absolute,1,0.000000,547722.9121,30.3626
2490,G31,G,48.6966,300000388985.1317,7.90453132e-09,absolute,1,0.000000,547722.9121,30.2767
2490,G32,G,49.3317,300000389013.7513,8.11205423e-09,absolute,1,0.000000,547722.9121,30.0119
2494,E13,E,-31.8877,300000394044.4382,3.38941019e-09,absolute,1,0.000000,547722.9163,37.7144
2494,E18,E,-36.9030,300000587705.3890,4.53943864e-09,absolute,1,0.000001,547722.9163,441.6133
2494,E26,E,-41.3590,300000394002.0231,5.70188723e-09,absolute,1,0.000000,547722.9163,37.7311
2494,E29,E,-37.0956,300000394011.6498,4.58694436e-09,absolute,1,0.000000,547722.9163,37.7695
2494,G02,G,4.2691,300000394023.9204,6.07506569e-11,absolute,1,0.000000,547722.9163,35.4128
2494,G28,G,12.6565,300000394001.0720,5.33952687e-10,absolute,1,0.000000,547722.9163,35.1718
2499,E18,E,-45.8010,300000391397.5472,6.99243487e-09,absolute,1,0.000000,547722.9138,39.1096
2499,G02,G,-36.9171,300000391233.1697,4.54290571e-09,absolute,1,0.000000,547722.9138,35.2570
2499,G28,G,-24.6658,300000391212.7382,2.02801017e-09,absolute,1,0.000000,547722.9138,35.0295
2500,E18,E,-47.9828,300000000150.7762,7.67450556e-09,absolute,1,0.000000,547722.5587,38.5073
2500,G02,G,-44.2654,300000000035.7477,6.53141567e-09,absolute,1,0.000000,547722.5587,35.2055
2500,G28,G,-35.7558,300000000017.5959,4.26158236e-09,absolute,1,0.000000,547722.5587,34.9829
2514,E33,E,49.1524,300000406154.8387,8.05317542e-09,absolute,1,0.000000,547722.9277,32.7897
2514,G10,G,34.2944,300000406157.8079,3.92035364e-09,absolute,1,0.000000,547722.9277,29.9179
2514,G26,G,13.6246,300000406183.0996,6.18762641e-10,absolute,1,0.000000,547722.9277,30.2345
2514,G32,G,13.4240,300000406183.3376,6.00676586e-10,absolute,1,0.000000,547722.9277,29.9654
2515,E07,E,-6.6686,300000000097.4462,1.48234470e-10,absolute,1,0.000000,547722.5584,32.5335
2515,E33,E,-21.4233,300000000028.9402,1.52985379e-09,absolute,1,0.000000,547722.5584,32.7638
2515,G10,G,-31.8096,300000000027.2258,3.37283355e-09,absolute,1,0.000000,547722.5584,29.8916
2515,G26,G,-49.0531,300000000045.8336,8.02070059e-09,absolute,1,0.000000,547722.5584,30.1765
2515,G31,G,-10.5417,300000000023.3102,3.70423999e-10,absolute,1,0.000000,547722.5584,30.1526
2515,G32,G,-48.1918,300000000049.7272,7.74148928e-09,absolute,1,0.000000,547722.5584,29.9383
2516,E07,E,15.8030,300000000098.5288,8.32447200e-10,absolute,1,0.000000,547722.5584,32.5083
2516,E33,E,-4.0732,300000000030.5706,5.53022534e-11,absolute,1,0.000000,547722.5584,32.7367
2516,G10,G,-9.0784,300000000030.3815,2.74724614e-10,absolute,1,0.000000,547722.5584,29.8653
2516,G26,G,-18.3064,300000000046.2665,1.11708601e-09,absolute,1,0.000000,547722.5584,30.1321
2516,G31,G,7.9060,300000000021.8671,2.08347938e-10,absolute,1,0.000000,547722.5584,30.1177
2516,G32,G,-20.4593,300000000052.4263,1.39528083e-09,absolute,1,0.000000,547722.5584,29.9111
2523,G01,G,-43.4186,300400403463.7852,6.27552875e-09,absolute,1,0.001332,547722.9258,19999.9966
2527,E33,E,5.1214,300000422540.6522,8.74281964e-11,absolute,1,0.000000,547722.9427,32.6920
2527,G10,G,-4.9131,300000422544.0839,8.04610861e-11,absolute,1,0.000000,547722.9427,29.8319
2527,G26,G,-0.7727,300000422559.7261,1.99042445e-12,absolute,1,0.000000,547722.9427,30.0861
2527,G31,G,16.2914,300000422534.3942,8.84693193e-10,absolute,1,0.000000,547722.9427,30.0775
2527,G32,G,-13.4989,300000422572.0611,6.07399352e-10,absolute,1,0.000000,547722.9427,29.8768
2528,E26,E,-10.7451,300000001926.4432,3.84858894e-10,absolute,1,0.000000,547722.5584,37.4510
2528,E29,E,-25.0002,300000001929.9148,2.08336412e-09,absolute,1,0.000000,547722.5584,37.4879
2528,G02,G,31.4930,300000001939.8695,3.30603654e-09,absolute,1,0.000000,547722.5584,35.1274
2528,G28,G,24.4765,300000001920.4937,1.99699231e-09,absolute,1,0.000000,547722.5584,34.9199
2529,G26,G,49.8744,300000001930.8227,8.29152253e-09,absolute,1,0.000000,547722.5587,30.0166
2529,G32,G,34.7677,300000001942.0346,4.02930087e-09,absolute,1,0.000000,547722.5587,29.8497
2530,E33,E,-34.7141,300000000040.6382,4.01689643e-09,absolute,1,0.000000,547722.5584,32.6395
2530,G10,G,-42.5621,300000000038.3762,6.03845522e-09,absolute,1,0.000000,547722.5584,29.7805
2530,G26,G,-38.1924,300000000044.5985,4.86219492e-09,absolute,1,0.000000,547722.5584,29.9890
2530,G31,G,-24.5921,300000000031.9814,2.01590853e-09,absolute,1,0.000000,547722.5584,29.9983
2533,E26,E,-15.0306,300000422245.7311,7.53066554e-10,absolute,1,0.000000,547722.9421,37.4040
2533,E29,E,-26.7872,300000422256.2070,2.39183610e-09,absolute,1,0.000000,547722.9421,37.4402
2533,G02,G,6.6079,300000422259.9496,1.45547825e-10,absolute,1,0.000000,547722.9421,35.0710
2533,G28,G,16.6339,300000422245.8882,9.22290551e-10,absolute,1,0.000000,547722.9421,34.8736
2534,E26,E,29.3199,300000000018.5446,2.86553000e-09,absolute,1,0.000000,547722.5587,37.3635
2534,E29,E,18.0389,300000000027.8340,1.08466975e-09,absolute,1,0.000000,547722.5587,37.3990
2534,G02,G,44.6588,300000000030.9562,6.64802435e-09,absolute,1,0.000000,547722.5587,35.0213
2536,G01,G,34.9993,300000824476.3743,4.08315091e-09,absolute,1,0.000001,547722.9348,641.4027
2540,G01,G,7.4298,300000622650.8797,1.84004061e-10,absolute,1,0.000001,547722.9378,454.1383
2541,E26,E,-23.7040,300000138683.5625,1.87292822e-09,absolute,1,0.000000,547722.6832,37.3144
2541,E29,E,-37.1512,300000138691.1496,4.60069390e-09,absolute,1,0.000000,547722.6832,37.3494
2541,G02,G,-16.8530,300000138693.3838,9.46746709e-10,absolute,1,0.000000,547722.6832,34.9707
2541,G28,G,0.9549,300000138682.9609,3.03916032e-12,absolute,1,0.000000,547722.6832,34.7836
2543,G01,G,-21.3231,300000550938.5888,1.51558022e-09,absolute,1,0.000000,547722.9350,371.0150
2544,E26,E,24.9963,300000104813.8817,2.08271463e-09,absolute,1,0.000000,547722.6523,37.2704
2544,E29,E,14.9703,300000104821.5325,7.47035539e-10,absolute,1,0.000000,547722.6523,37.3049
2544,G02,G,36.1630,300000104823.2233,4.35920399e-09,absolute,1,0.000000,547722.6523,34.9232
2544,G28,G,48.9451,300000104813.3625,7.98540022e-09,absolute,1,0.000000,547722.6523,34.7388
2549,E33,E,20.4152,300000424592.1873,1.38926219e-09,absolute,1,0.000000,547722.9445,32.5818
2549,G10,G,22.5881,300000424599.1232,1.70073290e-09,absolute,1,0.000000,547722.9445,29.7423
2549,G26,G,18.5771,300000424608.9664,1.15035715e-09,absolute,1,0.000000,547722.9445,29.9071
2549,G31,G,32.0187,300000424587.4928,3.41731793e-09,absolute,1,0.000000,547722.9445,29.9346
2549,G32,G,5.3011,300000424628.8654,9.36716507e-11,absolute,1,0.000000,547722.9445,29.7862
2550,E33,E,33.6773,300000000024.4362,3.78052643e-09,absolute,1,0.000000,547722.5584,32.5582
2550,G10,G,39.2063,300000000027.8776,5.12377887e-09,absolute,1,0.000000,547722.5584,29.7170
2550,G26,G,33.9482,300000000033.3912,3.84160554e-09,absolute,1,0.000000,547722.5584,29.8663
2550,G31,G,47.2802,300000000017.0297,7.45140155e-09,absolute,1,0.000000,547722.5584,29.9028
2550,G32,G,19.9248,300000000057.6196,1.32332019e-09,absolute,1,0.000000,547722.5584,29.7604
2553,E33,E,-39.5753,300000424638.9136,5.22068397e-09,absolute,1,0.000000,547722.9446,32.5316
2553,G01,G,-23.5165,300000527569.1221,1.84341576e-09,absolute,1,0.000000,547722.9446,322.1309
2553,G10,G,-34.5059,300000424644.2523,3.96884207e-09,absolute,1,0.000000,547722.9446,29.6905
2553,G26,G,-41.1636,300000424651.3374,5.64812398e-09,absolute,1,0.000000,547722.9446,29.8300
2553,G31,G,-30.9339,300000424634.0936,3.18967307e-09,absolute,1,0.000000,547722.9446,29.8717
2553,G32,G,-33.9972,300000424674.9495,3.85269418e-09,absolute,1,0.000000,547722.9446,29.7336
2561,G01,G,-42.5470,300000425213.6940,6.03414844e-09,absolute,1,0.000000,547722.9450,31.3475
2561,G31,G,-48.4296,300000425088.9877,7.81807038e-09,absolute,1,0.000000,547722.9450,29.7391
2561,G32,G,-4.1931,300000425133.6003,5.86064892e-11,absolute,1,0.000000,547722.9450,29.6050
2562,E26,E,7.6049,300000001888.4366,1.92781150e-10,absolute,1,0.000000,547722.5584,37.2061
2562,E29,E,-15.4854,300000001894.5920,7.99320984e-10,absolute,1,0.000000,547722.5584,37.2400
2562,G02,G,23.1828,300000001898.1449,1.79147146e-09,absolute,1,0.000000,547722.5584,34.8653
2562,G28,G,27.6259,300000001885.7913,2.54397121e-09,absolute,1,0.000000,547722.5584,34.6869
2564,E33,E,1.2825,300000425389.8447,5.48291949e-12,absolute,1,0.000000,547722.9453,32.3838
2564,G01,G,20.6215,300000425470.4333,1.41748002e-09,absolute,1,0.000000,547722.9453,30.7197
2564,G10,G,1.3688,300000425396.8260,6.24528592e-12,absolute,1,0.000000,547722.9453,29.5366
2564,G26,G,-5.3468,300000425401.4537,9.52958656e-11,absolute,1,0.000000,547722.9453,29.6613
2564,G31,G,13.3161,300000425385.0767,5.91065068e-10,absolute,1,0.000000,547722.9453,29.7101
2564,G32,G,37.3443,300000425428.6833,4.64864347e-09,absolute,1,0.000000,547722.9453,29.5784
2565,E26,E,-46.3872,300000001884.1475,7.17256033e-09,absolute,1,0.000000,547722.5584,37.1643
2565,G02,G,-31.5102,300000001894.4568,3.30964083e-09,absolute,1,0.000000,547722.5584,34.8182
2565,G28,G,-34.7498,300000001883.9272,4.02516162e-09,absolute,1,0.000000,547722.5584,34.6435
2567,E26,E,48.2387,300000434093.0184,7.75657417e-09,absolute,1,0.000000,547722.9529,37.1247
2567,E29,E,20.8207,300000434103.6384,1.44500199e-09,absolute,1,0.000000,547722.9529,37.1579
2578,E26,E,-14.5800,300000427999.6143,7.08591715e-10,absolute,1,0.000000,547722.9474,37.0730
2578,E29,E,-44.1420,300000428010.4993,6.49504363e-09,absolute,1,0.000000,547722.9474,37.1057
2578,G02,G,5.9378,300000428008.8846,1.17526491e-10,absolute,1,0.000000,547722.9474,34.7279
2578,G28,G,1.6255,300000428000.7277,8.80745461e-12,absolute,1,0.000000,547722.9474,34.5557
2579,E26,E,5.4759,300000000021.0044,9.99525936e-11,absolute,1,0.000000,547722.5587,37.0356
2579,E29,E,-16.3447,300000000029.8869,8.90497800e-10,absolute,1,0.000000,547722.5587,37.0676
2579,G02,G,30.8767,300000000028.6310,3.17789967e-09,absolute,1,0.000000,547722.5587,34.6855
2579,G28,G,22.6036,300000000021.4714,1.70307371e-09,absolute,1,0.000000,547722.5587,34.5150
2587,E26,E,11.1586,300000441517.4870,4.15046992e-10,absolute,1,0.000000,547722.9597,36.9889
2587,E29,E,-0.7029,300000441527.6647,1.64711430e-12,absolute,1,0.000000,547722.9597,37.0204
2587,G02,G,38.5435,300000441525.5748,4.95200788e-09,absolute,1,0.000000,547722.9597,34.6405
2587,G28,G,25.2067,300000441518.3219,2.11792576e-09,absolute,1,0.000000,547722.9597,34.4711
2593,G01,G,-28.8827,300000444272.2527,2.78070013e-09,absolute,1,0.000000,547722.9625,30.4391
2593,G10,G,-22.9804,300000444227.2053,1.76032259e-09,absolute,1,0.000000,547722.9625,29.4947
2593,G26,G,-46.2923,300000444224.9797,7.14323167e-09,absolute,1,0.000000,547722.9625,29.6018
2593,G31,G,-26.3685,300000444210.1868,2.31764846e-09,absolute,1,0.000000,547722.9625,29.6615
2593,G32,G,-15.8943,300000444266.9792,8.42098345e-10,absolute,1,0.000000,547722.9625,29.5359
2595,E33,E,-48.6799,300000445301.0267,7.89909818e-09,absolute,1,0.000000,547722.9634,32.2930
2595,G01,G,-24.1663,300000445347.1824,1.94669144e-09,absolute,1,0.000000,547722.9634,30.2855
2595,G10,G,-21.3305,300000445312.1862,1.51662576e-09,absolute,1,0.000000,547722.9634,29.4704
