epoch,sod,sat,const,elevation_deg,birth_mm,birth_cycles,birth_sigma_mm,observed_lif_mm,predicted_noamb_mm,rho_geom_mm,sat_clk_mm,rec_clk_mm,isb_mm,tropo_hydro_mm,tropo_wet_mm,relativity_mm,shapiro_mm,solid_earth_mm,apc_sat_mm,apc_rec_mm,pcv_sat_mm,pcv_rec_mm,osb_if_phase_mm,windup_mm,windup_cycles,is_startup,is_first2h,birth_innovation_mm,birth_NIS,birth_predicted_sigma_mm
1483,44490.0,G29,G,15.741,9795.3497,69.041473,20000.0000,24222554192.9859,24222544397.6362,24108722040.0613,113819823.1648,-3228.4243,0.0000,7587.9863,380.5838,2263.5629,16.5569,-0.0002,-704.0834,-13.4702,40.6000,0.6705,-12.9221,-20.9962,-0.147990,0,0,0.0000,0.00000000e+00,20011.5360
1484,44520.0,G15,G,22.964,18752.6839,132.176284,20000.0000,23636583298.0289,23636564545.3450,23751621835.3198,-115052822.0015,-2743.0796,0.0000,5321.6546,265.7876,7362.8442,15.8757,-0.0007,-562.1018,-18.3959,40.6000,-5.9668,37.1015,21.6923,0.152896,0,0,0.0000,0.00000000e+00,20011.2002
1484,44520.0,G29,G,15.869,9661.1818,68.095805,20000.0000,24209397730.3953,24209388069.2135,24095565394.3491,113819714.4988,-2743.0796,0.0000,7530.3323,377.7954,2262.3640,16.5419,-0.0002,-704.1031,-13.5602,40.6000,0.5397,-12.9221,-21.0588,-0.148431,0,0,0.0000,0.00000000e+00,20011.2024
1485,44550.0,G13,G,19.047,9018.2831,63.564403,20000.0000,23606079452.4426,23606070434.1595,23812160110.0072,-206086650.4958,-2931.9883,0.0000,6340.1756,317.3827,6770.7928,16.1842,-0.0006,-1253.1313,-13.8853,6.4000,-2.7126,27.1470,51.2665,0.361346,0,0,0.0000,0.00000000e+00,20010.9795
1485,44550.0,G15,G,23.119,18464.8935,130.147824,20000.0000,23620933553.2887,23620915088.3952,23735972681.4373,-115052863.7324,-2931.9883,0.0000,5288.3805,264.2156,7400.2903,15.8597,-0.0007,-562.1320,-18.5027,40.6000,-6.0862,37.1015,21.8027,0.153674,0,0,0.0000,0.00000000e+00,20010.9786
1485,44550.0,G29,G,15.997,9381.6428,66.125505,20000.0000,24196213079.6002,24196203697.9574,24082381345.0674,113819640.0466,-2931.9883,0.0000,7473.3813,375.0366,2261.1213,16.5270,-0.0002,-704.1232,-13.6505,40.6000,0.4084,-12.9221,-21.1216,-0.148873,0,0,0.0000,0.00000000e+00,20010.9808
1486,44580.0,G29,G,16.126,9722.3615,68.527024,20000.0000,24183002016.8322,24182992294.4707,24069170035.9957,113819579.6802,-2908.8756,0.0000,7417.1219,372.9949,2259.8349,16.5120,-0.0002,-704.1435,-13.7411,40.6000,0.2767,-12.9221,-21.1844,-0.149316,0,0,0.0000,0.00000000e+00,20000.0443
1487,44610.0,G13,G,19.245,9374.5938,66.075820,20000.0000,23584628036.0949,23584618661.5011,23790708373.3952,-206086600.9610,-2945.7789,0.0000,6278.7634,314.2674,6777.8310,16.1619,-0.0006,-1253.2066,-14.0167,6.4000,-2.9153,27.1470,51.8851,0.365707,0,0,0.0000,0.00000000e+00,20000.0422
1487,44610.0,G15,G,23.431,18851.9442,132.875910,20000.0000,23589572260.5763,23589553408.6321,23704611185.3350,-115052890.0541,-2945.7789,0.0000,5222.8911,260.9129,7474.7747,15.8276,-0.0007,-562.1933,-18.7170,40.6000,-6.3261,37.1015,22.0260,0.155248,0,0,0.0000,0.00000000e+00,20000.0415
1487,44610.0,G29,G,16.255,9731.6090,68.592204,20000.0000,24169763451.9090,24169753720.2999,24055931612.4692,113819524.0054,-2945.7789,0.0000,7361.5427,369.3249,2258.5047,16.4970,-0.0002,-704.1641,-13.8320,40.6000,0.1446,-12.9221,-21.2474,-0.149760,0,0,0.0000,0.00000000e+00,20000.0441
1488,44640.0,G13,G,19.344,9353.8229,65.929419,20000.0000,23573885146.4745,23573875792.6516,23779965413.4856,-206086577.4047,-2843.0833,0.0000,6248.4253,312.8531,6781.1575,16.1508,-0.0006,-1253.2446,-14.0826,6.4000,-3.0170,27.1470,52.1942,0.367886,0,0,0.0000,0.00000000e+00,20011.0065
1488,44640.0,G15,G,23.588,18856.4786,132.907870,20000.0000,23573860817.6071,23573841961.1285,23688899735.7291,-115052919.7278,-2843.0833,0.0000,5190.6668,259.3913,7511.8118,15.8115,-0.0007,-562.2243,-18.8244,40.6000,-6.4466,37.1015,22.1388,0.156043,0,0,0.0000,0.00000000e+00,20011.0056
1488,44640.0,G29,G,16.385,9732.2331,68.596602,20000.0000,24156498059.7316,24156488327.4986,24042666224.8601,113819472.4585,-2843.0833,0.0000,7306.6327,366.6678,2257.1310,16.4820,-0.0002,-704.1851,-13.9231,40.6000,0.0120,-12.9221,-21.3104,-0.150204,0,0,0.0000,0.00000000e+00,20011.0078
1489,44670.0,G29,G,16.515,9716.3818,68.484877,20000.0000,24143205494.1424,24143195777.7605,24029374020.4679,113819407.8964,-3068.2499,0.0000,7252.3810,364.0332,2255.7138,16.4670,-0.0002,-704.2063,-14.0145,40.6000,-0.1210,-12.9221,-21.3736,-0.150649,0,0,0.0000,0.00000000e+00,20011.0172
1490,44700.0,G13,G,19.543,9524.1513,67.129961,20000.0000,23552367436.2153,23552357912.0640,23758447796.7192,-206086538.3311,-3073.1908,0.0000,6188.4782,306.5069,6787.4251,16.1285,-0.0006,-1253.3215,-14.2148,6.4000,-3.2211,27.1470,52.8117,0.372237,0,0,0.0000,0.00000000e+00,20000.0478
1490,44700.0,G15,G,23.902,19022.0760,134.075066,20000.0000,23542378478.2775,23542359456.2015,23657417681.6896,-115052997.2114,-3073.1908,0.0000,5127.2366,253.4591,7585.4719,15.7795,-0.0007,-562.2873,-19.0399,40.6000,-6.6885,37.1015,22.3671,0.157652,0,0,0.0000,0.00000000e+00,20000.0470
1490,44700.0,G29,G,16.645,9890.7447,69.713855,20000.0000,24129886692.8581,24129876802.1134,24016055153.5247,113819363.1483,-3073.1908,0.0000,7198.7770,357.3098,2254.2529,16.4520,-0.0002,-704.2279,-14.1062,40.6000,-0.2545,-12.9221,-21.4368,-0.151095,0,0,0.0000,0.00000000e+00,20000.0490
1491,44730.0,G29,G,16.776,9854.0791,69.455421,20000.0000,24116541394.8182,24116531540.7392,24002709778.4647,113819322.0664,-2864.2734,0.0000,7145.8103,354.7715,2252.7487,16.4369,-0.0002,-704.2498,-14.1981,40.6000,-0.3884,-12.9221,-21.5002,-0.151542,0,0,0.0000,0.00000000e+00,20011.0364
1492,44760.0,G15,G,24.219,18858.8631,132.924677,20000.0000,23510820409.2083,23510801550.3451,23625859779.3332,-115053064.2433,-2870.9174,0.0000,5065.1355,250.1991,7658.5768,15.7474,-0.0007,-562.3513,-19.2560,40.6000,-6.9318,37.1015,22.5990,0.159286,0,0,0.0000,0.00000000e+00,20000.0412
1492,44760.0,G29,G,16.907,9704.4226,68.400583,20000.0000,24103169427.3119,24103159722.8893,23989338055.0588,113819288.2119,-2870.9174,0.0000,7093.4709,351.7677,2251.2014,16.4219,-0.0002,-704.2719,-14.2904,40.6000,-0.5228,-12.9221,-21.5636,-0.151989,0,0,0.0000,0.00000000e+00,20000.0435
1493,44790.0,G13,G,19.844,9073.1266,63.950961,20000.0000,23520018922.6503,23520009849.5237,23726099634.1130,-206086621.9355,-2788.1200,0.0000,6100.3601,302.0043,6795.8638,16.0951,-0.0007,-1253.4389,-14.4141,6.4000,-3.5288,27.1470,53.7350,0.378745,0,0,0.0000,0.00000000e+00,20011.0554
1493,44790.0,G29,G,17.039,9455.0190,66.642689,20000.0000,24089771224.5572,24089761769.5383,23975940141.5152,113819218.3632,-2788.1200,0.0000,7041.7486,349.2928,2249.6106,16.4068,-0.0002,-704.2944,-14.3828,40.6000,-0.6576,-12.9221,-21.6272,-0.152437,0,0,0.0000,0.00000000e+00,20011.0565
1494,44820.0,G15,G,24.537,19036.8900,134.179480,20000.0000,23479190312.7601,23479171275.8702,23594229674.0038,-115053134.0462,-2833.7912,0.0000,5004.3298,247.3564,7731.1206,15.7154,-0.0007,-562.4165,-19.4729,40.6000,-7.1765,37.1015,22.8347,0.160948,0,0,0.0000,0.00000000e+00,20000.0469
1494,44820.0,G29,G,17.171,9872.0995,69.582436,20000.0000,24076347544.6775,24076337672.5780,23962516199.8883,113819160.7765,-2833.7912,0.0000,6990.6338,346.8482,2247.9763,16.3918,-0.0002,-704.3172,-14.4756,40.6000,-0.7928,-12.9221,-21.6909,-0.152886,0,0,0.0000,0.00000000e+00,20000.0489
1495,44850.0,G29,G,17.304,9694.2717,68.329036,20000.0000,24062897413.6484,24062887719.3767,23949066394.7688,113819100.2637,-2870.4405,0.0000,6940.1169,344.9185,2246.2986,16.3767,-0.0002,-704.3403,-14.5686,40.6000,-0.9285,-12.9221,-21.7546,-0.153335,0,0,0.0000,0.00000000e+00,20000.0433
1496,44880.0,G15,G,24.857,18510.6736,130.470501,20000.0000,23447491361.0632,23447472850.3895,23562531051.3239,-115053187.3983,-2449.0061,0.0000,4944.7870,244.9201,7803.0972,15.6834,-0.0008,-562.4827,-19.6905,40.6000,-7.4225,37.1015,23.0744,0.162638,0,0,0.0000,0.00000000e+00,20011.0862
1497,44910.0,G15,G,25.018,18948.6407,133.557465,20000.0000,23431617426.4854,23431598477.8447,23546657205.0334,-115053213.1999,-2882.8754,0.0000,4915.4792,243.5535,7838.8709,15.6674,-0.0008,-562.5162,-19.7996,40.6000,-7.5417,37.1015,23.1959,0.163494,0,0,0.0000,0.00000000e+00,20011.0848
1498,44940.0,G13,G,20.349,9434.2948,66.496616,20000.0000,23465947732.2282,23465938297.9335,23672028372.1471,-206086489.7986,-3049.6213,0.0000,5958.2111,295.8647,6807.3518,16.0395,-0.0007,-1253.6395,-14.7483,6.4000,-3.9565,27.1470,55.2620,0.389508,0,0,0.0000,0.00000000e+00,20011.1091
1498,44940.0,G15,G,25.179,18931.4935,133.436605,20000.0000,23415727572.3115,23415708640.8180,23530767624.2388,-115053236.5937,-3049.6213,0.0000,4886.4753,242.1959,7874.5005,15.6514,-0.0008,-562.5501,-19.9088,40.6000,-7.6272,37.1015,23.3185,0.164358,0,0,0.0000,0.00000000e+00,20011.1083
1498,44940.0,G29,G,17.704,9779.1259,68.927122,20000.0000,24022394019.1740,24022384240.0480,23908563478.0959,113818867.0836,-3049.6213,0.0000,6792.0612,337.8404,2241.0046,16.3314,-0.0003,-704.4115,-14.8493,40.6000,-1.3383,-12.9221,-21.9465,-0.154688,0,0,0.0000,0.00000000e+00,20011.1101
1499,44970.0,G13,G,20.450,9509.0095,67.023235,20000.0000,23455114564.5759,23455105055.5664,23661195056.4005,-206086504.0276,-2930.9940,0.0000,5930.4761,294.5801,6809.2617,16.0284,-0.0007,-1253.6804,-14.8155,6.4000,-4.0345,27.1470,55.5651,0.391645,0,0,0.0000,0.00000000e+00,20011.1204
1499,44970.0,G15,G,25.340,19003.5568,133.944535,20000.0000,23399822814.0258,23399803810.4691,23514862778.2683,-115053273.9640,-2930.9940,0.0000,4857.7716,240.8507,7909.9853,15.6354,-0.0008,-562.5842,-20.0181,40.6000,-7.7129,37.1015,23.4423,0.165230,0,0,0.0000,0.00000000e+00,20011.1196
1499,44970.0,G29,G,17.838,9874.8143,69.601571,20000.0000,24008842581.5028,24008832706.6884,23895011911.2328,113818830.7877,-2930.9940,0.0000,6743.8442,335.5305,2239.1530,16.3163,-0.0003,-704.4358,-14.9434,40.6000,-1.4758,-12.9221,-22.0107,-0.155140,0,0,0.0000,0.00000000e+00,20011.1213
1500,45000.0,G13,G,20.552,8988.8986,63.357289,20000.0000,23444275654.6166,23444266665.7180,23650356584.5851,-206086514.2844,-2808.1266,0.0000,5902.9694,293.3130,6811.0424,16.0172,-0.0007,-1253.7216,-14.8827,6.4000,-4.1127,27.1470,55.8673,0.393775,0,0,0.0000,0.00000000e+00,20011.1319
1500,45000.0,G15,G,25.502,18493.6686,130.350643,20000.0000,23383902754.8377,23383884261.1691,23498943137.8690,-115053240.5575,-2808.1266,0.0000,4829.3642,239.5252,7945.3250,15.6194,-0.0008,-562.6185,-20.1277,40.6000,-7.7988,37.1015,23.5672,0.166111,0,0,0.0000,0.00000000e+00,20011.1311
1500,45000.0,G29,G,17.973,9365.9801,66.015108,20000.0000,23995265548.9509,23995256182.9708,23881435338.9906,113818804.6420,-2808.1266,0.0000,6696.1803,333.2553,2237.2580,16.3011,-0.0003,-704.4605,-15.0377,40.6000,-1.6137,-12.9221,-22.0749,-0.155593,0,0,0.0000,0.00000000e+00,20011.1328
1501,45030.0,G13,G,20.654,8972.5561,63.242101,20000.0000,23433432486.7309,23433423514.1748,23639513472.7874,-206086496.0167,-2835.8675,0.0000,5875.6896,292.0608,6812.6933,16.0061,-0.0007,-1253.7630,-14.9500,6.4000,-4.1909,27.1470,56.1686,0.395898,0,0,0.0000,0.00000000e+00,20011.1436
1501,45030.0,G15,G,25.665,18472.9566,130.204656,20000.0000,23367968643.6480,23367950170.6914,23483009175.3339,-115053276.0408,-2835.8675,0.0000,4801.2497,238.2168,7980.5183,15.6035,-0.0008,-562.6532,-20.2373,40.6000,-7.8850,37.1015,23.6934,0.167000,0,0,0.0000,0.00000000e+00,20011.1428
1501,45030.0,G29,G,18.108,9343.6345,65.857607,20000.0000,23981663992.1090,23981654648.4745,23867833939.4927,113818744.9628,-2835.8675,0.0000,6649.0609,331.0113,2235.3194,16.2860,-0.0003,-704.4855,-15.1323,40.6000,-1.7521,-12.9221,-22.1393,-0.156046,0,0,0.0000,0.00000000e+00,20011.1445
1502,45060.0,G13,G,20.756,9105.2463,64.177353,20000.0000,23422585423.3085,23422576318.0623,23628666240.0093,-206086419.5160,-2845.7985,0.0000,5848.6355,290.8215,6814.2144,15.9950,-0.0007,-1253.8046,-15.0174,6.4000,-4.2693,27.1470,56.4688,0.398014,0,0,0.0000,0.00000000e+00,20011.1554
1502,45060.0,G15,G,25.827,18621.3722,131.250748,20000.0000,23352020880.7202,23352002259.3480,23467061366.3606,-115053304.2131,-2845.7985,0.0000,4773.4242,236.9240,8015.5645,15.5875,-0.0008,-562.6881,-20.3472,40.6000,-7.9714,37.1015,23.8208,0.167898,0,0,0.0000,0.00000000e+00,20011.1546
1502,45060.0,G29,G,18.244,9498.5180,66.949287,20000.0000,23968038000.5663,23968028502.0483,23854207894.5203,113818700.4106,-2845.7985,0.0000,6602.4777,328.7959,2233.3373,16.2708,-0.0003,-704.5108,-15.2272,40.6000,-1.8909,-12.9221,-22.2037,-0.156500,0,0,0.0000,0.00000000e+00,20011.1563
1503,45090.0,G13,G,20.858,9367.2638,66.024156,20000.0000,23411734869.1617,23411725501.8979,23617815406.2591,-206086404.4146,-2813.7749,0.0000,5821.8055,289.5933,6815.6059,15.9839,-0.0007,-1253.8465,-15.0849,6.4000,-4.3478,27.1470,56.7679,0.400123,0,0,0.0000,0.00000000e+00,20000.0423
1503,45090.0,G15,G,25.990,18879.0828,133.067194,20000.0000,23336059882.9901,23336041003.9072,23451100187.7265,-115053349.2234,-2813.7749,0.0000,4745.8843,235.6451,8050.4632,15.5716,-0.0008,-562.7233,-20.4571,40.6000,-8.0580,37.1015,23.9495,0.168806,0,0,0.0000,0.00000000e+00,20000.0417
1503,45090.0,G29,G,18.380,9762.0376,68.806676,20000.0000,23954387699.3325,23954377937.2949,23840557387.7419,113818656.7851,-2813.7749,0.0000,6556.4227,326.6068,2231.3119,16.2556,-0.0003,-704.5365,-15.3224,40.6000,-2.0302,-12.9221,-22.2682,-0.156955,0,0,0.0000,0.00000000e+00,20000.0442
1504,45120.0,G13,G,20.960,9516.1270,67.073402,20000.0000,23400881070.1135,23400871553.9865,23606961492.8055,-206086399.6367,-2815.1762,0.0000,5795.1983,279.7178,6816.8679,15.9728,-0.0007,-1253.8886,-15.1525,6.4000,-4.4264,27.1470,57.0660,0.402223,0,0,0.0000,0.00000000e+00,20000.0472
1504,45120.0,G15,G,26.154,19042.8067,134.221184,20000.0000,23320085855.8961,23320066813.0893,23435126117.9443,-115053398.4442,-2815.1762,0.0000,4718.6264,227.3428,8085.2138,15.5556,-0.0008,-562.7588,-20.5673,40.6000,-8.1448,37.1015,24.0796,0.169723,0,0,0.0000,0.00000000e+00,20000.0464
1504,45120.0,G29,G,18.516,9911.0193,69.856758,20000.0000,23940712961.9194,23940703050.9001,23826882605.0823,113818609.9770,-2815.1762,0.0000,6510.8879,314.7023,2229.2434,16.2405,-0.0003,-704.5624,-15.4178,40.6000,-2.1700,-12.9221,-22.3328,-0.157411,0,0,0.0000,0.00000000e+00,20000.0480
1505,45150.0,G13,G,21.062,9515.4773,67.068823,20000.0000,23390024577.4582,23390015061.9809,23596105028.3894,-206086387.5348,-2821.0115,0.0000,5768.8126,273.4696,6818.0003,15.9617,-0.0007,-1253.9310,-15.2201,6.4000,-4.5051,27.1470,57.3628,0.404316,0,0,0.0000,0.00000000e+00,20000.0471
1505,45150.0,G15,G,26.318,19049.6558,134.269459,20000.0000,23304099286.0823,23304080236.4265,23419139642.2361,-115053426.5429,-2821.0115,0.0000,4691.6471,222.0063,8119.8156,15.5397,-0.0008,-562.7945,-20.6775,40.6000,-8.2319,37.1015,24.2111,0.170649,0,0,0.0000,0.00000000e+00,20000.0464
1505,45150.0,G29,G,18.653,9925.7878,69.960853,20000.0000,23927013990.8967,23927004065.1089,23813183730.7348,113818555.2079,-2821.0115,0.0000,6465.8654,306.9291,2227.1317,16.2253,-0.0003,-704.5887,-15.5134,40.6000,-2.3101,-12.9221,-22.3976,-0.157867,0,0,0.0000,0.00000000e+00,20000.0478
1506,45180.0,G13,G,21.165,9332.8621,65.781679,20000.0000,23379165866.5848,23379156533.7227,23585246529.5594,-206086376.0475,-2833.5602,0.0000,5742.6469,272.3612,6819.0031,15.9506,-0.0007,-1253.9736,-15.2878,6.4000,-4.5839,27.1470,57.6585,0.406400,0,0,0.0000,0.00000000e+00,20000.0414
1506,45180.0,G15,G,26.483,18882.6631,133.092429,20000.0000,23288100637.2105,23288081754.5474,23403141236.9783,-115053428.2007,-2833.5602,0.0000,4664.9430,220.8514,8154.2681,15.5238,-0.0008,-562.8305,-20.7879,40.6000,-8.3191,37.1015,24.3440,0.171586,0,0,0.0000,0.00000000e+00,20000.0407
1506,45180.0,G29,G,18.791,9762.6301,68.810853,20000.0000,23913290919.6668,23913281157.0367,23799460961.0908,113818473.8260,-2833.5602,0.0000,6421.3476,304.9505,2224.9770,16.2101,-0.0003,-704.6153,-15.6094,40.6000,-2.4508,-12.9221,-22.4624,-0.158324,0,0,0.0000,0.00000000e+00,20000.0424
1507,45210.0,G13,G,21.268,9247.4582,65.179719,20000.0000,23368305378.4998,23368296131.0415,23574386520.8956,-206086412.2115,-3163.3826,0.0000,5716.6999,271.2405,6819.8763,15.9395,-0.0007,-1254.0165,-15.3556,6.4000,-4.6628,27.1470,57.9528,0.408474,0,0,0.0000,0.00000000e+00,20011.2175
1507,45210.0,G15,G,26.647,18775.6855,132.338408,20000.0000,23272090234.6014,23272071458.9159,23387131384.2184,-115053479.2511,-3163.3826,0.0000,4638.5108,219.6908,8188.5707,15.5079,-0.0008,-562.8668,-20.8984,40.6000,-8.4066,37.1015,24.4784,0.172534,0,0,0.0000,0.00000000e+00,20011.2167
1507,45210.0,G29,G,18.929,9684.2613,68.258479,20000.0000,23899543944.3003,23899534260.0390,23785714489.1665,113818422.5347,-3163.3826,0.0000,6377.3270,302.9701,2222.7794,16.1949,-0.0003,-704.6423,-15.7055,40.6000,-2.5919,-12.9221,-22.5273,-0.158781,0,0,0.0000,0.00000000e+00,20011.2181
1508,45240.0,G13,G,21.370,9518.6908,67.091473,20000.0000,23357444651.7276,23357435133.0368,23563525533.1451,-206086411.2661,-3144.2983,0.0000,5690.9702,267.5200,6820.6201,15.9285,-0.0007,-1254.0596,-15.4234,6.4000,-4.7419,27.1470,58.2459,0.410540,0,0,0.0000,0.00000000e+00,20000.0468
1508,45240.0,G15,G,26.813,19029.4798,134.127251,20000.0000,23256069587.1594,23256050557.6796,23371110573.6078,-115053525.2822,-3144.2983,0.0000,4612.3471,216.4311,8222.7227,15.4920,-0.0008,-562.9034,-21.0091,40.6000,-8.4944,37.1015,24.6143,0.173492,0,0,0.0000,0.00000000e+00,20000.0460
1508,45240.0,G29,G,19.067,9948.5507,70.121294,20000.0000,23885774141.7486,23885764193.1979,23771944509.2795,113818362.8092,-3144.2983,0.0000,6333.7963,298.1042,2220.5390,16.1797,-0.0003,-704.6695,-15.8020,40.6000,-2.7334,-12.9221,-22.5923,-0.159239,0,0,0.0000,0.00000000e+00,20000.0474
1509,45270.0,G15,G,26.978,18754.7660,132.190959,20000.0000,23240038248.0774,23240019493.3115,23355079294.9298,-115053598.5798,-2795.5634,0.0000,4586.4487,215.3066,8256.7235,15.4761,-0.0008,-562.9402,-21.1199,40.6000,-8.5823,37.1015,24.7519,0.174461,0,0,0.0000,0.00000000e+00,20011.2429
1509,45270.0,G29,G,19.206,9679.3922,68.224159,20000.0000,23871980842.1375,23871971162.7453,23758151217.1144,113818318.6243,-2795.5634,0.0000,6290.7482,296.1888,2218.2558,16.1645,-0.0003,-704.6971,-15.8987,40.6000,-2.8754,-12.9221,-22.6573,-0.159698,0,0,0.0000,0.00000000e+00,20011.2441
1510,45300.0,G15,G,27.144,18434.8455,129.936034,20000.0000,23223996718.4256,23223978283.5801,23339038033.2960,-115053653.7438,-2627.7938,0.0000,4560.8125,214.1929,8290.5726,15.4602,-0.0008,-562.9774,-21.2308,40.6000,-8.6704,37.1015,24.8910,0.175441,0,0,0.0000,0.00000000e+00,20011.2562
1510,45300.0,G29,G,19.345,9353.5192,65.927278,20000.0000,23858164170.3004,23858154816.7813,23744334815.5727,113818248.7319,-2627.7938,0.0000,6248.1758,294.2938,2215.9301,16.1492,-0.0003,-704.7251,-15.9957,40.6000,-3.0179,-12.9221,-22.7225,-0.160157,0,0,0.0000,0.00000000e+00,20011.2575
1511,45330.0,G13,G,21.679,9275.4683,65.377145,20000.0000,23324861352.3097,23324852076.8414,23530941993.2174,-206086339.9706,-2650.9976,0.0000,5615.0710,264.2804,6822.0745,15.8953,-0.0007,-1254.1903,-15.6272,6.4000,-4.9795,27.1470,59.1167,0.416677,0,0,0.0000,0.00000000e+00,20011.2705
1511,45330.0,G15,G,27.311,18763.3513,132.251473,20000.0000,23207946159.9314,23207927396.5801,23322987282.5971,-115053706.5619,-2650.9976,0.0000,4535.4352,213.0918,8324.2693,15.4444,-0.0008,-563.0148,-21.3418,40.6000,-8.7588,37.1015,25.0318,0.176434,0,0,0.0000,0.00000000e+00,20011.2698
1511,45330.0,G29,G,19.485,9693.7120,68.325091,20000.0000,23844325057.6566,23844315363.9446,23730495505.9500,113818170.4875,-2650.9976,0.0000,6206.0719,292.4217,2213.5619,16.1340,-0.0003,-704.7533,-16.0929,40.6000,-3.1608,-12.9221,-22.7878,-0.160617,0,0,0.0000,0.00000000e+00,20011.2710
1512,45360.0,G13,G,21.783,9356.0902,65.945400,20000.0000,23314001530.8847,23313992174.7946,23520082391.3213,-206086339.5560,-2925.3157,0.0000,5590.1968,263.2236,6822.3000,15.8843,-0.0007,-1254.2343,-15.6953,6.4000,-5.0589,27.1470,59.4040,0.418703,0,0,0.0000,0.00000000e+00,20011.2843
1512,45360.0,G29,G,19.625,9778.0958,68.919861,20000.0000,23830462746.6302,23830452968.5344,23716633492.6643,113818103.9181,-2925.3157,0.0000,6164.4298,290.5745,2211.1509,16.1188,-0.0003,-704.7819,-16.1903,40.6000,-3.3042,-12.9221,-22.8531,-0.161078,0,0,0.0000,0.00000000e+00,20011.2847
1513,45390.0,G13,G,21.886,9004.4055,63.466588,20000.0000,23303143517.4390,23303134513.0334,23509224468.1457,-206086316.9393,-2660.6224,0.0000,5565.5330,262.1781,6822.3959,15.8733,-0.0007,-1254.2785,-15.7633,6.4000,-5.1383,27.1470,59.6898,0.420717,0,0,0.0000,0.00000000e+00,20011.2982
1513,45390.0,G15,G,27.645,18520.6606,130.540893,20000.0000,23175817754.5824,23175799233.9218,23290859287.1858,-115053744.8908,-2660.6224,0.0000,4485.4452,210.9309,8391.2025,15.4127,-0.0009,-563.0904,-21.5642,40.6000,-8.9362,37.1015,25.3188,0.178457,0,0,0.0000,0.00000000e+00,20011.2974
1513,45390.0,G29,G,19.765,9438.8430,66.528674,20000.0000,23816578041.0323,23816568602.1893,23702748982.8386,113818023.4223,-2660.6224,0.0000,6123.2429,288.7501,2208.6973,16.1035,-0.0003,-704.8109,-16.2881,40.6000,-3.4480,-12.9221,-22.9185,-0.161539,0,0,0.0000,0.00000000e+00,20011.2986
1514,45420.0,G13,G,21.989,9003.7374,63.461879,20000.0000,23292287625.8365,23292278622.0991,23498368759.3480,-206086282.0873,-2852.0635,0.0000,5541.0783,261.1420,6822.3621,15.8623,-0.0007,-1254.3230,-15.8315,6.4000,-5.2178,27.1470,59.9740,0.422720,0,0,0.0000,0.00000000e+00,20011.3123
1514,45420.0,G15,G,27.813,18514.6555,130.498567,20000.0000,23159741281.7260,23159722767.0705,23274783033.8261,-115053707.9195,-2852.0635,0.0000,4460.8265,209.8680,8424.4378,15.3969,-0.0009,-563.1286,-21.6756,40.6000,-9.0252,37.1015,25.4650,0.179487,0,0,0.0000,0.00000000e+00,20011.3115
1514,45420.0,G29,G,19.906,9424.6636,66.428732,20000.0000,23802670942.9392,23802661518.2756,23688842185.9688,113817968.0252,-2852.0635,0.0000,6082.5046,286.9461,2206.2012,16.0883,-0.0003,-704.8401,-16.3861,40.6000,-3.5923,-12.9221,-22.9840,-0.162001,0,0,0.0000,0.00000000e+00,20011.3126
1515,45450.0,G13,G,22.093,9312.5840,65.638751,20000.0000,23281434795.1408,23281425482.5567,23487515802.0161,-206086291.3067,-2999.8507,0.0000,5516.8314,260.1120,6822.1985,15.8513,-0.0007,-1254.3677,-15.8996,6.4000,-5.2974,27.1470,60.2566,0.424712,0,0,0.0000,0.00000000e+00,20011.3265
1515,45450.0,G29,G,20.048,9743.9594,68.679255,20000.0000,23788742145.1823,23788732401.2228,23674913313.8161,113817910.6050,-2999.8507,0.0000,6042.2084,285.1587,2203.6625,16.0730,-0.0003,-704.8697,-16.4843,40.6000,-3.7249,-12.9221,-23.0496,-0.162463,0,0,0.0000,0.00000000e+00,20011.3269
1516,45480.0,G15,G,28.149,18676.6797,131.640577,20000.0000,23127566437.2592,23127547760.5795,23242608507.8582,-115053813.8153,-3109.8797,0.0000,4412.3267,207.7713,8490.4423,15.3653,-0.0009,-563.2058,-21.8987,40.6000,-9.2038,37.1015,25.7633,0.181590,0,0,0.0000,0.00000000e+00,20011.3402
