SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
3210.0,FWD,1337935.8841,6070317.5196,1427877.5849,1337935.5599,6070317.2377,1427877.5071,+324.157,+281.927,+77.788,-255.877,-1.965,+353.744,436.591,13,7,3,2.0909,0.0134,2.1042,+2878.283,696.33,8.673
3240.0,FWD,1337935.8843,6070317.5122,1427877.5821,1337935.5599,6070317.2377,1427877.5071,+324.402,+274.506,+75.003,-257.714,-3.057,+346.107,431.528,13,7,3,2.0909,0.0138,2.1047,+2878.887,2122.96,9.831
3270.0,FWD,1337935.8843,6070317.5039,1427877.5791,1337935.5599,6070317.2377,1427877.5071,+324.402,+266.171,+71.986,-259.508,-4.163,+337.497,425.753,14,7,3,2.0909,0.0138,2.1047,+2879.450,2373.24,10.887
3300.0,FWD,1337935.8857,6070317.4961,1427877.5767,1337935.5599,6070317.2377,1427877.5071,+325.813,+258.437,+69.598,-262.550,-4.856,+329.896,421.648,14,7,3,2.0909,0.0158,2.1067,+2880.062,2025.93,9.001
3330.0,FWD,1337935.8872,6070317.4839,1427877.5732,1337935.5599,6070317.2377,1427877.5071,+327.281,+246.207,+66.097,-266.616,-5.647,+317.779,414.849,13,7,3,2.0909,0.0181,2.1090,+2880.816,832.99,14.988
3360.0,FWD,1337935.8903,6070317.4703,1427877.5704,1337935.5599,6070317.2377,1427877.5071,+330.406,+232.591,+63.325,-272.599,-5.504,+304.855,408.995,13,7,3,2.0909,0.0191,2.1099,+2881.729,700.66,17.144
3390.0,FWD,1337935.8922,6070317.4577,1427877.5670,1337935.5599,6070317.2377,1427877.5071,+332.261,+219.985,+59.873,-277.124,-6.183,+292.472,402.959,12,7,3,2.0909,0.0220,2.1129,+2882.548,942.25,14.372
3420.0,FWD,1337935.8953,6070317.4452,1427877.5649,1337935.5599,6070317.2377,1427877.5071,+335.415,+207.460,+57.810,-282.900,-5.591,+280.752,398.604,12,7,3,2.0909,0.0234,2.1143,+2883.418,719.83,14.467
3450.0,FWD,1337935.8991,6070317.4321,1427877.5625,1337935.5599,6070317.2377,1427877.5071,+339.227,+194.441,+55.364,-289.425,-5.293,+268.613,394.902,12,7,3,2.0909,0.0248,2.1156,+2884.341,869.56,14.436
3480.0,FWD,1337935.9032,6070317.4198,1427877.5602,1337935.5599,6070317.2377,1427877.5071,+343.313,+182.096,+53.147,-296.071,-4.936,+257.225,392.234,12,7,3,2.0909,0.0273,2.1181,+2885.288,841.30,11.841
3510.0,FWD,1337935.9062,6070317.4089,1427877.5580,1337935.5599,6070317.2377,1427877.5071,+346.253,+171.204,+50.944,-301.287,-4.828,+246.982,389.611,12,7,3,2.0909,0.0283,2.1191,+2886.011,928.77,13.953
3540.0,FWD,1337935.9095,6070317.3964,1427877.5557,1337935.5599,6070317.2377,1427877.5071,+349.614,+158.734,+48.623,-307.253,-4.509,+235.299,387.028,12,7,3,2.0909,0.0298,2.1206,+2886.857,802.49,13.186
3570.0,FWD,1337935.9121,6070317.3840,1427877.5528,1337935.5599,6070317.2377,1427877.5071,+352.171,+146.281,+45.690,-312.431,-4.750,+223.326,384.071,12,7,3,2.0909,0.0291,2.1199,+2887.722,1023.97,12.023
3600.0,FWD,1337935.9140,6070317.3735,1427877.5498,1337935.5599,6070317.2377,1427877.5071,+354.141,+135.787,+42.725,-316.613,-5.426,+213.087,381.680,12,7,3,2.0909,0.0292,2.1200,+2888.518,823.66,11.162
3630.0,FWD,1337935.9168,6070317.3652,1427877.5489,1337935.5599,6070317.2377,1427877.5071,+356.928,+127.451,+41.806,-321.130,-4.621,+205.532,381.299,12,7,3,2.0909,0.0311,2.1220,+2889.300,1131.45,10.794
3660.0,FWD,1337935.9202,6070317.3561,1427877.5471,1337935.5599,6070317.2377,1427877.5071,+360.278,+118.358,+40.000,-326.359,-4.543,+197.177,381.325,12,7,3,2.0909,0.0320,2.1229,+2890.108,636.81,8.529
3690.0,FWD,1337935.9220,6070317.3474,1427877.5455,1337935.5599,6070317.2377,1427877.5071,+362.096,+109.729,+38.416,-329.991,-4.276,+188.990,380.302,12,7,3,2.0909,0.0323,2.1232,+2890.758,1227.52,7.761
3720.0,FWD,1337935.9230,6070317.3405,1427877.5444,1337935.5599,6070317.2377,1427877.5071,+363.080,+102.835,+37.308,-332.436,-3.886,+182.388,379.202,12,7,3,2.0909,0.0332,2.1241,+2891.368,1324.72,7.435
3750.0,FWD,1337935.9243,6070317.3350,1427877.5441,1337935.5599,6070317.2377,1427877.5071,+364.402,+97.283,+36.979,-334.921,-3.049,+177.309,378.972,12,7,3,2.0909,0.0349,2.1257,+2891.876,1143.91,9.721
3780.0,FWD,1337935.9234,6070317.3300,1427877.5426,1337935.5599,6070317.2377,1427877.5071,+363.455,+92.341,+35.491,-335.060,-3.366,+172.072,376.677,12,7,3,2.0909,0.0348,2.1256,+2892.258,2000.30,6.343
3810.0,FWD,1337935.9241,6070317.3273,1427877.5424,1337935.5599,6070317.2377,1427877.5071,+364.168,+89.602,+35.296,-336.347,-2.987,+169.572,376.687,11,7,3,2.0909,0.0343,2.1252,+2892.595,753.17,5.860
3840.0,FWD,1337935.9247,6070317.3283,1427877.5434,1337935.5599,6070317.2377,1427877.5071,+364.804,+90.612,+36.269,-336.750,-2.292,+170.886,377.634,11,7,3,2.0909,0.0325,2.1233,+2892.695,965.80,6.018
3870.0,FWD,1337935.9254,6070317.3265,1427877.5425,1337935.5599,6070317.2377,1427877.5071,+365.544,+88.849,+35.429,-337.852,-2.759,+169.175,377.852,11,7,3,2.0909,0.0310,2.1218,+2892.936,1401.46,5.137
3900.0,FWD,1337935.9268,6070317.3257,1427877.5430,1337935.5599,6070317.2377,1427877.5071,+366.937,+87.983,+35.916,-339.399,-2.161,+168.752,379.043,11,7,3,2.0909,0.0282,2.1190,+2893.203,1005.91,9.416
3930.0,FWD,1337935.9278,6070317.3228,1427877.5424,1337935.5599,6070317.2377,1427877.5071,+367.948,+85.127,+35.253,-341.001,-2.228,+166.097,379.308,11,7,3,2.0909,0.0277,2.1185,+2893.548,1503.47,8.936
3960.0,FWD,1337935.9289,6070317.3193,1427877.5414,1337935.5599,6070317.2377,1427877.5071,+369.014,+81.617,+34.273,-342.797,-2.462,+162.760,379.483,11,7,3,2.0909,0.0269,2.1177,+2893.933,1077.05,12.202
3990.0,FWD,1337935.9299,6070317.3143,1427877.5395,1337935.5599,6070317.2377,1427877.5071,+369.996,+76.585,+32.358,-344.839,-3.268,+157.748,379.222,11,8,6,2.0909,0.0271,2.1180,+2894.434,1177.11,9.396
4020.0,FWD,1337935.9187,6070317.2419,1427877.4957,1337935.5599,6070317.2377,1427877.5071,+358.836,+4.247,-11.449,-349.511,-29.491,+76.711,359.043,11,8,6,2.0909,0.0402,2.1311,+2897.411,639.70,60.700
4050.0,FWD,1337935.9186,6070317.2387,1427877.4941,1337935.5599,6070317.2377,1427877.5071,+358.746,+1.002,-12.970,-350.121,-30.255,+73.262,358.981,11,8,6,2.0909,0.0391,2.1300,+2897.704,1217.18,10.879
4080.0,FWD,1337935.9188,6070317.2376,1427877.4943,1337935.5599,6070317.2377,1427877.5071,+358.910,-0.065,-12.836,-350.512,-29.897,+72.311,359.139,11,8,6,2.0909,0.0420,2.1328,+2897.913,854.42,8.982
4110.0,FWD,1337935.9188,6070317.2368,1427877.4949,1337935.5599,6070317.2377,1427877.5071,+358.935,-0.918,-12.167,-350.719,-29.059,+71.656,359.142,11,8,6,2.0909,0.0433,2.1341,+2898.083,1145.23,8.747
4140.0,FWD,1337935.9191,6070317.2366,1427877.4952,1337935.5599,6070317.2377,1427877.5071,+359.162,-1.073,-11.872,-350.974,-28.748,+71.622,359.359,11,8,6,2.0909,0.0417,2.1325,+2898.360,941.16,10.872
4170.0,FWD,1337935.9188,6070317.2366,1427877.4956,1337935.5599,6070317.2377,1427877.5071,+358.888,-1.077,-11.493,-350.708,-28.365,+71.647,359.074,11,8,6,2.0909,0.0402,2.1311,+2898.562,555.14,9.182
4200.0,FWD,1337935.9184,6070317.2370,1427877.4959,1337935.5599,6070317.2377,1427877.5071,+358.491,-0.715,-11.167,-350.242,-28.108,+71.981,358.666,11,8,6,2.0909,0.0383,2.1292,+2898.836,1101.60,10.890
4230.0,FWD,1337935.9178,6070317.2371,1427877.4962,1337935.5599,6070317.2377,1427877.5071,+357.917,-0.585,-10.861,-349.653,-27.810,+72.054,358.082,12,8,6,2.0909,0.0365,2.1274,+2899.162,693.69,10.125
4260.0,FWD,1337935.9172,6070317.2375,1427877.4961,1337935.5599,6070317.2377,1427877.5071,+357.332,-0.152,-10.957,-348.990,-27.971,+72.321,357.500,12,8,6,2.0909,0.0343,2.1251,+2899.475,637.54,9.522
4290.0,FWD,1337935.9173,6070317.2380,1427877.4962,1337935.5599,6070317.2377,1427877.5071,+357.371,+0.291,-10.907,-348.932,-28.022,+72.763,357.537,12,8,6,2.0909,0.0302,2.1211,+2899.697,800.83,11.038
4320.0,FWD,1337935.9172,6070317.2385,1427877.4958,1337935.5599,6070317.2377,1427877.5071,+357.262,+0.785,-11.255,-348.719,-28.464,+73.131,357.440,12,8,6,2.0909,0.0272,2.1180,+2899.896,870.10,10.123
4350.0,FWD,1337935.9165,6070317.2395,1427877.4953,1337935.5599,6070317.2377,1427877.5071,+356.612,+1.824,-11.797,-347.861,-29.189,+73.861,356.812,12,8,6,2.0909,0.0233,2.1142,+2900.074,994.36,10.331
4380.0,FWD,1337935.9163,6070317.2401,1427877.4952,1337935.5599,6070317.2377,1427877.5071,+356.419,+2.378,-11.916,-347.553,-29.418,+74.320,356.626,12,8,6,2.0909,0.0201,2.1109,+2900.212,991.26,8.768
4410.0,FWD,1337935.9161,6070317.2400,1427877.4953,1337935.5599,6070317.2377,1427877.5071,+356.238,+2.253,-11.830,-347.403,-29.298,+74.183,356.441,12,8,6,2.0909,0.0160,2.1068,+2900.332,1223.34,6.088
4440.0,FWD,1337935.9160,6070317.2399,1427877.4951,1337935.5599,6070317.2377,1427877.5071,+356.084,+2.177,-11.995,-347.269,-29.435,+74.041,356.292,12,8,6,2.0909,0.0134,2.1043,+2900.473,981.87,6.692
4470.0,FWD,1337935.9158,6070317.2396,1427877.4956,1337935.5599,6070317.2377,1427877.5071,+355.925,+1.908,-11.489,-347.172,-28.874,+73.866,356.116,12,8,6,2.0909,0.0135,2.1044,+2900.557,463.61,6.799
4500.0,FWD,1337935.9149,6070317.2380,1427877.4959,1337935.5599,6070317.2377,1427877.5071,+355.043,+0.313,-11.227,-346.653,-28.225,+72.223,355.220,12,8,6,2.0909,0.0159,2.1068,+2900.584,1043.45,9.766
4530.0,FWD,1337935.9142,6070317.2363,1427877.4949,1337935.5599,6070317.2377,1427877.5071,+354.296,-1.440,-12.237,-346.301,-28.788,+70.171,354.510,12,8,6,2.0909,0.0178,2.1087,+2900.708,780.40,11.441
4560.0,FWD,1337935.9139,6070317.2341,1427877.4940,1337935.5599,6070317.2377,1427877.5071,+353.964,-3.636,-13.055,-346.450,-29.085,+67.827,354.223,12,8,6,2.0909,0.0198,2.1106,+2900.812,812.73,10.086
4590.0,FWD,1337935.9126,6070317.2319,1427877.4927,1337935.5599,6070317.2377,1427877.5071,+352.652,-5.759,-14.354,-345.626,-29.820,+65.240,352.991,12,8,6,2.0909,0.0205,2.1114,+2900.973,1018.00,12.223
4620.0,FWD,1337935.9122,6070317.2297,1427877.4918,1337935.5599,6070317.2377,1427877.5071,+352.275,-8.022,-15.280,-345.744,-30.206,+62.798,352.697,12,8,6,2.0909,0.0192,2.1101,+2901.161,1015.21,10.851
4650.0,FWD,1337935.9126,6070317.2275,1427877.4918,1337935.5599,6070317.2377,1427877.5071,+352.679,-10.173,-15.335,-346.603,-29.805,+60.825,353.159,12,9,6,2.0909,0.0168,2.1077,+2901.343,799.87,9.007
4680.0,FWD,1337935.9125,6070317.2258,1427877.4922,1337935.5599,6070317.2377,1427877.5071,+352.635,-11.909,-14.920,-346.932,-29.018,+59.257,353.151,12,9,6,2.0909,0.0159,2.1067,+2901.520,854.70,8.355
4710.0,FWD,1337935.9125,6070317.2242,1427877.4930,1337935.5599,6070317.2377,1427877.5071,+352.650,-13.542,-14.060,-347.299,-27.821,+57.900,353.190,12,9,6,2.0909,0.0139,2.1047,+2901.721,898.55,9.439
4740.0,FWD,1337935.9130,6070317.2227,1427877.4937,1337935.5599,6070317.2377,1427877.5071,+353.097,-15.036,-13.361,-348.058,-26.832,+56.730,353.670,12,9,6,2.0909,0.0134,2.1042,+2902.004,1394.50,11.660
4770.0,FWD,1337935.9137,6070317.2216,1427877.4937,1337935.5599,6070317.2377,1427877.5071,+353.838,-16.147,-13.371,-349.020,-26.634,+55.827,354.459,12,9,6,2.0909,0.0115,2.1024,+2902.302,1612.79,10.540
4800.0,FWD,1337935.9137,6070317.2209,1427877.4937,1337935.5599,6070317.2377,1427877.5071,+353.789,-16.839,-13.431,-349.121,-26.537,+55.144,354.444,12,8,6,2.0909,0.0095,2.1003,+2902.558,1349.19,8.275
4830.0,FWD,1337935.9127,6070317.2198,1427877.4935,1337935.5599,6070317.2377,1427877.5071,+352.770,-17.864,-13.631,-348.346,-26.457,+53.910,353.485,12,8,6,2.0909,0.0088,2.0997,+2902.773,861.15,11.237
4860.0,FWD,1337935.9126,6070317.2193,1427877.4940,1337935.5599,6070317.2377,1427877.5071,+352.671,-18.433,-13.053,-348.372,-25.765,+53.478,353.393,12,8,6,2.0909,0.0063,2.0971,+2902.958,878.05,8.046
4890.0,FWD,1337935.9120,6070317.2179,1427877.4937,1337935.5599,6070317.2377,1427877.5071,+352.098,-19.838,-13.448,-348.115,-25.812,+51.932,352.913,12,8,6,2.0909,0.0053,2.0961,+2903.171,1355.59,11.476
4920.0,FWD,1337935.9110,6070317.2171,1427877.4939,1337935.5599,6070317.2377,1427877.5071,+351.070,-20.590,-13.211,-347.273,-25.366,+51.054,351.921,12,8,6,2.0909,0.0031,2.0940,+2903.295,1221.98,13.242
4950.0,FWD,1337935.9099,6070317.2172,1427877.4932,1337935.5599,6070317.2377,1427877.5071,+349.966,-20.538,-13.910,-346.184,-26.006,+50.715,350.844,12,8,6,2.0909,0.0030,2.0938,+2903.460,1017.52,14.867
4980.0,FWD,1337935.9094,6070317.2166,1427877.4932,1337935.5599,6070317.2377,1427877.5071,+349.480,-21.123,-13.919,-345.835,-25.862,+50.055,350.394,12,8,6,2.0909,0.0029,2.0938,+2903.662,972.53,13.664
5010.0,FWD,1337935.9088,6070317.2146,1427877.4930,1337935.5599,6070317.2377,1427877.5071,+348.904,-23.130,-14.054,-345.704,-25.523,+47.994,349.952,12,8,6,2.0909,0.0021,2.0930,+2903.826,1169.88,13.139
5040.0,FWD,1337935.9080,6070317.2113,1427877.4928,1337935.5599,6070317.2377,1427877.5071,+348.147,-26.353,-14.343,-345.659,-25.059,+44.703,349.437,12,8,6,2.0909,0.0017,2.0925,+2904.047,1064.30,17.056
5070.0,FWD,1337935.9073,6070317.2090,1427877.4924,1337935.5599,6070317.2377,1427877.5071,+347.440,-28.670,-14.666,-345.467,-24.830,+42.278,348.929,12,8,6,2.0909,0.0006,2.0914,+2904.204,790.16,12.352
5100.0,FWD,1337935.9071,6070317.2073,1427877.4923,1337935.5599,6070317.2377,1427877.5071,+347.182,-30.365,-14.787,-345.580,-24.563,+40.584,348.821,12,8,6,2.0909,-0.0020,2.0888,+2904.358,1028.88,9.475
5130.0,FWD,1337935.9061,6070317.2054,1427877.4915,1337935.5599,6070317.2377,1427877.5071,+346.172,-32.311,-15.580,-345.013,-24.858,+38.341,348.025,12,8,6,2.0909,-0.0060,2.0848,+2904.569,1051.28,9.886
5160.0,FWD,1337935.9051,6070317.2035,1427877.4905,1337935.5599,6070317.2377,1427877.5071,+345.162,-34.154,-16.635,-344.423,-25.431,+36.139,347.246,12,8,6,2.0909,-0.0089,2.0819,+2904.737,784.64,9.860
5190.0,FWD,1337935.9049,6070317.2011,1427877.4895,1337935.5599,6070317.2377,1427877.5071,+345.026,-36.614,-17.552,-344.820,-25.777,+33.563,347.407,12,8,6,2.0909,-0.0122,2.0787,+2904.914,641.24,9.945
5220.0,FWD,1337935.9050,6070317.1995,1427877.4890,1337935.5599,6070317.2377,1427877.5071,+345.115,-38.189,-18.134,-345.245,-26.002,+31.952,347.694,12,8,6,2.0909,-0.0140,2.0768,+2905.131,728.13,9.605
5250.0,FWD,1337935.9045,6070317.1979,1427877.4885,1337935.5599,6070317.2377,1427877.5071,+344.632,-39.835,-18.648,-345.128,-26.117,+30.169,347.427,12,8,6,2.0909,-0.0131,2.0778,+2905.349,688.71,11.590
5280.0,FWD,1337935.9038,6070317.1965,1427877.4876,1337935.5599,6070317.2377,1427877.5071,+343.910,-41.242,-19.505,-344.726,-26.608,+28.486,346.923,12,8,6,2.0909,-0.0145,2.0764,+2905.586,913.27,11.672
5310.0,FWD,1337935.9036,6070317.1944,1427877.4872,1337935.5599,6070317.2377,1427877.5071,+343.747,-43.279,-19.852,-345.005,-26.489,+26.435,347.029,12,8,6,2.0909,-0.0138,2.0771,+2905.732,502.56,10.760
5340.0,FWD,1337935.9026,6070317.1922,1427877.4868,1337935.5599,6070317.2377,1427877.5071,+342.667,-45.506,-20.259,-344.430,-26.344,+23.998,346.269,11,8,6,2.0909,-0.0115,2.0794,+2905.962,784.26,14.091
5370.0,FWD,1337935.9019,6070317.1899,1427877.4867,1337935.5599,6070317.2377,1427877.5071,+342.016,-47.817,-20.424,-344.292,-25.964,+21.626,345.946,11,8,6,2.0909,-0.0081,2.0827,+2906.179,799.02,17.083
5400.0,FWD,1337935.9011,6070317.1888,1427877.4862,1337935.5599,6070317.2377,1427877.5071,+341.236,-48.903,-20.872,-343.763,-26.124,+20.328,345.353,11,8,6,2.0909,-0.0061,2.0848,+2906.491,901.29,16.256
5430.0,FWD,1337935.9003,6070317.1866,1427877.4863,1337935.5599,6070317.2377,1427877.5071,+340.407,-51.099,-20.760,-343.427,-25.491,+18.090,344.847,11,8,6,2.0909,-0.0036,2.0873,+2906.764,857.09,17.186
5460.0,FWD,1337935.8993,6070317.1852,1427877.4858,1337935.5599,6070317.2377,1427877.5071,+339.375,-52.454,-21.332,-342.711,-25.701,+16.455,344.067,11,8,6,2.0909,-0.0000,2.0908,+2907.024,1070.26,18.918
5490.0,FWD,1337935.8984,6070317.1840,1427877.4853,1337935.5599,6070317.2377,1427877.5071,+338.549,-53.666,-21.766,-342.165,-25.816,+15.031,343.467,11,8,6,2.0909,-0.0006,2.0902,+2907.226,738.76,13.924
5520.0,FWD,1337935.8985,6070317.1838,1427877.4849,1337935.5599,6070317.2377,1427877.5071,+338.614,-53.949,-22.246,-342.289,-26.225,+14.667,343.606,11,8,6,2.0909,-0.0033,2.0875,+2907.456,832.07,12.341
5550.0,FWD,1337935.8988,6070317.1835,1427877.4844,1337935.5599,6070317.2377,1427877.5071,+338.864,-54.193,-22.708,-342.586,-26.634,+14.383,343.920,11,8,6,2.0909,-0.0055,2.0854,+2907.619,724.17,10.276
5580.0,FWD,1337935.8991,6070317.1836,1427877.4845,1337935.5599,6070317.2377,1427877.5071,+339.156,-54.053,-22.617,-342.841,-26.589,+14.598,344.181,11,8,6,2.0909,-0.0078,2.0830,+2907.681,798.76,10.171
5610.0,FWD,1337935.8996,6070317.1844,1427877.4837,1337935.5599,6070317.2377,1427877.5071,+339.704,-53.261,-23.416,-343.206,-27.570,+15.286,344.650,11,8,6,2.0909,-0.0098,2.0810,+2907.688,1698.16,9.091
5640.0,FWD,1337935.8997,6070317.1841,1427877.4831,1337935.5599,6070317.2377,1427877.5071,+339.811,-53.638,-23.989,-343.391,-28.050,+14.821,344.853,11,8,6,2.0909,-0.0103,2.0806,+2907.719,1104.12,9.871
5670.0,FWD,1337935.8996,6070317.1834,1427877.4822,1337935.5599,6070317.2377,1427877.5071,+339.688,-54.341,-24.929,-343.423,-28.805,+13.915,344.909,11,8,6,2.0909,-0.0104,2.0805,+2907.780,836.81,10.228
5700.0,FWD,1337935.8997,6070317.1821,1427877.4812,1337935.5599,6070317.2377,1427877.5071,+339.762,-55.596,-25.873,-343.765,-29.452,+12.524,345.252,11,8,6,2.0909,-0.0107,2.0801,+2907.891,567.84,10.888
5730.0,FWD,1337935.8995,6070317.1817,1427877.4810,1337935.5599,6070317.2377,1427877.5071,+339.636,-56.016,-26.067,-343.732,-29.543,+12.054,345.210,11,8,6,2.0909,-0.0114,2.0794,+2907.899,427.04,9.051
5760.0,FWD,1337935.8996,6070317.1799,1427877.4807,1337935.5599,6070317.2377,1427877.5071,+339.670,-57.789,-26.439,-344.147,-29.517,+10.290,345.563,11,8,6,2.0909,-0.0120,2.0789,+2908.012,884.94,10.440
5790.0,FWD,1337935.8986,6070317.1780,1427877.4799,1337935.5599,6070317.2377,1427877.5071,+338.689,-59.738,-27.180,-343.608,-29.762,+8.063,344.989,11,8,6,2.0909,-0.0118,2.0791,+2908.198,852.52,15.315
5820.0,FWD,1337935.8973,6070317.1762,1427877.4793,1337935.5599,6070317.2377,1427877.5071,+337.376,-61.484,-27.778,-342.702,-29.896,+5.992,344.056,11,8,6,2.0909,-0.0113,2.0795,+2908.430,1118.37,13.622
5850.0,FWD,1337935.8964,6070317.1748,1427877.4787,1337935.5599,6070317.2377,1427877.5071,+336.511,-62.877,-28.390,-342.157,-30.144,+4.347,343.510,11,8,6,2.0909,-0.0134,2.0775,+2908.690,1100.84,12.502
5880.0,FWD,1337935.8961,6070317.1733,1427877.4790,1337935.5599,6070317.2377,1427877.5071,+336.215,-64.417,-28.076,-342.200,-29.486,+2.890,343.480,11,8,6,2.0909,-0.0156,2.0753,+2908.925,888.04,12.287
5910.0,FWD,1337935.8957,6070317.1713,1427877.4793,1337935.5599,6070317.2377,1427877.5071,+335.780,-66.366,-27.848,-342.195,-28.813,+0.996,343.407,11,8,6,2.0909,-0.0183,2.0725,+2909.072,927.99,11.693
5940.0,FWD,1337935.8954,6070317.1700,1427877.4795,1337935.5599,6070317.2377,1427877.5071,+335.462,-67.723,-27.650,-342.176,-28.306,-0.316,343.345,11,8,6,2.0909,-0.0200,2.0708,+2909.280,956.80,9.119
5970.0,FWD,1337935.8939,6070317.1687,1427877.4789,1337935.5599,6070317.2377,1427877.5071,+334.023,-68.961,-28.205,-341.037,-28.505,-1.921,342.232,11,8,6,2.0909,-0.0213,2.0695,+2909.451,985.21,9.071
6000.0,FWD,1337935.8934,6070317.1674,1427877.4783,1337935.5599,6070317.2377,1427877.5071,+333.462,-70.300,-28.814,-340.778,-28.777,-3.450,342.008,11,8,6,2.0909,-0.0213,2.0696,+2909.631,561.04,8.868
6030.0,FWD,1337935.8937,6070317.1657,1427877.4773,1337935.5599,6070317.2377,1427877.5071,+333.838,-71.953,-29.757,-341.501,-29.349,-5.157,342.799,11,8,6,2.0909,-0.0218,2.0691,+2909.834,617.68,9.366
6060.0,FWD,1337935.8935,6070317.1643,1427877.4765,1337935.5599,6070317.2377,1427877.5071,+333.590,-73.374,-30.588,-341.565,-29.835,-6.748,342.931,11,9,6,2.0909,-0.0230,2.0679,+2910.015,782.74,9.045
6090.0,FWD,1337935.8934,6070317.1626,1427877.4759,1337935.5599,6070317.2377,1427877.5071,+333.506,-75.103,-31.210,-341.854,-30.056,-8.551,343.280,11,9,6,2.0909,-0.0221,2.0688,+2910.142,1202.60,10.137
6120.0,FWD,1337935.8926,6070317.1614,1427877.4762,1337935.5599,6070317.2377,1427877.5071,+332.728,-76.276,-30.926,-341.347,-29.484,-9.766,342.757,11,9,6,2.0909,-0.0210,2.0698,+2910.295,704.26,11.746
6150.0,FWD,1337935.8912,6070317.1600,1427877.4759,1337935.5599,6070317.2377,1427877.5071,+331.310,-77.682,-31.235,-340.265,-29.407,-11.471,341.726,11,9,6,2.0909,-0.0203,2.0706,+2910.491,860.30,13.344
6180.0,FWD,1337935.8894,6070317.1595,1427877.4752,1337935.5599,6070317.2377,1427877.5071,+329.512,-78.243,-31.921,-338.629,-29.865,-12.536,340.175,11,9,6,2.0909,-0.0180,2.0728,+2910.640,837.37,17.238
6210.0,FWD,1337935.8884,6070317.1586,1427877.4745,1337935.5599,6070317.2377,1427877.5071,+328.471,-79.109,-32.603,-337.799,-30.288,-13.732,339.432,11,9,6,2.0909,-0.0164,2.0745,+2910.804,872.01,14.804
6240.0,FWD,1337935.8883,6070317.1578,1427877.4741,1337935.5599,6070317.2377,1427877.5071,+328.420,-79.891,-33.012,-337.918,-30.512,-14.579,339.606,11,9,6,2.0909,-0.0160,2.0748,+2910.906,1576.59,11.931
6270.0,FWD,1337935.8882,6070317.1567,1427877.4742,1337935.5599,6070317.2377,1427877.5071,+328.329,-80.965,-32.950,-338.060,-30.210,-15.606,339.766,11,9,6,2.0909,-0.0169,2.0739,+2910.974,1377.44,10.631
6300.0,FWD,1337935.8884,6070317.1565,1427877.4743,1337935.5599,6070317.2377,1427877.5071,+328.469,-81.217,-32.830,-338.251,-30.045,-15.789,339.950,11,9,6,2.0909,-0.0186,2.0723,+2911.083,693.13,8.862
6330.0,FWD,1337935.8891,6070317.1562,1427877.4742,1337935.5599,6070317.2377,1427877.5071,+329.172,-81.538,-32.936,-339.007,-30.112,-15.971,340.716,11,9,6,2.0909,-0.0196,2.0713,+2911.251,821.28,8.672
6360.0,FWD,1337935.8891,6070317.1554,1427877.4747,1337935.5599,6070317.2377,1427877.5071,+329.168,-82.307,-32.432,-339.168,-29.452,-16.591,340.849,11,9,6,2.0909,-0.0198,2.0710,+2911.404,577.68,7.139
6390.0,FWD,1337935.8890,6070317.1540,1427877.4741,1337935.5599,6070317.2377,1427877.5071,+329.139,-83.682,-32.967,-339.436,-29.669,-18.025,341.206,11,9,6,2.0909,-0.0206,2.0703,+2911.619,750.44,9.950
6420.0,FWD,1337935.8892,6070317.1529,1427877.4736,1337935.5599,6070317.2377,1427877.5071,+329.305,-84.842,-33.472,-339.848,-29.913,-19.208,341.702,11,9,6,2.0909,-0.0213,2.0695,+2911.855,661.19,8.690
6450.0,FWD,1337935.8899,6070317.1519,1427877.4738,1337935.5599,6070317.2377,1427877.5071,+329.984,-85.849,-33.288,-340.728,-29.546,-19.982,342.590,11,9,6,2.0909,-0.0210,2.0699,+2912.100,581.46,8.513
6480.0,FWD,1337935.8898,6070317.1508,1427877.4733,1337935.5599,6070317.2377,1427877.5071,+329.906,-86.898,-33.844,-340.877,-29.853,-21.121,342.833,11,9,6,2.0909,-0.0196,2.0713,+2912.363,848.49,8.187
6510.0,FWD,1337935.8893,6070317.1491,1427877.4727,1337935.5599,6070317.2377,1427877.5071,+329.391,-88.581,-34.427,-340.736,-30.026,-22.962,342.826,11,9,6,2.0909,-0.0189,2.0720,+2912.645,1366.97,9.384
6540.0,FWD,1337935.8887,6070317.1477,1427877.4723,1337935.5599,6070317.2377,1427877.5071,+328.832,-89.962,-34.765,-340.488,-30.024,-24.469,342.684,11,9,6,2.0909,-0.0173,2.0735,+2912.969,873.84,10.297
6570.0,FWD,1337935.8884,6070317.1463,1427877.4728,1337935.5599,6070317.2377,1427877.5071,+328.470,-91.404,-34.318,-340.445,-29.253,-25.817,342.673,11,9,6,2.0909,-0.0168,2.0741,+2913.260,489.01,9.232
6600.0,FWD,1337935.8878,6070317.1450,1427877.4730,1337935.5599,6070317.2377,1427877.5071,+327.946,-92.712,-34.080,-340.214,-28.709,-27.118,342.499,11,9,6,2.0909,-0.0153,2.0755,+2913.561,598.96,10.344
