SOD,sat,d_wl,wl_residual_raw,wl_residual_corrected,wl_std,wl_fixable_before,wl_fixable_after
16920,E02,0.107475,0.131054,0.023764,0.305813,1,1
16920,E03,0.033049,0.064863,0.032102,0.312555,1,1
16950,E02,0.107666,0.131834,0.024359,0.305508,1,1
16950,E03,0.033336,0.065033,0.031984,0.311979,1,1
16980,E02,0.107851,0.131338,0.023672,0.305047,1,1
16980,E03,0.033626,0.065645,0.032309,0.311554,1,1
17010,E02,0.108018,0.129387,0.021536,0.306158,1,1
17010,E03,0.033916,0.066116,0.032491,0.311068,1,1
17040,E02,0.108165,0.127144,0.019126,0.307808,1,1
17040,E03,0.034204,0.066113,0.032197,0.310489,1,1
17070,E02,0.108299,0.125740,0.017576,0.308110,1,1
17070,E03,0.034493,0.066594,0.032390,0.310014,1,1
17100,E02,0.108431,0.125624,0.017326,0.307551,1,1
17100,E03,0.034786,0.067384,0.032891,0.309714,1,1
17130,E02,0.108555,0.124638,0.016207,0.307421,1,1
17130,E03,0.035068,0.066551,0.031765,0.309448,1,1
17160,E02,0.108667,0.123326,0.014771,0.307629,1,1
17160,E03,0.035343,0.065991,0.030923,0.309019,1,1
17190,E02,0.108772,0.122506,0.013840,0.307372,1,1
17190,E03,0.035618,0.066381,0.031038,0.308522,1,1
17220,E02,0.108869,0.121494,0.012722,0.307278,1,1
17220,E03,0.035894,0.066787,0.031169,0.308033,1,1
17250,E02,0.108965,0.121603,0.012734,0.306730,1,1
17250,E03,0.036171,0.067203,0.031309,0.307552,1,1
17280,E02,0.109063,0.121747,0.012781,0.306189,1,1
17280,E03,0.036449,0.067680,0.031509,0.307099,1,1
17310,E02,0.109167,0.122876,0.013813,0.306224,1,1
17310,E03,0.036729,0.068141,0.031692,0.306642,1,1
17340,E02,0.109275,0.123345,0.014178,0.305779,1,1
17340,E03,0.037009,0.068492,0.031763,0.306148,1,1
17370,E02,0.109385,0.123680,0.014405,0.305288,1,1
17370,E03,0.037279,0.067727,0.030718,0.305868,1,1
17400,E02,0.109493,0.123574,0.014189,0.304753,1,1
17400,E03,0.037543,0.067251,0.029971,0.305427,1,1
17430,E02,0.109597,0.123095,0.013602,0.304323,1,1
17430,E03,0.037805,0.067419,0.029876,0.304898,1,1
17460,E02,0.109694,0.122420,0.012824,0.304002,1,1
17460,E03,0.038069,0.067819,0.030013,0.304433,1,1
17490,E02,0.109793,0.122579,0.012885,0.303481,1,1
17490,E03,0.038335,0.068386,0.030317,0.304046,1,1
17520,E02,0.109895,0.123199,0.013407,0.303134,1,1
17520,E03,0.038607,0.069578,0.031244,0.304177,1,1
17550,E02,0.110004,0.124141,0.014246,0.303028,1,1
17550,E03,0.038880,0.069933,0.031326,0.303703,1,1
17580,E02,0.110123,0.125763,0.015759,0.303751,1,1
17580,E03,0.039149,0.069693,0.030813,0.303201,1,1
17610,E02,0.110248,0.126636,0.016513,0.303591,1,1
17610,E03,0.039418,0.070023,0.030874,0.302725,1,1
17640,E02,0.110380,0.127622,0.017374,0.303533,1,1
17640,E03,0.039686,0.070263,0.030845,0.302229,1,1
17670,E02,0.110522,0.129313,0.018934,0.304384,1,1
17670,E03,0.039955,0.070533,0.030847,0.301742,1,1
17700,E02,0.110670,0.130384,0.019862,0.304414,1,1
17700,E03,0.040220,0.070463,0.030509,0.301226,1,1
17730,E02,0.110817,0.130204,0.019534,0.303912,1,1
17730,E03,0.040485,0.070674,0.030454,0.300731,1,1
17760,E02,0.110966,0.130634,0.019817,0.303486,1,1
17760,E03,0.040746,0.070543,0.030059,0.300225,1,1
17790,E02,0.111115,0.130743,0.019777,0.302978,1,1
17790,E03,0.041008,0.070945,0.030199,0.299793,1,1
17820,E02,0.111260,0.130483,0.019368,0.302501,1,1
17820,E03,0.041277,0.072083,0.031075,0.299921,1,1
17850,E02,0.111413,0.131623,0.020362,0.302631,1,1
17850,E03,0.041553,0.073421,0.032144,0.300294,1,1
17880,E02,0.111574,0.132822,0.021408,0.302833,1,1
17880,E03,0.041830,0.073816,0.032263,0.299865,1,1
17910,E02,0.111740,0.133785,0.022211,0.302786,1,1
17910,E03,0.042104,0.073722,0.031892,0.299366,1,1
17940,E02,0.111907,0.134072,0.022332,0.302324,1,1
17940,E03,0.042384,0.074747,0.032643,0.299388,1,1
17970,E02,0.112079,0.134910,0.023004,0.302173,1,1
17970,E03,0.042666,0.075394,0.033010,0.299098,1,1
18000,E02,0.112253,0.135237,0.023158,0.301728,1,1
18000,E03,0.042950,0.075902,0.033236,0.298730,1,1
18030,E02,0.112426,0.135360,0.023107,0.301238,1,1
18030,E03,0.043235,0.076361,0.033411,0.298342,1,1
18060,E02,0.112597,0.135226,0.022800,0.300753,1,1
18060,E03,0.043523,0.077003,0.033769,0.298058,1,1
18090,E02,0.112759,0.134134,0.021537,0.300866,1,1
18090,E03,0.043810,0.077222,0.033700,0.297592,1,1
18120,E02,0.112922,0.134535,0.021776,0.300457,1,1
18120,E03,0.044102,0.078227,0.034418,0.297620,1,1
18150,E02,0.113089,0.135055,0.022132,0.300107,1,1
18150,E03,0.044395,0.078686,0.034584,0.297241,1,1
18180,E02,0.113257,0.135511,0.022422,0.299728,1,1
18180,E03,0.044692,0.079378,0.034982,0.297003,1,1
18210,E02,0.113426,0.135744,0.022487,0.299273,1,1
18210,E03,0.044992,0.080302,0.035611,0.296963,1,1
18240,E02,0.113587,0.134854,0.021428,0.299202,1,1
18240,E03,0.045293,0.080602,0.035609,0.296528,1,1
18270,E02,0.113748,0.134846,0.021258,0.298722,1,1
18270,E03,0.045592,0.080666,0.035373,0.296052,1,1
18300,E02,0.113912,0.135566,0.021819,0.298516,1,1
18300,E03,0.045888,0.080648,0.035056,0.295576,1,1
18330,E02,0.114080,0.136297,0.022385,0.298321,1,1
18330,E03,0.046183,0.080863,0.034975,0.295126,1,1
18360,E02,0.114251,0.136797,0.022716,0.297978,1,1
18360,E03,0.046480,0.081318,0.035135,0.294764,1,1
18390,E02,0.114422,0.136905,0.022654,0.297513,1,1
18390,E03,0.046780,0.082129,0.035649,0.294644,1,1
18420,E02,0.114587,0.136271,0.021848,0.297257,1,1
18420,E03,0.047087,0.083321,0.036541,0.294933,1,1
18450,E02,0.114753,0.136580,0.021993,0.296841,1,1
18450,E03,0.047399,0.084492,0.037405,0.295198,1,1
18480,E02,0.114916,0.136315,0.021562,0.296413,1,1
18480,E03,0.047714,0.085305,0.037906,0.295087,1,1
18510,E02,0.115079,0.136421,0.021504,0.295955,1,1
18510,E03,0.048029,0.085515,0.037800,0.294646,1,1
18540,E02,0.115246,0.137175,0.022095,0.295802,1,1
18540,E03,0.048343,0.085805,0.037776,0.294229,1,1
18570,E02,0.115423,0.138790,0.023544,0.296758,1,1
18570,E03,0.048656,0.085889,0.037546,0.293773,1,1
18600,E02,0.115606,0.139733,0.024310,0.296781,1,1
18600,E03,0.048968,0.086053,0.037397,0.293330,1,1
18630,E02,0.115790,0.140168,0.024562,0.296425,1,1
18630,E03,0.049275,0.085877,0.036910,0.292891,1,1
18660,E02,0.115972,0.140081,0.024291,0.295973,1,1
18660,E03,0.049577,0.085508,0.036233,0.292512,1,1
18690,E02,0.116160,0.141027,0.025054,0.296010,1,1
18690,E03,0.049878,0.085770,0.036193,0.292098,1,1
18720,E02,0.116358,0.142712,0.026552,0.297120,1,1
18720,E03,0.050178,0.085804,0.035926,0.291649,1,1
18750,E02,0.116555,0.142828,0.026470,0.296674,1,1
18750,E03,0.050483,0.086961,0.036783,0.291947,1,1
18780,E02,0.116740,0.141512,0.024957,0.297180,1,1
18780,E03,0.050788,0.087307,0.036824,0.291567,1,1
18810,E02,0.116915,0.140438,0.023697,0.297369,1,1
18810,E03,0.051094,0.087609,0.036820,0.291173,1,1
18840,E02,0.117093,0.140902,0.023987,0.297039,1,1
18840,E03,0.051395,0.087417,0.036323,0.290751,1,1
18870,E02,0.117263,0.140050,0.022957,0.296997,1,1
18870,E03,0.051695,0.087545,0.036150,0.290320,1,1
18900,E02,0.117426,0.139345,0.022082,0.296829,1,1
18900,E03,0.051995,0.087844,0.036149,0.289932,1,1
18930,E02,0.117587,0.139261,0.021836,0.296388,1,1
18930,E03,0.052291,0.087646,0.035651,0.289517,1,1
18960,E02,0.117752,0.139754,0.022166,0.296082,1,1
18960,E03,0.052580,0.087184,0.034893,0.289205,1,1
18990,E02,0.117904,0.138397,0.020646,0.296682,1,1
18990,E03,0.052866,0.086990,0.034409,0.288793,1,1
19020,E02,0.118057,0.138686,0.020782,0.296289,1,1
19020,E03,0.053143,0.086289,0.033423,0.288647,1,1
19050,E02,0.118221,0.140408,0.022350,0.297533,1,1
19050,E03,0.053417,0.086266,0.033123,0.288217,1,1
19080,E02,0.118394,0.142155,0.023935,0.298827,1,1
19080,E03,0.053689,0.086171,0.032754,0.287794,1,1
19110,E02,0.118568,0.142377,0.023983,0.298415,1,1
19110,E03,0.053961,0.086442,0.032753,0.287411,1,1
19140,E02,0.118728,0.140796,0.022228,0.299401,1,1
19140,E03,0.054232,0.086714,0.032753,0.287031,1,1
19170,E02,0.118885,0.140489,0.021761,0.299016,1,1
19170,E03,0.054503,0.086825,0.032592,0.286616,1,1
19200,E02,0.119039,0.140278,0.021393,0.298605,1,1
19200,E03,0.054769,0.086608,0.032105,0.286223,1,1
19230,E02,0.119204,0.142071,0.023032,0.300015,1,1
19230,E03,0.055032,0.086388,0.031619,0.285833,1,1
19260,E02,0.119370,0.142480,0.023276,0.299676,1,1
19260,E03,0.055289,0.086004,0.030972,0.285504,1,1
19290,E02,0.119525,0.141181,0.021811,0.300212,1,1
19290,E03,0.055542,0.085804,0.030515,0.285113,1,1
19320,E02,0.119680,0.141217,0.021692,0.299780,1,1
19320,E03,0.055792,0.085632,0.030090,0.284718,1,1
19350,E02,0.119842,0.142385,0.022705,0.300139,1,1
19350,E03,0.056039,0.085424,0.029631,0.284332,1,1
19380,E02,0.120000,0.142077,0.022235,0.299764,1,1
19380,E03,0.056279,0.085016,0.028978,0.284023,1,1
19410,E02,0.120152,0.141278,0.021278,0.299707,1,1
19410,E03,0.056515,0.084680,0.028401,0.283684,1,1
19440,E02,0.120306,0.141889,0.021738,0.299498,1,1
19440,E03,0.056750,0.084813,0.028298,0.283288,1,1
19470,E02,0.120465,0.142621,0.022314,0.299386,1,1
19470,E03,0.056987,0.085273,0.028523,0.283014,1,1
19500,E02,0.120618,0.141899,0.021434,0.299268,1,1
19500,E03,0.057227,0.085807,0.028820,0.282787,1,1
19530,E02,0.120769,0.141769,0.021151,0.298855,1,1
19530,E03,0.057466,0.086031,0.028804,0.282416,1,1
19560,E02,0.120915,0.141280,0.020511,0.298576,1,1
19560,E03,0.057705,0.086292,0.028827,0.282058,1,1
19590,E02,0.121064,0.141666,0.020751,0.298245,1,1
19590,E03,0.057943,0.086338,0.028633,0.281661,1,1
19620,E02,0.121215,0.142213,0.021149,0.298005,1,1
19620,E03,0.058182,0.086744,0.028801,0.281368,1,1
19650,E02,0.121374,0.143538,0.022323,0.298641,1,1
19650,E03,0.058423,0.087113,0.028930,0.281058,1,1
19680,E02,0.121530,0.143331,0.021957,0.298251,1,1
19680,E03,0.058663,0.087327,0.028904,0.280693,1,1
19710,E02,0.121691,0.144013,0.022482,0.298116,1,1
19710,E03,0.058898,0.086912,0.028250,0.280410,1,1
19740,E02,0.121851,0.144160,0.022469,0.297716,1,1
19740,E03,0.059124,0.086199,0.027302,0.280344,1,1
19770,E02,0.122010,0.144048,0.022196,0.297312,1,1
19770,E03,0.059345,0.085771,0.026647,0.280072,1,1
19800,E02,0.122164,0.143438,0.021427,0.297129,1,1
19800,E03,0.059561,0.085451,0.026106,0.279750,1,1
19830,E02,0.122322,0.144266,0.022102,0.297140,1,1
19830,E03,0.059774,0.085236,0.025674,0.279393,1,1
19860,E02,0.122479,0.144300,0.021979,0.296733,1,1
19860,E03,0.059990,0.085818,0.026044,0.279229,1,1
19890,E02,0.122638,0.144563,0.022083,0.296370,1,1
19890,E03,0.060212,0.086844,0.026854,0.279529,1,1
19920,E02,0.122793,0.144206,0.021568,0.296044,1,1
19920,E03,0.060436,0.087336,0.027124,0.279303,1,1
19950,E02,0.122953,0.145185,0.022393,0.296236,1,1
19950,E03,0.060659,0.087456,0.027020,0.278931,1,1
19980,E02,0.123118,0.145880,0.022927,0.296135,1,1
19980,E03,0.060878,0.087271,0.026613,0.278573,1,1
20010,E02,0.123289,0.147140,0.024022,0.296723,1,1
20010,E03,0.061098,0.087535,0.026656,0.278240,1,1
20040,E02,0.123462,0.147548,0.024259,0.296427,1,1
20040,E03,0.061318,0.087730,0.026631,0.277888,1,1
20070,E02,0.123642,0.148752,0.025290,0.296935,1,1
20070,E03,0.061541,0.088206,0.026888,0.277663,1,1
20100,E02,0.123832,0.150656,0.027014,0.298802,1,1
20100,E03,0.061760,0.088071,0.026530,0.277301,1,1
20130,E02,0.124028,0.151842,0.028010,0.299279,1,1
20130,E03,0.061978,0.088091,0.026331,0.276928,1,1
20160,E02,0.124230,0.153141,0.029113,0.299935,1,1
20160,E03,0.062197,0.088520,0.026543,0.276681,1,1
20190,E02,0.124439,0.154226,0.029996,0.300272,1,1
20190,E03,0.062415,0.088515,0.026318,0.276310,1,1
20220,E02,0.124652,0.155241,0.030803,0.300519,1,1
20220,E03,0.062634,0.088947,0.026533,0.276069,1,1
20250,E02,0.124865,0.155415,0.030763,0.300140,1,1
20250,E03,0.062853,0.089027,0.026393,0.275706,1,1
20280,E02,0.125078,0.155506,0.030641,0.299749,1,1
20280,E03,0.063073,0.089419,0.026566,0.275445,1,1
20310,E02,0.125292,0.155834,0.030756,0.299422,1,1
20310,E03,0.063295,0.090036,0.026964,0.275341,1,1
20340,E02,0.125505,0.155813,0.030521,0.299029,1,1
20340,E03,0.063521,0.090559,0.027263,0.275165,1,1
20370,E02,0.125721,0.156374,0.030869,0.298838,1,1
20370,E03,0.063743,0.090475,0.026954,0.274807,1,1
20400,E02,0.125938,0.156825,0.031104,0.298578,1,1
20400,E03,0.063966,0.090631,0.026888,0.274464,1,1
20430,E02,0.126156,0.157117,0.031179,0.298244,1,1
20430,E03,0.064188,0.090784,0.026818,0.274120,1,1
20460,E02,0.126376,0.157523,0.031367,0.297962,1,1
20460,E03,0.064409,0.090869,0.026681,0.273767,1,1
20490,E02,0.126594,0.157402,0.031026,0.297586,1,1
20490,E03,0.064625,0.090537,0.026128,0.273488,1,1
20520,E02,0.126812,0.157625,0.031031,0.297233,1,1
20520,E03,0.064839,0.090442,0.025817,0.273139,1,1
20550,E02,0.127028,0.157469,0.030657,0.296866,1,1
20550,E03,0.065050,0.090319,0.025480,0.272795,1,1
20580,E02,0.127242,0.157249,0.030220,0.296516,1,1
20580,E03,0.065262,0.090562,0.025512,0.272485,1,1
20610,E02,0.127453,0.157114,0.029872,0.296148,1,1
20610,E03,0.065475,0.090928,0.025666,0.272228,1,1
20640,E02,0.127667,0.157689,0.030236,0.295987,1,1
20640,E03,0.065688,0.091178,0.025702,0.271923,1,1
20670,E02,0.127880,0.157756,0.030089,0.295612,1,1
20670,E03,0.065903,0.091592,0.025903,0.271696,1,1
20700,E02,0.128091,0.157602,0.029722,0.295252,1,1
20700,E03,0.066121,0.092081,0.026178,0.271521,1,1
20730,E02,0.128302,0.157791,0.029700,0.294900,1,1
20730,E03,0.066340,0.092560,0.026440,0.271340,1,1
20760,E02,0.128512,0.157660,0.029357,0.294539,1,1
20760,E03,0.066561,0.092967,0.026628,0.271114,1,1
20790,E02,0.128727,0.158820,0.030309,0.295069,1,1
20790,E03,0.066784,0.093488,0.026928,0.270967,1,1
20820,E02,0.128943,0.159239,0.030512,0.294815,1,1
20820,E03,0.067007,0.093722,0.026939,0.270663,1,1
20850,E02,0.129163,0.159928,0.030985,0.294765,1,1
20850,E03,0.067230,0.093854,0.026847,0.270334,1,1
20880,E02,0.129383,0.160080,0.030917,0.294411,1,1
20880,E03,0.067450,0.093845,0.026615,0.269993,1,1
20910,E02,0.129605,0.160612,0.031229,0.294234,1,1
20910,E03,0.067669,0.093728,0.026277,0.269664,1,1
20940,E02,0.129825,0.160440,0.030835,0.293887,1,1
20940,E03,0.067885,0.093747,0.026078,0.269326,1,1
20970,E02,0.130045,0.160649,0.030824,0.293551,1,1
20970,E03,0.068101,0.093825,0.025940,0.268994,1,1
21000,E02,0.130265,0.160859,0.030814,0.293217,1,1
21000,E03,0.068315,0.093769,0.025667,0.268661,1,1
21030,E02,0.130481,0.160374,0.030109,0.293016,1,1
21030,E03,0.068529,0.094031,0.025716,0.268378,1,1
21060,E02,0.130702,0.161411,0.030930,0.293394,1,1
21060,E03,0.068744,0.094309,0.025780,0.268103,1,1
21090,E02,0.130922,0.161526,0.030825,0.293042,1,1
21090,E03,0.068962,0.094953,0.026210,0.268083,1,1
21120,E02,0.131146,0.162290,0.031368,0.293086,1,1
21120,E03,0.069182,0.095499,0.026537,0.267976,1,1
21150,E02,0.131362,0.161465,0.030319,0.293200,1,1
21150,E03,0.069403,0.095684,0.026502,0.267672,1,1
21180,E02,0.131566,0.160192,0.028830,0.293967,1,1
21180,E03,0.069624,0.095998,0.026595,0.267417,1,1
21210,E02,0.131762,0.159339,0.027773,0.294115,1,1
21210,E03,0.069843,0.096004,0.026380,0.267089,1,1
21240,E02,0.131964,0.160380,0.028618,0.294513,1,1
21240,E03,0.070063,0.096259,0.026416,0.266812,1,1
21270,E02,0.132172,0.161638,0.029674,0.295258,1,1
21270,E03,0.070282,0.096245,0.026182,0.266487,1,1
21300,E02,0.132379,0.161615,0.029442,0.294901,1,1
21300,E03,0.070499,0.096299,0.026018,0.266165,1,1
21330,E02,0.132582,0.161263,0.028884,0.294631,1,1
21330,E03,0.070714,0.096355,0.025856,0.265844,1,1
21360,E02,0.132786,0.161501,0.028918,0.294316,1,1
21360,E03,0.070930,0.096484,0.025769,0.265535,1,1
21390,E02,0.132986,0.161091,0.028305,0.294081,1,1
21390,E03,0.071147,0.096946,0.026016,0.265380,1,1
21420,E02,0.133181,0.160588,0.027602,0.293907,1,1
21420,E03,0.071366,0.097430,0.026283,0.265243,1,1
21450,E02,0.133382,0.161863,0.028682,0.294706,1,1
21450,E03,0.071589,0.098094,0.026727,0.265269,1,1
21480,E02,0.133588,0.162880,0.029498,0.295088,1,1
21480,E03,0.071814,0.098607,0.027018,0.265158,1,1
21510,E02,0.133797,0.163422,0.029834,0.294946,1,1
21510,E03,0.072038,0.098783,0.026969,0.264865,1,1
21540,E02,0.134011,0.164558,0.030761,0.295513,1,1
21540,E03,0.072263,0.099001,0.026963,0.264586,1,1
21570,E02,0.134230,0.165429,0.031418,0.295703,1,1
21570,E03,0.072488,0.099292,0.027029,0.264338,1,1
21600,E02,0.134446,0.165283,0.031053,0.295369,1,1
21600,E03,0.072713,0.099479,0.026990,0.264051,1,1
21630,E02,0.134664,0.165643,0.031196,0.295113,1,1
21630,E03,0.072937,0.099487,0.026774,0.263738,1,1
21660,E02,0.134881,0.165683,0.031019,0.294767,1,1
21660,E03,0.073158,0.099390,0.026453,0.263434,1,1
21690,E02,0.135095,0.165425,0.030544,0.294468,1,1
21690,E03,0.073377,0.099350,0.026192,0.263125,1,1
21720,E02,0.135314,0.166491,0.031397,0.294945,1,1
21720,E03,0.073598,0.099785,0.026408,0.262968,1,1
21750,E02,0.135536,0.167131,0.031818,0.294897,1,1
21750,E03,0.073819,0.100042,0.026444,0.262712,1,1
21780,E02,0.135757,0.167268,0.031733,0.294567,1,1
21780,E03,0.074039,0.100155,0.026336,0.262415,1,1
21810,E02,0.135979,0.167485,0.031728,0.294259,1,1
21810,E03,0.074255,0.099790,0.025751,0.262216,1,1
21840,E02,0.136199,0.167332,0.031353,0.293934,1,1
21840,E03,0.074465,0.099378,0.025123,0.262049,1,1
21870,E02,0.136418,0.167319,0.031119,0.293594,1,1
21870,E03,0.074673,0.099305,0.024840,0.261749,1,1
21900,E02,0.136638,0.167689,0.031271,0.293356,1,1
21900,E03,0.074881,0.099406,0.024733,0.261453,1,1
21930,E02,0.136863,0.168914,0.032277,0.294125,1,1
21930,E03,0.075089,0.099770,0.024890,0.261260,1,1
21960,E02,0.137092,0.169470,0.032607,0.294015,1,1
21960,E03,0.075299,0.100122,0.025033,0.261060,1,1
21990,E02,0.137319,0.169577,0.032485,0.293686,1,1
21990,E03,0.075509,0.100313,0.025014,0.260789,1,1
22020,E02,0.137546,0.169673,0.032354,0.293357,1,1
22020,E03,0.075718,0.100420,0.024911,0.260499,1,1
22050,E02,0.137776,0.170287,0.032740,0.293302,1,1
22050,E03,0.075926,0.100534,0.024816,0.260211,1,1
22080,E02,0.138007,0.170599,0.032823,0.293041,1,1
22080,E03,0.076137,0.100967,0.025041,0.260070,1,1
22110,E02,0.138239,0.170945,0.032938,0.292797,1,1
22110,E03,0.076350,0.101547,0.025410,0.260056,1,1
22140,E02,0.138468,0.170725,0.032487,0.292501,1,1
22140,E03,0.076563,0.101730,0.025380,0.259788,1,1
22170,E02,0.138699,0.171327,0.032859,0.292443,1,1
22170,E03,0.076776,0.101908,0.025346,0.259519,1,1
22170,E25,-0.337890,-0.779691,-0.672969,0.210344,0,0
22200,E02,0.138934,0.171968,0.033269,0.292424,1,1
22200,E03,0.076989,0.102140,0.025364,0.259270,1,1
22200,E25,-0.400000,-0.784645,-0.446755,0.211197,0,0
22230,E02,0.139173,0.173056,0.034122,0.292991,1,1
22230,E03,0.077194,0.101487,0.024498,0.259340,1,1
22230,E25,-0.400000,-0.791040,-0.391040,0.214083,0,0
22260,E02,0.139411,0.172955,0.033782,0.292669,1,1
22260,E03,0.077394,0.101025,0.023831,0.259229,1,1
22260,E25,-0.400000,-0.799281,-0.399281,0.220224,0,0
22290,E02,0.139648,0.173156,0.033745,0.292371,1,1
22290,E03,0.077593,0.101137,0.023743,0.258947,1,1
22290,E25,-0.400000,-0.806205,-0.406205,0.223923,1,0
22320,E02,0.139887,0.173494,0.033846,0.292131,1,1
22320,E03,0.077790,0.101084,0.023490,0.258659,1,1
22320,E25,-0.400000,-0.809241,-0.409241,0.222997,1,0
22350,E02,0.140128,0.174171,0.034285,0.292156,1,1
22350,E03,0.077985,0.100956,0.023166,0.258383,1,1
22350,E25,-0.400000,-0.810536,-0.410536,0.221205,1,0
22380,E02,0.140371,0.174660,0.034532,0.292014,1,1
22380,E03,0.078178,0.100927,0.022942,0.258094,1,1
22380,E25,-0.400000,-0.808656,-0.408656,0.219707,1,0
22410,E02,0.140613,0.174588,0.034217,0.291693,1,1
22410,E03,0.078372,0.101209,0.023031,0.257875,1,1
22410,E25,-0.400000,-0.802428,-0.402428,0.222823,1,0
22440,E02,0.140851,0.174322,0.033709,0.291424,1,1
22440,E03,0.078568,0.101674,0.023302,0.257775,1,1
22440,E25,-0.400000,-0.795337,-0.395337,0.227432,0,0
22470,E02,0.141094,0.175323,0.034472,0.291877,1,1
22470,E03,0.078760,0.101372,0.022804,0.257569,1,1
22470,E25,-0.400000,-0.797343,-0.397343,0.226055,0,0
22500,E02,0.141340,0.175968,0.034874,0.291877,1,1
22500,E03,0.078950,0.101375,0.022616,0.257283,1,1
22500,E25,-0.400000,-0.801228,-0.401228,0.226205,1,0
22530,E02,0.141587,0.176463,0.035124,0.291746,1,1
22530,E03,0.079137,0.101176,0.022226,0.257033,1,1
22530,E25,-0.400000,-0.805121,-0.405121,0.226424,1,0
22560,E02,0.141836,0.176880,0.035292,0.291560,1,1
22560,E03,0.079319,0.100665,0.021527,0.256979,1,1
22560,E25,-0.400000,-0.805398,-0.405398,0.224631,1,0
22590,E02,0.142082,0.176640,0.034804,0.291285,1,1
22590,E03,0.079497,0.100467,0.021149,0.256730,1,1
22590,E25,-0.400000,-0.802348,-0.402348,0.224180,1,0
22620,E02,0.142332,0.177561,0.035479,0.291630,1,1
22620,E03,0.079675,0.100671,0.021175,0.256485,1,1
22620,E25,-0.400000,-0.801906,-0.401906,0.222477,1,0
22650,E02,0.142579,0.177435,0.035104,0.291324,1,1
22650,E03,0.079859,0.101522,0.021847,0.256845,1,1
22650,E25,-0.400000,-0.803885,-0.403885,0.221361,1,0
22680,E02,0.142826,0.177558,0.034979,0.291018,1,1
22680,E03,0.080047,0.102468,0.022609,0.257357,1,1
22680,E25,-0.400000,-0.802648,-0.402648,0.219932,1,0
22710,E02,0.143073,0.177626,0.034800,0.290705,1,1
22710,E03,0.080239,0.102984,0.022936,0.257313,1,1
22710,E25,-0.400000,-0.804115,-0.404115,0.218640,1,0
22740,E02,0.143320,0.177959,0.034886,0.290478,1,1
22740,E03,0.080430,0.103079,0.022841,0.257041,1,1
22740,E25,-0.400000,-0.804272,-0.404272,0.217053,1,0
22770,E02,0.143566,0.178069,0.034749,0.290173,1,1
22770,E03,0.080617,0.102862,0.022433,0.256803,1,1
22770,E25,-0.400000,-0.802175,-0.402175,0.216200,1,0
22800,E02,0.143812,0.178183,0.034617,0.289870,1,1
22800,E03,0.080800,0.102468,0.021851,0.256664,1,1
22800,E25,-0.400000,-0.801732,-0.401732,0.214704,1,0
22830,E02,0.144059,0.178407,0.034595,0.289597,1,1
22830,E03,0.080981,0.102455,0.021655,0.256386,1,1
22830,E25,-0.400000,-0.799477,-0.399477,0.214053,0,0
22860,E02,0.137201,-0.820818,-0.964877,0.289767,1,1
22860,E03,0.081163,0.102725,0.021744,0.256175,1,1
22860,E25,-0.400000,-0.795955,-0.395955,0.214672,0,0
22890,E02,0.130385,-0.820581,-0.957782,0.289501,1,1
22890,E03,0.081346,0.103047,0.021884,0.255992,1,1
22890,E25,-0.400000,-0.795587,-0.395587,0.213240,0,0
22920,E02,0.123625,-0.819962,-0.950347,0.289499,1,1
22920,E03,0.081530,0.103262,0.021916,0.255759,1,1
22920,E25,-0.400000,-0.795214,-0.395214,0.211838,0,0
22950,E02,0.116962,-0.818779,-0.942404,0.290318,1,1
22950,E03,0.081717,0.103958,0.022428,0.255924,1,1
22950,E25,-0.400000,-0.796311,-0.396311,0.210654,0,0
22980,E02,0.110385,-0.817684,-0.934646,0.290974,1,1
22980,E03,0.081905,0.104237,0.022520,0.255721,1,1
22980,E25,-0.400000,-0.793091,-0.393091,0.211156,0,0
23010,E02,0.103916,-0.816357,-0.926742,0.292082,1,1
23010,E03,0.082091,0.104101,0.022196,0.255465,1,1
23010,E25,-0.400000,-0.795101,-0.395101,0.210538,0,0
23040,E02,0.097491,-0.815903,-0.919819,0.291938,1,1
23040,E03,0.082275,0.104058,0.021967,0.255194,1,1
23040,E25,-0.400000,-0.798407,-0.398407,0.211229,0,0
23070,E02,0.091099,-0.816048,-0.913539,0.291645,1,1
23070,E03,0.082455,0.103705,0.021430,0.255037,1,1
23070,E25,-0.400000,-0.801191,-0.401191,0.211358,1,0
23100,E02,0.084746,-0.815733,-0.906832,0.291417,1,1
