SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,NL_genuine,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
14190.0,FWD,1337935.4926,6070317.2873,1427877.4878,1337935.5599,6070317.2377,1427877.5071,-67.296,+49.597,-19.260,+76.394,-26.414,+28.737,85.788,5,2,2,0,2.0909,0.0472,2.1380,463.04,8.750
14220.0,FWD,1337935.4932,6070317.2885,1427877.4885,1337935.5599,6070317.2377,1427877.5071,-66.690,+50.778,-18.603,+76.056,-26.063,+30.136,85.860,5,2,2,0,2.0909,0.0468,2.1376,506.86,9.373
14250.0,FWD,1337935.4936,6070317.2900,1427877.4892,1337935.5599,6070317.2377,1427877.5071,-66.280,+52.266,-17.923,+75.976,-25.748,+31.791,86.290,5,2,2,0,2.0909,0.0461,2.1370,293.14,11.152
14280.0,FWD,1337935.4945,6070317.2909,1427877.4897,1337935.5599,6070317.2377,1427877.5071,-65.420,+53.197,-17.398,+75.337,-25.483,+32.975,86.096,5,2,2,0,2.0909,0.0452,2.1360,666.05,11.415
14310.0,BWD,1337935.5508,6070317.2614,1427877.5573,1337935.5599,6070317.2377,1427877.5071,-9.092,+23.729,+50.153,+13.987,+44.083,+31.971,56.224,5,9,6,0,2.0909,0.0201,2.1110,374.75,3.678
14340.0,BWD,1337935.5505,6070317.2622,1427877.5576,1337935.5599,6070317.2377,1427877.5071,-9.390,+24.491,+50.526,+14.442,+44.293,+32.717,56.929,5,9,6,0,2.0909,0.0203,2.1112,442.75,3.593
14370.0,FWD,1337935.4954,6070317.2952,1427877.4889,1337935.5599,6070317.2377,1427877.5071,-64.451,+57.533,-18.181,+75.324,-27.247,+37.127,88.286,5,2,2,0,2.0909,0.0417,2.1325,778.19,11.356
14400.0,BWD,1337935.5511,6070317.2622,1427877.5579,1337935.5599,6070317.2377,1427877.5071,-8.817,+24.523,+50.806,+13.889,+44.531,+32.930,57.099,5,9,6,0,2.0909,0.0209,2.1118,436.20,4.632
14430.0,BWD,1337935.5513,6070317.2625,1427877.5585,1337935.5599,6070317.2377,1427877.5071,-8.580,+24.797,+51.423,+13.716,+45.060,+33.380,57.730,5,9,6,0,2.0909,0.0211,2.1120,465.25,3.682
14460.0,FWD,1337935.4968,6070317.2983,1427877.4892,1337935.5599,6070317.2377,1427877.5071,-63.058,+60.592,-17.945,+74.622,-27.758,+40.384,89.274,5,2,2,0,2.0909,0.0379,2.1287,436.53,13.290
14490.0,BWD,1337935.5515,6070317.2644,1427877.5592,1337935.5599,6070317.2377,1427877.5071,-8.443,+26.716,+52.104,+13.995,+45.295,+35.388,59.160,5,9,6,0,2.0909,0.0215,2.1124,277.97,4.611
14520.0,BWD,1337935.5512,6070317.2652,1427877.5596,1337935.5599,6070317.2377,1427877.5071,-8.663,+27.527,+52.503,+14.385,+45.516,+36.203,59.911,5,9,6,0,2.0909,0.0219,2.1127,352.48,4.954
14550.0,FWD,1337935.4982,6070317.3013,1427877.4899,1337935.5599,6070317.2377,1427877.5071,-61.721,+63.606,-17.195,+73.964,-27.754,+43.701,90.282,5,2,2,0,2.0909,0.0351,2.1260,279.10,9.808
14580.0,FWD,1337935.4985,6070317.3019,1427877.4901,1337935.5599,6070317.2377,1427877.5071,-61.392,+64.198,-16.988,+73.771,-27.700,+44.380,90.438,5,2,2,0,2.0909,0.0342,2.1251,277.59,8.770
14610.0,FWD,1337935.4982,6070317.3029,1427877.4909,1337935.5599,6070317.2377,1427877.5071,-61.668,+65.224,-16.221,+74.261,-27.164,+45.470,91.215,5,2,2,0,2.0909,0.0336,2.1245,543.59,9.063
14640.0,FWD,1337935.4989,6070317.3034,1427877.4915,1337935.5599,6070317.2377,1427877.5071,-61.005,+65.676,-15.627,+73.711,-26.718,+46.174,90.990,5,2,2,0,2.0909,0.0332,2.1240,275.94,8.675
14670.0,FWD,1337935.4993,6070317.3037,1427877.4916,1337935.5599,6070317.2377,1427877.5071,-60.617,+65.974,-15.454,+73.396,-26.633,+46.577,90.916,5,2,2,0,2.0909,0.0323,2.1232,317.52,7.265
14700.0,FWD,1337935.4998,6070317.3041,1427877.4924,1337935.5599,6070317.2377,1427877.5071,-60.050,+66.378,-14.684,+72.930,-25.999,+47.254,90.706,5,2,2,0,2.0909,0.0318,2.1227,304.52,9.229
14730.0,FWD,1337935.5009,6070317.3041,1427877.4934,1337935.5599,6070317.2377,1427877.5071,-58.956,+66.377,-13.658,+71.861,-25.053,+47.713,89.823,5,2,2,0,2.0909,0.0313,2.1221,481.57,11.264
14760.0,FWD,1337935.5020,6070317.3042,1427877.4943,1337935.5599,6070317.2377,1427877.5071,-57.930,+66.481,-12.828,+70.881,-24.316,+48.215,89.107,5,2,2,0,2.0909,0.0309,2.1218,547.14,10.759
14790.0,FWD,1337935.5023,6070317.3048,1427877.4942,1337935.5599,6070317.2377,1427877.5071,-57.572,+67.141,-12.925,+70.674,-24.574,+48.896,89.384,5,2,2,0,2.0909,0.0302,2.1210,474.71,10.076
14820.0,FWD,1337935.5024,6070317.3056,1427877.4945,1337935.5599,6070317.2377,1427877.5071,-57.544,+67.948,-12.598,+70.820,-24.434,+49.743,89.927,5,2,2,0,2.0909,0.0302,2.1211,546.87,7.800
14850.0,FWD,1337935.5015,6070317.3064,1427877.4948,1337935.5599,6070317.2377,1427877.5071,-58.370,+68.734,-12.253,+71.797,-24.231,+50.396,91.004,5,2,2,0,2.0909,0.0290,2.1199,1054.01,10.176
14880.0,FWD,1337935.5005,6070317.3072,1427877.4955,1337935.5599,6070317.2377,1427877.5071,-59.350,+69.517,-11.622,+72.922,-23.741,+51.078,92.142,5,2,2,0,2.0909,0.0279,2.1188,825.05,10.010
14910.0,FWD,1337935.4994,6070317.3081,1427877.4959,1337935.5599,6070317.2377,1427877.5071,-60.516,+70.436,-11.231,+74.258,-23.506,+51.796,93.539,5,2,2,0,2.0909,0.0267,2.1176,551.47,10.920
14940.0,FWD,1337935.4986,6070317.3092,1427877.4960,1337935.5599,6070317.2377,1427877.5071,-61.252,+71.469,-11.149,+75.200,-23.617,+52.643,94.784,5,2,2,0,2.0909,0.0263,2.1172,447.61,9.048
14970.0,BWD,1337935.5448,6070317.2661,1427877.5537,1337935.5599,6070317.2377,1427877.5071,-15.112,+28.385,+46.556,+20.867,+39.847,+34.327,56.582,5,9,6,0,2.0909,0.0303,2.1211,545.37,3.936
15000.0,FWD,1337935.4964,6070317.3109,1427877.4964,1337935.5599,6070317.2377,1427877.5071,-63.464,+73.214,-10.663,+77.735,-23.420,+53.948,97.476,5,3,2,0,2.0909,0.0241,2.1149,281.04,12.232
15030.0,FWD,1337935.4959,6070317.3115,1427877.4967,1337935.5599,6070317.2377,1427877.5071,-64.026,+73.824,-10.450,+78.415,-23.320,+54.459,98.278,5,3,2,0,2.0909,0.0232,2.1141,537.57,10.061
15060.0,FWD,1337935.4961,6070317.3115,1427877.4967,1337935.5599,6070317.2377,1427877.5071,-63.775,+73.811,-10.386,+78.168,-23.267,+54.514,98.098,5,3,2,0,2.0909,0.0218,2.1127,240.17,12.435
15090.0,FWD,1337935.4963,6070317.3115,1427877.4970,1337935.5599,6070317.2377,1427877.5071,-63.594,+73.814,-10.079,+77.991,-22.977,+54.623,97.950,5,3,2,0,2.0909,0.0210,2.1119,460.34,9.173
15120.0,FWD,1337935.4968,6070317.3115,1427877.4968,1337935.5599,6070317.2377,1427877.5071,-63.092,+73.795,-10.314,+77.497,-23.226,+54.658,97.636,5,3,2,0,2.0909,0.0202,2.1110,708.30,10.274
15150.0,FWD,1337935.4968,6070317.3117,1427877.4971,1337935.5599,6070317.2377,1427877.5071,-63.123,+73.958,-9.955,+77.563,-22.911,+54.887,97.742,5,3,2,0,2.0909,0.0200,2.1108,588.36,7.901
15180.0,FWD,1337935.4966,6070317.3117,1427877.4975,1337935.5599,6070317.2377,1427877.5071,-63.278,+74.000,-9.552,+77.723,-22.520,+54.985,97.833,5,3,2,0,2.0909,0.0191,2.1100,432.15,10.089
15210.0,FWD,1337935.4962,6070317.3117,1427877.4986,1337935.5599,6070317.2377,1427877.5071,-63.667,+73.997,-8.503,+78.102,-21.478,+55.137,97.986,5,3,2,0,2.0909,0.0187,2.1096,622.62,10.043
15240.0,BWD,1337935.5414,6070317.2688,1427877.5523,1337935.5599,6070317.2377,1427877.5071,-18.503,+31.124,+45.249,+24.769,+38.134,+35.928,57.953,5,9,6,0,2.0909,0.0315,2.1223,662.04,5.461
15270.0,FWD,1337935.4967,6070317.3114,1427877.5002,1337935.5599,6070317.2377,1427877.5071,-63.233,+73.746,-6.869,+77.624,-19.852,+55.358,97.386,5,3,2,0,2.0909,0.0190,2.1099,829.10,8.174
15300.0,BWD,1337935.5397,6070317.2697,1427877.5507,1337935.5599,6070317.2377,1427877.5071,-20.183,+31.961,+43.624,+26.590,+36.449,+36.006,57.723,5,9,6,0,2.0909,0.0317,2.1226,839.87,4.864
15330.0,BWD,1337935.5391,6070317.2695,1427877.5503,1337935.5599,6070317.2377,1427877.5071,-20.827,+31.847,+43.172,+27.193,+36.064,+35.661,57.548,4,9,6,0,2.0909,0.0318,2.1227,593.24,6.231
15360.0,FWD,1337935.4979,6070317.3111,1427877.5011,1337935.5599,6070317.2377,1427877.5071,-62.027,+73.389,-6.026,+76.370,-19.011,+55.461,96.279,5,3,2,0,2.0909,0.0205,2.1114,717.35,10.125
15390.0,BWD,1337935.5368,6070317.2707,1427877.5497,1337935.5599,6070317.2377,1427877.5071,-23.053,+32.982,+42.594,+29.612,+35.360,+36.144,58.596,5,9,6,0,2.0909,0.0322,2.1231,1271.37,4.748
15420.0,BWD,1337935.5360,6070317.2711,1427877.5497,1337935.5599,6070317.2377,1427877.5071,-23.863,+33.367,+42.562,+30.486,+35.283,+36.332,59.113,5,9,6,0,2.0909,0.0323,2.1231,650.66,4.110
15450.0,BWD,1337935.5353,6070317.2718,1427877.5494,1337935.5599,6070317.2377,1427877.5071,-24.590,+34.091,+42.305,+31.352,+34.909,+36.811,59.637,5,9,6,0,2.0909,0.0323,2.1232,183.39,3.454
15480.0,BWD,1337935.5348,6070317.2725,1427877.5492,1337935.5599,6070317.2377,1427877.5071,-25.127,+34.822,+42.083,+32.034,+34.558,+37.344,60.125,5,9,6,0,2.0909,0.0324,2.1232,285.02,3.882
15510.0,FWD,1337935.4944,6070317.3111,1427877.4993,1337935.5599,6070317.2377,1427877.5071,-65.466,+73.355,-7.766,+79.721,-20.532,+54.315,98.626,5,3,2,0,2.0909,0.0174,2.1083,437.15,10.709
15540.0,BWD,1337935.5332,6070317.2734,1427877.5495,1337935.5599,6070317.2377,1427877.5071,-26.676,+35.689,+42.398,+33.732,+34.749,+37.915,61.505,4,9,6,0,2.0909,0.0325,2.1233,406.22,2.939
15570.0,BWD,1337935.5329,6070317.2732,1427877.5493,1337935.5599,6070317.2377,1427877.5071,-26.984,+35.534,+42.232,+34.000,+34.637,+37.665,61.436,5,9,6,0,2.0909,0.0324,2.1233,468.56,3.185
15600.0,BWD,1337935.5332,6070317.2732,1427877.5490,1337935.5599,6070317.2377,1427877.5071,-26.727,+35.507,+41.909,+33.743,+34.315,+37.621,61.085,5,9,6,0,2.0909,0.0323,2.1232,403.10,4.496
15630.0,BWD,1337935.5325,6070317.2742,1427877.5489,1337935.5599,6070317.2377,1427877.5071,-27.449,+36.535,+41.801,+34.670,+34.019,+38.423,61.932,4,9,6,0,2.0909,0.0324,2.1232,527.11,3.169
15660.0,BWD,1337935.5319,6070317.2746,1427877.5488,1337935.5599,6070317.2377,1427877.5071,-27.972,+36.889,+41.722,+35.256,+33.889,+38.633,62.321,4,9,6,0,2.0909,0.0323,2.1232,425.23,3.102
15690.0,BWD,1337935.5320,6070317.2751,1427877.5482,1337935.5599,6070317.2377,1427877.5071,-27.902,+37.413,+41.118,+35.301,+33.181,+39.010,62.201,4,9,6,0,2.0909,0.0323,2.1231,369.15,6.107
15720.0,BWD,1337935.5311,6070317.2753,1427877.5490,1337935.5599,6070317.2377,1427877.5071,-28.808,+37.590,+41.874,+36.223,+33.924,+39.158,63.217,4,9,6,0,2.0909,0.0324,2.1232,270.85,3.104
15750.0,BWD,1337935.5308,6070317.2751,1427877.5487,1337935.5599,6070317.2377,1427877.5071,-29.108,+37.417,+41.641,+36.479,+33.749,+38.879,63.098,5,9,6,0,2.0909,0.0322,2.1231,1044.73,1.448
15780.0,FWD,1337935.4835,6070317.3088,1427877.4965,1337935.5599,6070317.2377,1427877.5071,-76.359,+71.060,-10.638,+89.865,-22.297,+49.201,104.850,4,4,2,0,2.0909,0.0116,2.1025,235.06,8.621
15810.0,FWD,1337935.4828,6070317.3082,1427877.4966,1337935.5599,6070317.2377,1427877.5071,-77.073,+70.519,-10.501,+90.445,-22.009,+48.567,104.993,5,4,2,0,2.0909,0.0111,2.1019,2067.83,7.127
15840.0,BWD,1337935.5285,6070317.2761,1427877.5485,1337935.5599,6070317.2377,1427877.5071,-31.389,+38.396,+41.372,+38.918,+33.382,+39.271,64.585,5,9,6,0,2.0909,0.0320,2.1229,2032.46,4.395
15870.0,FWD,1337935.4814,6070317.3069,1427877.4955,1337935.5599,6070317.2377,1427877.5071,-78.461,+69.187,-11.566,+91.513,-22.687,+46.769,105.246,4,4,2,0,2.0909,0.0097,2.1005,226.97,10.649
15900.0,FWD,1337935.4813,6070317.3062,1427877.4950,1337935.5599,6070317.2377,1427877.5071,-78.642,+68.549,-12.114,+91.553,-23.072,+46.000,105.025,5,4,2,0,2.0909,0.0091,2.1000,1438.50,7.613
15930.0,FWD,1337935.4807,6070317.3056,1427877.4941,1337935.5599,6070317.2377,1427877.5071,-79.154,+67.949,-13.040,+91.924,-23.816,+45.113,105.130,4,4,2,0,2.0909,0.0085,2.0994,355.88,9.318
15960.0,FWD,1337935.4805,6070317.3050,1427877.4935,1337935.5599,6070317.2377,1427877.5071,-79.399,+67.348,-13.581,+92.034,-24.200,+44.368,104.997,5,4,2,0,2.0909,0.0080,2.0988,221.10,6.758
15990.0,FWD,1337935.4795,6070317.3046,1427877.4934,1337935.5599,6070317.2377,1427877.5071,-80.403,+66.892,-13.739,+92.916,-24.205,+43.688,105.489,4,4,2,0,2.0909,0.0075,2.0984,241.01,6.563
16020.0,FWD,1337935.4783,6070317.3044,1427877.4934,1337935.5599,6070317.2377,1427877.5071,-81.562,+66.720,-13.672,+94.011,-24.046,+43.296,106.258,4,4,2,0,2.0909,0.0073,2.0981,630.60,5.384
16050.0,FWD,1337935.4775,6070317.3041,1427877.4932,1337935.5599,6070317.2377,1427877.5071,-82.428,+66.398,-13.866,+94.787,-24.121,+42.765,106.749,4,4,2,0,2.0909,0.0069,2.0978,541.30,5.075
16080.0,FWD,1337935.4763,6070317.3036,1427877.4928,1337935.5599,6070317.2377,1427877.5071,-83.619,+65.911,-14.262,+95.846,-24.342,+41.962,107.423,4,4,2,0,2.0909,0.0065,2.0973,446.06,6.997
16110.0,FWD,1337935.4752,6070317.3031,1427877.4927,1337935.5599,6070317.2377,1427877.5071,-84.727,+65.352,-14.402,+96.807,-24.302,+41.166,107.967,4,4,2,0,2.0909,0.0060,2.0969,330.27,6.482
16140.0,FWD,1337935.4734,6070317.3024,1427877.4925,1337935.5599,6070317.2377,1427877.5071,-86.544,+64.727,-14.587,+98.448,-24.257,+40.149,109.052,4,4,2,0,2.0909,0.0055,2.0964,525.95,8.765
16170.0,FWD,1337935.4723,6070317.3020,1427877.4921,1337935.5599,6070317.2377,1427877.5071,-87.604,+64.286,-14.984,+99.387,-24.496,+39.418,109.689,4,4,2,0,2.0909,0.0051,2.0960,248.28,5.780
16200.0,FWD,1337935.4704,6070317.3012,1427877.4916,1337935.5599,6070317.2377,1427877.5071,-89.493,+63.493,-15.518,+101.062,-24.750,+38.147,110.821,4,4,2,0,2.0909,0.0045,2.0954,243.04,9.502
16230.0,BWD,1337935.5109,6070317.2863,1427877.5513,1337935.5599,6070317.2377,1427877.5071,-49.007,+48.597,+44.229,+58.319,+34.775,+45.925,81.973,4,9,6,0,2.0909,0.0309,2.1217,434.04,4.646
16260.0,BWD,1337935.5101,6070317.2870,1427877.5515,1337935.5599,6070317.2377,1427877.5071,-49.793,+49.275,+44.416,+59.232,+34.846,+46.448,82.946,4,9,6,0,2.0909,0.0309,2.1218,348.34,5.892
16290.0,BWD,1337935.5092,6070317.2877,1427877.5520,1337935.5599,6070317.2377,1427877.5071,-50.686,+50.040,+44.936,+60.269,+35.229,+47.106,84.216,4,9,6,0,2.0909,0.0310,2.1219,206.22,2.726
16320.0,BWD,1337935.5088,6070317.2882,1427877.5521,1337935.5599,6070317.2377,1427877.5071,-51.095,+50.538,+45.033,+60.775,+35.233,+47.516,84.810,4,9,6,0,2.0909,0.0310,2.1219,400.86,4.822
16350.0,BWD,1337935.5090,6070317.2892,1427877.5520,1337935.5599,6070317.2377,1427877.5071,-50.893,+51.477,+44.853,+60.780,+34.841,+48.411,85.157,4,9,6,0,2.0909,0.0312,2.1220,369.88,6.874
16380.0,BWD,1337935.5091,6070317.2904,1427877.5523,1337935.5599,6070317.2377,1427877.5071,-50.828,+52.672,+45.202,+60.973,+34.915,+49.640,86.029,4,9,6,0,2.0909,0.0315,2.1224,601.85,5.232
16410.0,BWD,1337935.5088,6070317.2916,1427877.5522,1337935.5599,6070317.2377,1427877.5071,-51.105,+53.858,+45.129,+61.499,+34.597,+50.694,86.885,4,9,6,0,2.0909,0.0317,2.1226,446.72,4.779
16440.0,BWD,1337935.5091,6070317.2920,1427877.5526,1337935.5599,6070317.2377,1427877.5071,-50.824,+54.349,+45.456,+61.330,+34.794,+51.294,87.196,4,9,6,0,2.0909,0.0320,2.1229,552.03,4.545
16470.0,BWD,1337935.5093,6070317.2925,1427877.5530,1337935.5599,6070317.2377,1427877.5071,-50.641,+54.760,+45.881,+61.241,+35.108,+51.820,87.569,4,9,6,0,2.0909,0.0323,2.1232,235.73,8.400
16500.0,FWD,1337935.4430,6070317.2874,1427877.4868,1337935.5599,6070317.2377,1427877.5071,-116.914,+49.737,-20.286,+124.879,-25.038,+18.234,128.663,4,4,2,0,2.0909,-0.0039,2.0869,121.29,11.119
16530.0,FWD,1337935.4408,6070317.2854,1427877.4860,1337935.5599,6070317.2377,1427877.5071,-119.056,+47.738,-21.056,+126.541,-25.244,+15.709,129.987,4,4,2,0,2.0909,-0.0051,2.0858,366.36,13.484
16560.0,FWD,1337935.4388,6070317.2841,1427877.4860,1337935.5599,6070317.2377,1427877.5071,-121.134,+46.374,-21.140,+128.276,-24.925,+13.957,131.419,4,4,2,0,2.0909,-0.0058,2.0850,723.58,9.664
16590.0,BWD,1337935.5091,6070317.2981,1427877.5541,1337935.5599,6070317.2377,1427877.5071,-50.801,+60.391,+47.013,+62.609,+34.980,+57.398,91.859,4,9,6,0,2.0909,0.0340,2.1249,226.66,5.944
16620.0,BWD,1337935.5094,6070317.2993,1427877.5534,1337935.5599,6070317.2377,1427877.5071,-50.486,+61.570,+46.342,+62.555,+34.052,+58.435,92.126,4,9,6,0,2.0909,0.0342,2.1250,293.49,4.785
16650.0,BWD,1337935.5097,6070317.2997,1427877.5523,1337935.5599,6070317.2377,1427877.5071,-50.242,+61.957,+45.201,+62.400,+32.843,+58.597,91.684,4,9,6,0,2.0909,0.0340,2.1248,206.51,4.152
16680.0,BWD,1337935.5102,6070317.3000,1427877.5516,1337935.5599,6070317.2377,1427877.5071,-49.707,+62.275,+44.480,+61.946,+32.045,+58.850,91.255,4,9,6,0,2.0909,0.0340,2.1249,331.52,3.126
16710.0,FWD,1337935.4284,6070317.2802,1427877.4846,1337935.5599,6070317.2377,1427877.5071,-131.525,+42.464,-22.466,+137.582,-24.854,+7.759,140.024,4,4,2,0,2.0909,-0.0079,2.0830,400.23,7.634
16740.0,FWD,1337935.4278,6070317.2792,1427877.4841,1337935.5599,6070317.2377,1427877.5071,-132.058,+41.489,-23.037,+137.893,-25.169,+6.590,140.326,4,4,2,0,2.0909,-0.0084,2.0824,383.44,6.462
16770.0,FWD,1337935.4267,6070317.2783,1427877.4830,1337935.5599,6070317.2377,1427877.5071,-133.187,+40.603,-24.150,+138.805,-26.004,+5.260,141.317,4,4,2,0,2.0909,-0.0089,2.0819,640.96,6.930
16800.0,FWD,1337935.4271,6070317.2777,1427877.4821,1337935.5599,6070317.2377,1427877.5071,-132.763,+39.978,-25.006,+138.256,-26.721,+4.562,140.889,4,4,2,0,2.0909,-0.0093,2.0815,443.07,6.976
16830.0,FWD,1337935.4270,6070317.2769,1427877.4813,1337935.5599,6070317.2377,1427877.5071,-132.941,+39.156,-25.791,+138.253,-27.296,+3.565,140.967,4,4,2,0,2.0909,-0.0098,2.0811,396.57,6.433
16860.0,FWD,1337935.4261,6070317.2761,1427877.4804,1337935.5599,6070317.2377,1427877.5071,-133.795,+38.433,-26.697,+138.931,-27.979,+2.494,141.742,4,4,2,0,2.0909,-0.0102,2.0807,195.38,5.505
16890.0,FWD,1337935.4257,6070317.2757,1427877.4797,1337935.5599,6070317.2377,1427877.5071,-134.246,+37.961,-27.368,+139.270,-28.506,+1.799,142.169,4,4,2,0,2.0909,-0.0105,2.0804,678.70,3.913
16920.0,FWD,1337935.4245,6070317.2749,1427877.4788,1337935.5599,6070317.2377,1427877.5071,-135.398,+37.235,-28.350,+140.239,-29.247,+0.646,143.258,4,4,2,0,2.0909,-0.0108,2.0800,264.93,5.669
16950.0,FWD,1337935.4232,6070317.2745,1427877.4783,1337935.5599,6070317.2377,1427877.5071,-136.727,+36.801,-28.798,+141.443,-29.524,-0.146,144.492,4,4,2,0,2.0909,-0.0111,2.0798,735.49,4.725
16980.0,FWD,1337935.4225,6070317.2743,1427877.4772,1337935.5599,6070317.2377,1427877.5071,-137.436,+36.576,-29.944,+142.088,-30.557,-0.767,145.338,4,4,2,0,2.0909,-0.0112,2.0796,654.83,4.415
17010.0,FWD,1337935.4212,6070317.2737,1427877.4765,1337935.5599,6070317.2377,1427877.5071,-138.710,+36.021,-30.647,+143.212,-31.057,-1.721,146.551,4,4,2,0,2.0909,-0.0115,2.0793,558.08,4.913
17040.0,FWD,1337935.4202,6070317.2736,1427877.4755,1337935.5599,6070317.2377,1427877.5071,-139.662,+35.918,-31.605,+144.120,-31.923,-2.234,147.630,4,4,2,0,2.0909,-0.0116,2.0792,493.16,4.264
17070.0,FWD,1337935.4196,6070317.2733,1427877.4746,1337935.5599,6070317.2377,1427877.5071,-140.285,+35.607,-32.455,+144.661,-32.652,-2.852,148.328,4,4,2,0,2.0909,-0.0118,2.0791,315.78,3.564
17100.0,FWD,1337935.4193,6070317.2731,1427877.4736,1337935.5599,6070317.2377,1427877.5071,-140.649,+35.437,-33.483,+144.979,-33.598,-3.323,148.859,4,4,2,0,2.0909,-0.0119,2.0789,534.26,3.847
17130.0,FWD,1337935.4190,6070317.2732,1427877.4733,1337935.5599,6070317.2377,1427877.5071,-140.879,+35.496,-33.826,+145.217,-33.934,-3.391,149.168,4,4,2,0,2.0909,-0.0119,2.0789,532.00,1.291
17160.0,FWD,1337935.4184,6070317.2736,1427877.4727,1337935.5599,6070317.2377,1427877.5071,-141.500,+35.895,-34.371,+145.909,-34.523,-3.265,149.973,4,4,2,0,2.0909,-0.0117,2.0791,401.75,3.913
17190.0,FWD,1337935.4178,6070317.2735,1427877.4726,1337935.5599,6070317.2377,1427877.5071,-142.125,+35.831,-34.544,+146.506,-34.647,-3.496,150.587,4,4,2,0,2.0909,-0.0118,2.0791,279.33,2.167
17220.0,FWD,1337935.4170,6070317.2733,1427877.4724,1337935.5599,6070317.2377,1427877.5071,-142.903,+35.628,-34.655,+147.222,-34.673,-3.878,151.300,4,4,2,0,2.0909,-0.0119,2.0790,253.67,2.650
17250.0,FWD,1337935.4169,6070317.2739,1427877.4726,1337935.5599,6070317.2377,1427877.5071,-142.973,+36.202,-34.547,+147.414,-34.690,-3.321,151.477,4,4,2,0,2.0909,-0.0117,2.0792,250.05,3.317
17280.0,FWD,1337935.4168,6070317.2742,1427877.4723,1337935.5599,6070317.2377,1427877.5071,-143.140,+36.512,-34.798,+147.644,-34.995,-3.118,151.766,4,4,2,0,2.0909,-0.0115,2.0793,389.43,2.013
17310.0,FWD,1337935.4164,6070317.2747,1427877.4731,1337935.5599,6070317.2377,1427877.5071,-143.473,+37.044,-33.960,+148.083,-34.280,-2.493,152.020,4,4,2,0,2.0909,-0.0113,2.0795,736.25,5.381
17340.0,FWD,1337935.4152,6070317.2745,1427877.4730,1337935.5599,6070317.2377,1427877.5071,-144.715,+36.844,-34.064,+149.253,-34.277,-2.967,153.167,4,4,2,0,2.0909,-0.0114,2.0795,679.24,4.274
17370.0,FWD,1337935.4151,6070317.2742,1427877.4731,1337935.5599,6070317.2377,1427877.5071,-144.805,+36.544,-33.953,+149.277,-34.098,-3.247,153.156,4,4,2,0,2.0909,-0.0115,2.0793,593.53,1.938
17400.0,FWD,1337935.4146,6070317.2743,1427877.4733,1337935.5599,6070317.2377,1427877.5071,-145.281,+36.552,-33.775,+149.743,-33.904,-3.299,153.568,4,4,2,0,2.0909,-0.0115,2.0793,217.12,2.068
17430.0,FWD,1337935.4134,6070317.2742,1427877.4740,1337935.5599,6070317.2377,1427877.5071,-146.473,+36.478,-33.147,+150.891,-33.218,-3.478,154.543,4,4,2,0,2.0909,-0.0116,2.0793,438.12,5.789
17460.0,FWD,1337935.4124,6070317.2739,1427877.4743,1337935.5599,6070317.2377,1427877.5071,-147.525,+36.215,-32.763,+151.862,-32.735,-3.862,155.398,4,4,2,0,2.0909,-0.0117,2.0792,209.18,4.347
17490.0,FWD,1337935.4115,6070317.2736,1427877.4743,1337935.5599,6070317.2377,1427877.5071,-148.355,+35.880,-32.803,+152.601,-32.659,-4.364,156.118,4,4,2,0,2.0909,-0.0118,2.0790,450.72,2.800
17520.0,FWD,1337935.4102,6070317.2733,1427877.4740,1337935.5599,6070317.2377,1427877.5071,-149.661,+35.611,-33.076,+153.818,-32.803,-4.955,157.355,4,4,2,0,2.0909,-0.0120,2.0789,286.15,4.549
17550.0,FWD,1337935.4093,6070317.2733,1427877.4730,1337935.5599,6070317.2377,1427877.5071,-150.644,+35.620,-34.069,+154.780,-33.725,-5.376,158.503,4,4,2,0,2.0909,-0.0120,2.0789,359.41,4.654
17580.0,BWD,1337935.4834,6070317.3353,1427877.5585,1337935.5599,6070317.2377,1427877.5071,-76.460,+97.600,+51.395,+95.676,+32.307,+88.407,134.214,4,9,6,0,2.0909,0.0386,2.1295,900.87,4.382
17610.0,BWD,1337935.4830,6070317.3357,1427877.5591,1337935.5599,6070317.2377,1427877.5071,-76.861,+98.027,+51.967,+96.159,+32.789,+88.859,134.972,4,9,6,0,2.0909,0.0389,2.1297,514.82,1.927
17640.0,BWD,1337935.4829,6070317.3354,1427877.5594,1337935.5599,6070317.2377,1427877.5071,-76.984,+97.670,+52.317,+96.202,+33.215,+88.571,134.918,4,9,6,0,2.0909,0.0389,2.1297,245.81,1.002
17670.0,BWD,1337935.4829,6070317.3352,1427877.5596,1337935.5599,6070317.2377,1427877.5071,-77.022,+97.523,+52.513,+96.207,+33.440,+88.468,134.910,4,9,6,0,2.0909,0.0389,2.1297,264.52,2.027
17700.0,BWD,1337935.4830,6070317.3348,1427877.5595,1337935.5599,6070317.2377,1427877.5071,-76.910,+97.130,+52.370,+96.014,+33.382,+88.086,134.507,4,9,6,0,2.0909,0.0387,2.1296,355.11,1.077
17730.0,BWD,1337935.4827,6070317.3348,1427877.5594,1337935.5599,6070317.2377,1427877.5071,-77.167,+97.062,+52.336,+96.250,+33.376,+87.959,134.591,4,9,6,0,2.0909,0.0386,2.1295,698.91,0.457
