pass_label,epoch_sod,satellite,system,elevation_deg,azimuth_deg,raw_phase_L1_m,raw_phase_L2_m,raw_code_P1_m,raw_code_P2_m,LIF_raw_m,PIF_raw_m,sat_pco_x_mm,sat_pco_y_mm,sat_pco_z_mm,sat_apc_range_mm,sat_pcv_mm,rec_pco_x_mm,rec_pco_y_mm,rec_pco_z_mm,rec_apc_range_mm,rec_pcv_mm,osb_code_L1_mm,osb_code_L2_mm,osb_phase_L1_mm,osb_phase_L2_mm,osb_IF_code_mm,osb_IF_phase_mm,tropo_hydro_m,tropo_wet_m,sagnac_mm,relativity_mm,phase_windup_cycles,phase_windup_mm,solid_earth_tide_mm,ocean_loading_mm,geom_range_m,corrected_phase_m,corrected_code_m,predicted_phase_m,predicted_code_m,phase_residual_mm,code_residual_mm,float_ambiguity_state_m,float_ambiguity_cycles,wl_fixed,nl_fixed
GPS-only,2700.0,G27,G,31.655,123.983,118259481.890000,92150236.175000,22504025.417000,22504025.648000,22504034.720638,22504025.059937,394.000,0.000,1436.320,-1331.9822,23.5000,-0.851,-2.922,45.739,-22.3467,-10.7732,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.970752,0.235707,-24004.8583,8977.7917,-0.147525,-20.9302,-0.0014,4.3657,22493397.601361,22504034.732603,22504025.059935,22504034.464496,22504023.150440,268.1076,1909.4955,11.314056,79.745914,0,0
GPS-only,2730.0,G01,G,17.099,-147.682,125577150.132000,97852314.765000,23896536.091000,23896533.548000,23896540.897971,23896540.021786,-68.444,20.595,1965.013,-1907.3173,42.4000,-0.851,-2.922,45.739,-15.6295,-0.7196,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,7.018211,0.405485,18540.2825,734.4321,-0.369111,-52.3680,-0.0007,-2.8295,23997073.773423,23896540.938678,23896540.021787,23896541.137791,23896537.792076,-199.1134,2229.7110,3.345716,23.581919,0,0
GPS-only,2730.0,G03,G,68.981,-104.033,107017036.132000,83389899.581000,20364662.537000,20364663.316000,20364664.368214,20364661.332878,394.000,0.000,1482.260,-1506.1206,23.5000,-0.851,-2.922,45.739,-43.7867,-6.3441,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.239473,0.128475,10805.9739,-4316.6292,0.542420,76.9566,-0.0023,2.0583,20537658.380128,20364664.308128,20364661.332902,20364664.463584,20364661.029994,-155.4567,302.9086,3.433591,24.201296,0,0
GPS-only,2730.0,G04,G,38.992,-10.377,115976699.742000,90371454.590000,22069626.649000,22069626.405000,22069632.060235,22069627.026158,-60.991,20.386,1940.252,-1907.0071,42.4000,-0.851,-2.922,45.739,-28.5379,-12.8526,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.316535,0.190449,4674.4860,2552.3100,0.343466,48.7297,-0.0016,3.5606,22082426.142522,22069631.967941,22069627.026159,22069631.967941,22069627.051190,nan,-25.0314,4.916751,34.655192,0,0
GPS-only,2730.0,G07,G,15.431,-84.306,128865077.662000,100414346.415000,24522207.303000,24522207.812000,24522208.853963,24522206.516225,-0.400,5.000,757.000,-736.4233,40.6000,-0.851,-2.922,45.739,-14.8917,0.9882,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,7.731813,0.447455,35501.1850,-11083.9197,-0.499777,-70.9065,-0.0006,-3.0691,24478558.887076,24522208.920871,24522206.516206,24522209.084158,24522210.052316,-163.2866,-3536.1097,-0.968158,-6.823958,0,0
GPS-only,2730.0,G08,G,28.334,160.151,119176309.492000,92864660.197000,22678496.652000,22678500.048000,22678496.341478,22678491.402708,394.000,0.000,1427.680,-1354.2544,23.5000,-0.851,-2.922,45.739,-21.5401,-9.3021,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,4.386171,0.252207,-10314.5380,7482.3876,-0.250230,-35.5018,-0.0012,1.5505,22826903.962989,22678496.389980,22678491.402692,22678496.524851,22678494.165639,-134.8712,-2762.9468,2.359212,16.628655,0,0
GPS-only,2730.0,G09,G,16.404,-33.923,124793555.208000,97241743.945000,23747421.979000,23747424.033000,23747419.200497,23747418.804075,394.000,0.000,1460.090,-1452.3310,23.5000,-0.851,-2.922,45.739,-13.8039,-0.0076,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,7.298600,0.421952,19409.5403,1408.5519,0.388227,55.0803,-0.0007,0.4084,23978309.390195,23747419.111303,23747418.804093,23747419.193121,23747420.649587,-81.8188,-1845.4942,-1.456466,-10.265746,0,0
GPS-only,2730.0,G16,G,56.289,41.063,108079050.306000,84217447.986000,20566751.447000,20566749.708000,20566757.099005,20566754.135021,12.600,-6.900,1389.150,-1374.7234,6.4000,-0.851,-2.922,45.739,-36.6265,-11.9177,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.512079,0.144144,-11370.4117,2348.8038,-0.774606,-109.8982,-0.0022,5.9526,20627617.328591,20566757.254437,20566754.135015,20566757.371947,20566753.512698,-117.5101,622.3180,3.859250,27.201507,0,0
GPS-only,2730.0,G26,G,21.575,36.172,122977037.084000,95826282.206000,23401742.916000,23401745.215000,23401744.679380,23401739.362372,394.000,0.000,1433.580,-1367.2101,23.5000,-0.851,-2.922,45.739,-14.5767,-4.8994,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,5.640394,0.324979,-19339.8088,-4291.3132,0.186460,26.4543,-0.0010,5.5925,23304838.581039,23401744.628969,23401739.362375,23401744.823018,23401740.148877,-194.0490,-786.5025,4.674141,32.945179,0,0
GPS-only,2730.0,G27,G,31.755,123.726,118207983.242000,92110107.347000,22494225.736000,22494226.212000,22494234.858060,22494225.000234,394.000,0.000,1436.320,-1331.9420,23.5000,-0.851,-2.922,45.739,-22.4077,-10.8088,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.959612,0.227549,-24040.5648,8960.5295,-0.146354,-20.7641,-0.0014,4.3726,22483598.310586,22494234.869860,22494225.000232,22494234.939914,22494223.627961,-70.0544,1372.2703,11.311953,79.731087,0,0
GPS-only,2760.0,G01,G,17.011,-147.883,125622085.174000,97887329.086000,23905087.435000,23905085.621000,23905091.751185,23905090.238950,-68.444,20.595,1965.013,-1907.2738,42.4000,-0.851,-2.922,45.739,-15.5565,-0.6294,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,7.052487,0.416045,18452.8349,737.5431,-0.368395,-52.2665,-0.0007,-2.8293,24005624.336850,23905091.791790,23905090.238951,23905091.828101,23905088.471563,-36.3107,1767.3882,3.356538,23.658199,0,0
GPS-only,2760.0,G03,G,68.918,-104.765,107030909.937000,83400710.335000,20367302.553000,20367303.813000,20367304.466709,20367300.605383,394.000,0.000,1482.260,-1505.9342,23.5000,-0.851,-2.922,45.739,-43.7723,-6.3756,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.240412,0.131226,10802.5714,-4313.0897,0.543546,77.1162,-0.0024,2.0340,20540298.192118,20367304.406464,20367300.605407,20367304.410524,20367300.970724,-4.0606,-365.3164,3.439800,24.245065,0,0
GPS-only,2760.0,G04,G,39.153,-10.190,115912299.727000,90321272.756000,22057371.544000,22057371.455000,22057377.146411,22057371.681570,-60.991,20.386,1940.252,-1907.1611,42.4000,-0.851,-2.922,45.739,-28.6309,-12.8887,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.305118,0.193773,4578.1324,2551.6584,0.342698,48.6207,-0.0016,3.5693,22070171.053496,22057377.054227,22057371.681571,22057377.040254,22057371.964945,13.9727,-283.3734,5.075309,35.772774,0,0
GPS-only,2760.0,G07,G,15.487,-84.088,128845511.350000,100399099.963000,24518484.208000,24518484.730000,24518485.499197,24518483.401130,-0.400,5.000,757.000,-736.4485,40.6000,-0.851,-2.922,45.739,-14.9302,0.9304,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,7.705266,0.455245,35472.3915,-11047.2314,-0.500271,-70.9766,-0.0006,-3.0530,24474835.307889,24518485.566175,24518483.401111,24518485.554493,24518486.514485,11.6817,-3113.3736,-0.959992,-6.766401,0,0
GPS-only,2760.0,G08,G,28.488,159.969,119099690.831000,92804957.318000,22663916.818000,22663919.603000,22663916.304988,22663912.513148,394.000,0.000,1427.680,-1354.2526,23.5000,-0.851,-2.922,45.739,-21.6399,-9.3838,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,4.364681,0.256229,-10383.3984,7471.2763,-0.249427,-35.3878,-0.0012,1.5653,22812323.689588,22663916.353377,22663912.513132,22663916.329177,22663913.959449,24.1995,-1446.3173,2.369728,16.702776,0,0
GPS-only,2760.0,G09,G,16.560,-33.798,124710949.782000,97177376.078000,23731703.118000,23731702.940000,23731699.911566,23731703.393140,394.000,0.000,1460.090,-1452.6532,23.5000,-0.851,-2.922,45.739,-13.9165,-0.1672,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,7.233760,0.426914,19318.2680,1400.1927,0.387680,55.0026,-0.0007,0.4281,23962589.932159,23731699.822449,23731703.393158,23731699.778513,23731701.170854,43.9364,2222.3033,-1.392342,-9.813770,0,0
GPS-only,2760.0,G16,G,56.067,40.840,108134652.744000,84260774.541000,20577332.057000,20577330.716000,20577337.898722,20577334.129821,12.600,-6.900,1389.150,-1374.5693,6.4000,-0.851,-2.922,45.739,-36.5232,-11.9944,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.518590,0.147551,-11390.9933,2304.1090,-0.775837,-110.0729,-0.0022,5.9373,20638197.934104,20577338.054329,20577334.129816,20577338.013210,20577334.149413,41.1196,-19.5970,3.863797,27.233559,0,0
GPS-only,2760.0,G26,G,21.376,36.166,123079790.165000,95906349.485000,23421297.204000,23421300.036000,23421297.962013,23421292.826499,394.000,0.000,1433.580,-1367.2982,23.5000,-0.851,-2.922,45.739,-14.4256,-4.7461,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,5.689604,0.334722,-19379.4115,-4318.7044,0.185960,26.3833,-0.0010,5.5742,23324391.525817,23421297.911672,23421292.826502,23421297.937658,23421293.266133,-25.9855,-439.6314,4.671525,32.926741,0,0
GPS-only,2760.0,G27,G,31.855,123.469,118156725.177000,92070165.981000,22484471.853000,22484473.098000,22484480.778896,22484469.928569,394.000,0.000,1436.320,-1331.9028,23.5000,-0.851,-2.922,45.739,-22.4685,-10.8443,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.948585,0.231673,-24075.8659,8943.0923,-0.145180,-20.5976,-0.0014,4.3794,22473843.942786,22484480.790529,22484469.928567,22484480.698263,22484469.379886,92.2660,548.6809,11.318377,79.776365,0,0
GPS-only,2790.0,G01,G,16.924,-148.083,125666900.694000,97922250.284000,23913614.920000,23913614.539000,23913619.855956,23913615.508922,-68.444,20.595,1965.013,-1907.2306,42.4000,-0.851,-2.922,45.739,-15.4837,-0.5396,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,7.086993,0.426896,18365.0001,740.6394,-0.367678,-52.1647,-0.0007,-2.8289,24014152.085676,23913619.896460,23913615.508923,23913619.888141,23913616.515584,8.3188,-1006.6609,3.372557,23.771106,0,0
GPS-only,2790.0,G03,G,68.852,-105.493,107045365.043000,83411974.050000,20370052.968000,20370054.281000,20370055.183416,20370050.938459,394.000,0.000,1482.260,-1505.7452,23.5000,-0.851,-2.922,45.739,-43.7569,-6.4087,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.241406,0.134042,10799.1216,-4309.4676,0.544677,77.2768,-0.0024,2.0096,20543048.539926,20370055.123010,20370050.938484,20370055.068736,20370051.625341,54.2735,-686.8568,3.443396,24.270405,0,0
GPS-only,2790.0,G04,G,39.315,-10.003,115847929.605000,90271114.221000,22045123.558000,22045122.089000,22045127.918864,22045125.828674,-60.991,20.386,1940.252,-1907.3160,42.4000,-0.851,-2.922,45.739,-28.7238,-12.9249,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.293777,0.197162,4482.0313,2550.9586,0.341927,48.5113,-0.0016,3.5777,22057921.592348,22045127.826789,22045125.828676,22045127.782593,22045122.679806,44.1962,3148.8697,5.102787,35.966450,0,0
GPS-only,2790.0,G07,G,15.543,-83.870,128826044.003000,100383930.622000,24514780.360000,24514778.198000,24514780.978574,24514783.701863,-0.400,5.000,757.000,-736.4737,40.6000,-0.851,-2.922,45.739,-14.9684,0.8730,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,7.679009,0.463194,35443.1245,-11010.3396,-0.500768,-71.0471,-0.0006,-3.0368,24471130.520872,24514781.045623,24514783.701845,24514780.950809,24514781.923349,94.8133,1778.4955,-0.972540,-6.854844,0,0
GPS-only,2790.0,G08,G,28.643,159.787,119023097.832000,92745274.434000,22649341.409000,22649344.323000,22649341.152330,22649336.904749,394.000,0.000,1427.680,-1354.2505,23.5000,-0.851,-2.922,45.739,-21.7398,-9.4656,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,4.343389,0.260327,-10451.8962,7460.0214,-0.248621,-35.2734,-0.0012,1.5800,22797748.229447,22649341.200604,22649336.904733,22649341.149401,22649338.737764,51.2034,-1833.0309,2.411637,16.998167,0,0
GPS-only,2790.0,G09,G,16.716,-33.673,124628238.662000,97112925.862000,23715963.143000,23715963.491000,23715960.505975,23715962.605087,394.000,0.000,1460.090,-1452.9727,23.5000,-0.851,-2.922,45.739,-14.0294,-0.3272,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,7.169915,0.431972,19227.0902,1391.8064,0.387133,54.9250,-0.0007,0.4477,23946850.302497,23715960.416936,23715962.605105,23715960.320104,23715961.697662,96.8325,907.4430,-1.377558,-9.709571,0,0
GPS-only,2790.0,G16,G,55.844,40.620,108190787.993000,84304516.282000,20588014.472000,20588013.225000,20588020.085757,20588016.399523,12.600,-6.900,1389.150,-1374.4146,6.4000,-0.851,-2.922,45.739,-36.4190,-12.0713,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.525186,0.151046,-11411.7578,2259.3675,-0.777036,-110.2431,-0.0022,5.9220,20648879.878747,20588020.241534,20588016.399517,20588020.141298,20588016.275359,100.2357,124.1587,3.865940,27.248661,0,0
GPS-only,2790.0,G26,G,21.177,36.160,123182673.209000,95986518.043000,23440875.071000,23440879.559000,23440875.972336,23440868.133774,394.000,0.000,1433.580,-1367.3885,23.5000,-0.851,-2.922,45.739,-14.2745,-4.5929,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,5.739682,0.344792,-19419.2266,-4346.0111,0.185461,26.3125,-0.0010,5.5558,23343969.138969,23440875.922066,23440868.133777,23440875.881203,23440871.219463,40.8631,-3085.6869,4.661739,32.857770,0,0
GPS-only,2790.0,G27,G,31.955,123.211,118105706.397000,92030411.052000,22474762.864000,22474764.843000,22474772.241266,22474759.805005,394.000,0.000,1436.320,-1331.8649,23.5000,-0.851,-2.922,45.739,-22.5290,-10.8797,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.937671,0.235882,-24110.7623,8925.4814,-0.144005,-20.4309,-0.0014,4.3861,22464135.039188,22474772.252732,22474759.805003,22474772.123304,22474760.772007,129.4278,-967.0042,11.351297,80.008404,0,0
GPS-only,2820.0,G01,G,16.836,-148.283,125711594.479000,97957076.601000,23922120.440000,23922119.846000,23922124.803842,23922121.358162,-68.444,20.595,1965.013,-1907.1876,42.4000,-0.851,-2.922,45.739,-15.4111,-0.4500,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,7.121728,0.432382,18276.7793,743.7212,-0.366959,-52.0627,-0.0007,-2.8284,24022656.613933,23922124.844244,23922121.358163,23922124.766897,23922121.393157,77.3475,-34.9938,3.373740,23.779443,0,0
GPS-only,2820.0,G03,G,68.783,-106.217,107060400.450000,83423689.947000,20372914.347000,20372914.892000,20372916.327957,20372913.504578,394.000,0.000,1482.260,-1505.5538,23.5000,-0.851,-2.922,45.739,-43.7404,-6.4436,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.242454,0.135155,10795.6223,-4305.7629,0.545814,77.4381,-0.0024,1.9853,20545909.267881,20372916.267389,20372913.504603,20372916.146166,20372912.719926,121.2228,784.6769,3.426240,24.149489,0,0
GPS-only,2820.0,G04,G,39.477,-9.815,115783591.433000,90220980.583000,22032879.311000,22032878.181000,22032884.770862,22032881.057672,-60.991,20.386,1940.252,-1907.4716,42.4000,-0.851,-2.922,45.739,-28.8169,-12.9612,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.282512,0.198025,4386.1845,2550.2106,0.341152,48.4013,-0.0016,3.5859,22045678.178088,22032884.678897,22032881.057674,22032884.615852,22032879.501203,63.0451,1556.4713,5.114650,36.050059,0,0
GPS-only,2820.0,G07,G,15.599,-83.651,128806673.945000,100368837.090000,24511094.814000,24511092.716000,24511094.971663,24511098.056937,-0.400,5.000,757.000,-736.4988,40.6000,-0.851,-2.922,45.739,-15.0064,0.8157,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,7.653036,0.465215,35413.3840,-10973.2448,-0.501267,-71.1180,-0.0006,-3.0206,24467444.263643,24511095.038782,24511098.056918,24511094.900584,24511095.875687,138.1982,2181.2317,-0.975103,-6.872906,0,0
GPS-only,2820.0,G08,G,28.797,159.605,118946533.383000,92685613.799000,22634771.657000,22634774.559000,22634771.431708,22634767.171298,394.000,0.000,1427.680,-1354.2478,23.5000,-0.851,-2.922,45.739,-21.8398,-9.5476,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,4.322294,0.261084,-10520.0310,7448.6230,-0.247813,-35.1587,-0.0012,1.5946,22783178.118714,22634771.479868,22634767.171282,22634771.363805,22634768.930587,116.0632,-1759.3053,2.433218,17.150275,0,0
GPS-only,2820.0,G09,G,16.873,-33.549,124545423.138000,97048394.302000,23700203.444000,23700205.577000,23700201.229278,23700200.146963,394.000,0.000,1460.090,-1453.2894,23.5000,-0.851,-2.922,45.739,-14.1425,-0.4878,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,7.107044,0.431477,19136.0092,1383.3932,0.386585,54.8473,-0.0007,0.4671,23931090.798271,23700201.140316,23700200.146981,23700201.050123,23700202.410340,90.1931,-2263.3593,-1.360217,-9.587344,0,0
GPS-only,2820.0,G16,G,55.621,40.405,108247453.639000,84348671.320000,20598797.674000,20598796.491000,20598803.203744,20598799.502596,12.600,-6.900,1389.150,-1374.2591,6.4000,-0.851,-2.922,45.739,-36.3141,-12.1483,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.531869,0.152632,-11432.7066,2214.5802,-0.778206,-110.4090,-0.0022,5.9065,20659662.731603,20598803.359687,20598799.502591,20598803.214488,20598799.348904,145.1997,153.6864,3.865583,27.246149,0,0
GPS-only,2820.0,G26,G,20.978,36.155,123285683.404000,96066785.670000,23460477.625000,23460482.610000,23460478.182351,23460469.919547,394.000,0.000,1433.580,-1367.4810,23.5000,-0.851,-2.922,45.739,-14.1234,-4.4399,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,5.790648,0.350611,-19459.2538,-4373.2326,0.184963,26.2419,-0.0010,5.5376,23363570.911195,23460478.132152,23460469.919550,23460478.072915,23460473.397381,59.2369,-3477.8317,4.675534,32.954998,0,0
GPS-only,2820.0,G27,G,32.054,122.952,118054929.928000,91990844.949000,22465100.369000,22465101.822000,22465109.809268,22465098.123058,394.000,0.000,1436.320,-1331.8281,23.5000,-0.851,-2.922,45.739,-22.5891,-10.9149,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.926869,0.237075,-24145.2548,8907.6972,-0.142827,-20.2638,-0.0014,4.3926,22454472.166360,22465109.820568,22465098.123056,22465109.631439,22465098.258880,189.1284,-135.8241,11.372559,80.158267,0,0
GPS-only,2850.0,G01,G,16.749,-148.483,125756160.089000,97991803.053000,23930600.000000,23930600.817000,23930605.356450,23930598.737140,-68.444,20.595,1965.013,-1907.1448,42.4000,-0.851,-2.922,45.739,-15.3386,-0.3608,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,7.156692,0.427442,18188.1737,746.7883,-0.366238,-51.9605,-0.0007,-2.8277,24031137.566188,23930605.396749,23930598.737141,23930605.498705,23930602.113630,-101.9555,-3376.4891,3.385074,23.859334,0,0
GPS-only,2850.0,G03,G,68.710,-106.936,107076010.942000,83435853.957000,20375884.933000,20375885.843000,20375886.909490,20375883.526388,394.000,0.000,1482.260,-1505.3599,23.5000,-0.851,-2.922,45.739,-43.7229,-6.4802,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.243557,0.133013,10792.0710,-4301.9757,0.546957,77.6003,-0.0024,1.9609,20548880.235345,20375886.848761,20375883.526412,20375886.918782,20375883.491505,-70.0212,34.9075,3.427277,24.156797,0,0
GPS-only,2850.0,G04,G,39.640,-9.628,115719282.965000,90170870.087000,22020642.141000,22020640.832000,22020647.276843,22020644.164358,-60.991,20.386,1940.252,-1907.6281,42.4000,-0.851,-2.922,45.739,-28.9100,-12.9975,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.271323,0.194124,4290.5934,2549.4143,0.340373,48.2909,-0.0016,3.5938,22033441.188910,22020647.184989,22020644.164359,22020647.255201,22020642.188278,-70.2119,1976.0808,5.066923,35.713661,0,0
GPS-only,2850.0,G07,G,15.655,-83.433,128787395.695000,100353815.079000,24507426.412000,24507425.893000,24507426.441915,24507427.214233,-0.400,5.000,757.000,-736.5238,40.6000,-0.851,-2.922,45.739,-15.0442,0.7587,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,7.627344,0.456052,35383.1698,-10935.9479,-0.501769,-71.1892,-0.0006,-3.0044,24463776.238962,24507426.509106,24507427.214214,24507426.549644,24507427.518221,-40.5381,-304.0073,-0.968578,-6.826915,0,0
GPS-only,2850.0,G08,G,28.952,159.422,118869996.029000,92625974.292000,22620207.086000,22620209.556000,22620206.861427,22620203.268052,394.000,0.000,1427.680,-1354.2447,23.5000,-0.851,-2.922,45.739,-21.9398,-9.6298,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,4.301395,0.255571,-10587.8026,7437.0813,-0.247002,-35.0437,-0.0013,1.6092,22768613.978779,22620206.909471,22620203.268036,22620206.978720,22620204.524000,-69.2491,-1255.9640,2.454720,17.301831,0,0
GPS-only,2850.0,G09,G,17.030,-33.425,124462500.433000,96983779.216000,23684424.485000,23684426.788000,23684421.559861,23684420.925189,394.000,0.000,1460.090,-1453.6035,23.5000,-0.851,-2.922,45.739,-14.2558,-0.6487,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,7.045125,0.420674,19045.0269,1374.9531,0.386038,54.7696,-0.0007,0.4863,23915311.650163,23684421.470977,23684420.925207,23684421.534725,23684422.908899,-63.7480,-1983.6916,-1.374174,-9.685716,0,0
GPS-only,2850.0,G16,G,55.397,40.193,108304643.235000,84393234.628000,20609680.130000,20609679.674000,20609686.027131,20609680.834852,12.600,-6.900,1389.150,-1374.1028,6.4000,-0.851,-2.922,45.739,-36.2084,-12.2255,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.538638,0.150542,-11453.8410,2169.7479,-0.779346,-110.5708,-0.0022,5.8910,20670546.062080,20609686.183236,20609680.834847,20609686.213910,20609682.342841,-30.6744,-1507.9945,3.871069,27.284816,0,0
GPS-only,2850.0,G26,G,20.779,36.151,123388813.759000,96147146.940000,23480102.852000,23480106.939000,23480103.253589,23480096.534611,394.000,0.000,1433.580,-1367.5758,23.5000,-0.851,-2.922,45.739,-13.9723,-4.2871,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,5.842526,0.348008,-19499.4926,-4400.3684,0.184467,26.1715,-0.0010,5.5193,23383196.308983,23480103.203460,23480096.534613,23480103.310681,23480098.627259,-107.2218,-2092.6461,4.683422,33.010598,0,0
GPS-only,2850.0,G27,G,32.153,122.693,118004394.524000,91951466.687000,22455484.236000,22455485.612000,22455493.251116,22455482.109079,394.000,0.000,1436.320,-1331.7924,23.5000,-0.851,-2.922,45.739,-22.6490,-10.9499,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,3.916179,0.232564,-24179.3439,8889.7400,-0.141648,-20.0964,-0.0014,4.3990,22444855.963426,22455493.262248,22455482.109077,22455493.243703,22455481.850118,18.5447,258.9588,11.393585,80.306466,0,0
