SOD,nGPS,nGal,NL_count,WL_count,n_sats,GPS_NE_frac,gal_sig_scale,Gal_leverage,sigma_U_comb_mm,sigma_U_GPS_mm,ISB_m,P_ISB_m2,ISB_observable,ZWD_m,P_ZWD_m2,corr_U_ZWD,corr_mean_60ep,Q_ZWD_m2s,decorr_active,trace_P_pos_m2,nml_sc_gps,nml_sc_gal
28560.0,8,4,0,3,12,0.8472,1.0000,213.385,21.98,4690.81,+1.627135,0.004388,1,0.118809,0.00005416,-0.0659,0.0726,5.000e-11,0,0.001809,1.0050,0.9950
28620.0,8,4,0,3,12,0.4164,1.0000,215.097,21.91,4712.09,+1.629428,0.004312,1,0.118812,0.00005402,-0.0658,0.0723,5.000e-11,0,0.001798,1.0000,1.0000
28680.0,8,4,0,3,12,0.9381,1.0000,152.570,21.83,3330.92,+1.628567,0.004298,1,0.118751,0.00005389,-0.0657,0.0721,5.000e-11,0,0.001789,1.0000,1.0000
28740.0,8,4,0,3,12,0.9464,1.0000,202.126,21.76,4398.08,+1.630302,0.004291,1,0.118757,0.00005375,-0.0655,0.0718,5.000e-11,0,0.001777,1.0000,1.0000
28800.0,8,4,0,3,12,0.9154,1.0000,194.420,21.69,4216.54,+1.633476,0.004297,1,0.118729,0.00005362,-0.0653,0.0716,5.000e-11,0,0.001769,1.0000,1.0000
28860.0,8,4,0,3,12,0.9278,1.0000,152.888,21.62,3304.84,+1.637743,0.004298,1,0.118730,0.00005349,-0.0651,0.0714,5.000e-11,0,0.001759,1.0000,1.0000
28920.0,8,4,0,3,12,0.9375,1.0000,142.677,21.55,3074.11,+1.636292,0.004301,1,0.118745,0.00005336,-0.0650,0.0711,5.000e-11,0,0.001750,1.0000,1.0000
28980.0,8,5,0,3,13,0.9302,1.0000,127.076,21.48,2729.26,+1.639837,0.004306,1,0.118757,0.00005323,-0.0648,0.0709,5.000e-11,0,0.001743,1.0000,1.0000
29040.0,8,5,0,3,13,0.4085,1.0000,170.750,21.41,3655.46,+1.639534,0.004276,1,0.118748,0.00005310,-0.0646,0.0707,5.000e-11,0,0.001736,1.0050,0.9950
29100.0,8,6,0,3,14,0.7130,1.0000,164.777,21.34,3516.47,+1.640276,0.004258,1,0.118724,0.00005297,-0.0645,0.0704,5.000e-11,0,0.001729,1.0098,0.9902
29160.0,8,6,0,3,14,0.1188,1.0000,158.869,21.27,3379.33,+1.643486,0.004233,1,0.118694,0.00005284,-0.0645,0.0702,5.000e-11,0,0.001723,1.0000,1.0000
29220.0,8,6,0,3,14,0.6528,1.0000,97.974,21.20,2077.52,+1.642781,0.004221,1,0.118650,0.00005270,-0.0643,0.0700,5.000e-11,0,0.001716,1.0000,1.0000
29280.0,8,6,0,3,14,0.2911,1.0000,132.113,21.13,2792.15,+1.636944,0.004112,1,0.118681,0.00005257,-0.0644,0.0697,5.000e-11,0,0.001708,1.0000,1.0000
29340.0,8,6,0,3,14,0.8519,1.0000,135.439,21.06,2853.01,+1.638318,0.004071,1,0.118670,0.00005244,-0.0644,0.0695,5.000e-11,0,0.001700,0.9950,1.0050
29400.0,8,6,0,3,14,0.3777,1.0000,132.916,21.00,2791.11,+1.642372,0.004054,1,0.118743,0.00005231,-0.0644,0.0693,5.000e-11,0,0.001693,0.9902,1.0098
29460.0,8,6,0,3,14,0.0768,1.0000,127.233,20.93,2663.63,+1.638980,0.004037,1,0.118725,0.00005219,-0.0643,0.0691,5.000e-11,0,0.001687,1.0000,1.0000
29520.0,8,5,0,3,13,0.5215,1.0000,108.881,20.86,2271.57,+1.637441,0.003910,1,0.118726,0.00005205,-0.0645,0.0689,5.000e-11,0,0.001666,1.0000,1.0000
29580.0,8,6,0,2,14,0.7647,1.0000,119.235,20.80,2480.14,+1.631447,0.003879,1,0.118735,0.00005193,-0.0644,0.0687,5.000e-11,0,0.001659,1.0000,1.0000
29640.0,8,6,0,2,14,0.2563,1.0000,115.343,20.74,2392.24,+1.627433,0.003878,1,0.118763,0.00005180,-0.0643,0.0685,5.000e-11,0,0.001653,1.0000,1.0000
29700.0,8,6,0,2,14,0.8797,1.0000,89.672,20.68,1854.45,+1.629869,0.003879,1,0.118727,0.00005168,-0.0641,0.0683,5.000e-11,0,0.001647,1.0000,1.0000
29760.0,8,6,0,2,14,0.2743,1.0000,96.106,20.62,1981.64,+1.625835,0.003815,1,0.118746,0.00005155,-0.0640,0.0681,5.000e-11,0,0.001641,1.0000,1.0000
29820.0,9,6,0,2,15,0.1260,1.0000,90.388,20.56,1858.46,+1.626265,0.003804,1,0.118754,0.00005143,-0.0639,0.0679,5.000e-11,0,0.001635,1.0000,1.0000
29880.0,9,6,0,2,15,0.8653,1.0000,75.886,20.50,1555.86,+1.624644,0.003797,1,0.118727,0.00005131,-0.0637,0.0677,5.000e-11,0,0.001630,1.0000,1.0000
29940.0,9,6,0,2,15,0.6960,1.0000,64.775,20.45,1324.40,+1.621412,0.003803,1,0.118724,0.00005119,-0.0636,0.0675,5.000e-11,0,0.001625,0.9950,1.0050
30000.0,9,6,0,2,15,0.6943,1.0000,66.727,20.39,1360.59,+1.621529,0.003816,1,0.118732,0.00005107,-0.0634,0.0674,5.000e-11,0,0.001621,0.9902,1.0098
30060.0,9,6,0,2,15,0.3046,1.0000,89.579,20.33,1821.13,+1.618615,0.003714,1,0.118726,0.00005094,-0.0634,0.0672,5.000e-11,0,0.001608,1.0000,1.0000
30120.0,9,6,0,2,15,0.1916,1.0000,101.686,20.27,2061.57,+1.621649,0.003705,1,0.118738,0.00005082,-0.0633,0.0670,5.000e-11,0,0.001601,1.0000,1.0000
30180.0,9,5,0,2,14,0.7154,1.0000,101.571,20.22,2053.69,+1.619874,0.003699,1,0.118758,0.00005071,-0.0632,0.0669,5.000e-11,0,0.001595,1.0000,1.0000
30240.0,9,6,0,2,15,0.2911,1.0000,98.808,20.16,1992.45,+1.616803,0.003687,1,0.118771,0.00005059,-0.0631,0.0667,5.000e-11,0,0.001588,1.0000,1.0000
30300.0,9,6,0,2,15,0.3415,1.0000,85.989,20.11,1729.32,+1.615929,0.003655,1,0.118784,0.00005046,-0.0630,0.0665,5.000e-11,0,0.001579,1.0000,1.0000
30360.0,9,5,0,2,14,0.9677,1.0000,87.464,20.06,1754.26,+1.616826,0.003639,1,0.118776,0.00005034,-0.0629,0.0664,5.000e-11,0,0.001572,1.0000,1.0000
30420.0,9,5,0,2,14,0.6524,1.0000,77.993,20.00,1560.22,+1.614977,0.003643,1,0.118782,0.00005023,-0.0628,0.0662,5.000e-11,0,0.001567,0.9950,1.0050
30480.0,9,5,0,2,14,0.6517,1.0000,79.522,19.95,1586.74,+1.616174,0.003656,1,0.118819,0.00005011,-0.0626,0.0661,5.000e-11,0,0.001563,0.9902,1.0098
30540.0,9,5,0,2,14,0.1221,1.0000,81.061,19.90,1613.36,+1.618243,0.003671,1,0.118826,0.00004999,-0.0625,0.0659,5.000e-11,0,0.001559,1.0000,1.0000
30600.0,9,5,0,2,14,0.6370,1.0000,83.785,19.85,1663.42,+1.618727,0.003687,1,0.118817,0.00004988,-0.0623,0.0658,5.000e-11,0,0.001555,0.9950,1.0050
30660.0,9,5,0,2,14,0.6367,1.0000,85.251,19.80,1688.33,+1.617029,0.003703,1,0.118850,0.00004977,-0.0621,0.0657,5.000e-11,0,0.001551,0.9902,1.0098
30720.0,9,5,0,2,14,0.9139,1.0000,74.292,19.75,1467.39,+1.616739,0.003682,1,0.118853,0.00004965,-0.0622,0.0655,5.000e-11,0,0.001547,1.0000,1.0000
30780.0,9,5,0,2,14,0.6139,1.0000,89.303,19.70,1759.53,+1.618362,0.003691,1,0.118866,0.00004953,-0.0621,0.0654,5.000e-11,0,0.001543,1.0000,1.0000
30840.0,9,5,0,2,14,0.6181,1.0000,90.972,19.65,1788.02,+1.621550,0.003703,1,0.118859,0.00004942,-0.0619,0.0652,5.000e-11,0,0.001539,1.0000,1.0000
30900.0,9,5,0,2,14,0.6542,1.0000,92.231,19.61,1808.31,+1.619167,0.003700,1,0.118854,0.00004931,-0.0618,0.0651,5.000e-11,0,0.001532,1.0000,1.0000
30960.0,9,5,0,2,14,0.4536,1.0000,88.568,19.56,1732.07,+1.614964,0.003643,1,0.118853,0.00004919,-0.0618,0.0650,5.000e-11,0,0.001523,1.0000,1.0000
31020.0,9,5,0,2,14,0.6119,1.0000,90.256,19.51,1760.87,+1.615861,0.003651,1,0.118828,0.00004908,-0.0616,0.0648,5.000e-11,0,0.001517,1.0000,1.0000
31080.0,9,5,0,2,14,0.5601,1.0000,73.382,19.46,1428.25,+1.612773,0.003628,1,0.118816,0.00004897,-0.0615,0.0647,5.000e-11,0,0.001512,1.0000,1.0000
31140.0,9,5,0,2,14,0.1897,1.0000,100.771,19.42,1956.62,+1.610657,0.003628,1,0.118784,0.00004885,-0.0614,0.0646,5.000e-11,0,0.001508,1.0000,1.0000
31200.0,9,5,0,2,14,0.5293,1.0000,94.615,19.37,1832.85,+1.615294,0.003631,1,0.118784,0.00004874,-0.0613,0.0645,5.000e-11,0,0.001503,1.0000,1.0000
31260.0,9,5,0,2,14,0.5915,1.0000,94.133,19.33,1819.32,+1.613049,0.003621,1,0.118793,0.00004863,-0.0611,0.0643,5.000e-11,0,0.001499,1.0000,1.0000
31320.0,9,5,0,2,14,0.5879,1.0000,94.293,19.28,1818.26,+1.617347,0.003625,1,0.118819,0.00004853,-0.0610,0.0642,5.000e-11,0,0.001496,1.0000,1.0000
31380.0,9,5,0,2,14,0.5845,1.0000,94.371,19.24,1815.66,+1.618987,0.003636,1,0.118846,0.00004842,-0.0609,0.0641,5.000e-11,0,0.001492,1.0000,1.0000
31440.0,9,5,0,2,14,0.0301,1.0000,106.967,19.19,2053.09,+1.623488,0.003630,1,0.118853,0.00004831,-0.0608,0.0640,5.000e-11,0,0.001489,1.0000,1.0000
31500.0,10,5,0,2,15,0.9036,1.0000,86.285,19.15,1652.41,+1.623458,0.003626,1,0.118874,0.00004820,-0.0607,0.0639,5.000e-11,0,0.001484,1.0000,1.0000
31560.0,10,5,0,2,15,0.5755,1.0000,74.249,19.11,1418.75,+1.623092,0.003634,1,0.118924,0.00004809,-0.0606,0.0637,5.000e-11,0,0.001480,0.9950,1.0050
31620.0,10,5,0,2,15,0.5686,1.0000,77.332,19.07,1474.46,+1.624715,0.003647,1,0.118931,0.00004799,-0.0604,0.0636,5.000e-11,0,0.001477,0.9902,1.0098
31680.0,9,5,0,2,14,0.2052,1.0000,115.157,19.03,2190.94,+1.629029,0.003632,1,0.118918,0.00004788,-0.0602,0.0635,5.000e-11,0,0.001473,1.0000,1.0000
31740.0,9,5,0,2,14,0.5578,1.0000,98.082,18.98,1862.07,+1.627573,0.003637,1,0.118906,0.00004778,-0.0601,0.0634,5.000e-11,0,0.001470,0.9950,1.0050
31800.0,10,5,0,2,15,0.6505,1.0000,81.662,18.94,1546.94,+1.627759,0.003621,1,0.118885,0.00004767,-0.0600,0.0633,5.000e-11,0,0.001465,1.0000,1.0000
31860.0,10,5,0,2,15,0.5541,1.0000,83.934,18.90,1586.60,+1.628008,0.003626,1,0.118893,0.00004757,-0.0598,0.0632,5.000e-11,0,0.001462,0.9957,1.0043
31920.0,10,5,0,2,15,0.6131,1.0000,82.591,18.86,1557.80,+1.632965,0.003628,1,0.118864,0.00004746,-0.0598,0.0631,5.000e-11,0,0.001458,0.9960,1.0040
31980.0,10,5,0,2,15,0.7578,1.0000,80.078,18.82,1507.22,+1.632896,0.003639,1,0.118902,0.00004736,-0.0597,0.0630,5.000e-11,0,0.001455,0.9962,1.0038
32040.0,10,5,0,2,15,0.5522,1.0000,88.063,18.78,1654.08,+1.630310,0.003646,1,0.118903,0.00004726,-0.0596,0.0629,5.000e-11,0,0.001452,0.9963,1.0037
32100.0,10,5,0,2,15,0.6035,1.0000,86.748,18.74,1626.02,+1.629066,0.003656,1,0.118929,0.00004716,-0.0594,0.0628,5.000e-11,0,0.001449,0.9965,1.0035
32160.0,9,5,0,2,14,0.5440,1.0000,92.589,18.71,1731.95,+1.625755,0.003666,1,0.118948,0.00004705,-0.0593,0.0626,5.000e-11,0,0.001446,0.9967,1.0033
32220.0,9,5,0,2,14,0.5433,1.0000,91.591,18.67,1709.79,+1.626168,0.003675,1,0.118968,0.00004695,-0.0592,0.0625,5.000e-11,0,0.001443,0.9969,1.0031
32280.0,9,5,0,2,14,0.5422,1.0000,92.053,18.63,1714.97,+1.626977,0.003684,1,0.118996,0.00004685,-0.0590,0.0624,5.000e-11,0,0.001440,0.9970,1.0030
32340.0,9,5,0,2,14,0.5412,1.0000,92.377,18.59,1717.56,+1.625875,0.003692,1,0.119018,0.00004675,-0.0589,0.0623,5.000e-11,0,0.001437,0.9972,1.0028
32400.0,9,5,0,2,14,0.2552,1.0000,77.612,18.55,1439.86,+1.624097,0.003640,1,0.119057,0.00004665,-0.0590,0.0622,5.000e-11,0,0.001432,1.0000,1.0000
32460.0,9,5,0,2,14,0.5094,1.0000,59.282,18.51,1097.53,+1.624425,0.003574,1,0.119057,0.00004655,-0.0589,0.0621,5.000e-11,0,0.001426,1.0000,1.0000
32520.0,9,5,0,2,14,0.5346,1.0000,92.774,18.48,1714.09,+1.624718,0.003530,1,0.119101,0.00004645,-0.0589,0.0620,5.000e-11,0,0.001421,0.9952,1.0048
32580.0,9,5,0,1,14,0.9595,1.0000,53.130,18.44,979.69,+1.628336,0.003513,1,0.119113,0.00004635,-0.0588,0.0619,5.000e-11,0,0.001417,1.0000,1.0000
32640.0,9,5,0,1,14,0.0281,1.0000,98.589,18.40,1814.01,+1.626783,0.003482,1,0.119187,0.00004624,-0.0589,0.0618,5.000e-11,0,0.001412,1.0000,1.0000
32700.0,9,5,0,1,14,0.1674,1.0000,108.028,18.36,1983.74,+1.630239,0.003455,1,0.119218,0.00004614,-0.0589,0.0617,5.000e-11,0,0.001406,1.0000,1.0000
32760.0,9,5,0,1,14,0.5413,1.0000,89.796,18.33,1645.76,+1.631930,0.003459,1,0.119258,0.00004605,-0.0588,0.0616,5.000e-11,0,0.001402,0.9950,1.0050
32820.0,9,5,0,1,14,0.5460,1.0000,88.626,18.29,1621.26,+1.633854,0.003470,1,0.119264,0.00004595,-0.0586,0.0615,5.000e-11,0,0.001399,0.9902,1.0098
32880.0,9,5,0,1,14,0.9220,1.0000,107.815,18.26,1968.33,+1.633745,0.003469,1,0.119249,0.00004585,-0.0587,0.0614,5.000e-11,0,0.001397,1.0000,1.0000
32940.0,9,4,0,1,13,0.5432,1.0000,87.374,18.22,1592.19,+1.635727,0.003483,1,0.119251,0.00004575,-0.0585,0.0613,5.000e-11,0,0.001394,0.9951,1.0049
33000.0,9,4,0,1,13,0.1566,1.0000,112.238,18.19,2041.57,+1.637718,0.003476,1,0.119251,0.00004566,-0.0584,0.0612,5.000e-11,0,0.001391,1.0000,1.0000
33060.0,9,4,0,1,13,0.5853,1.0000,86.920,18.16,1578.20,+1.633762,0.003480,1,0.119258,0.00004557,-0.0582,0.0611,5.000e-11,0,0.001388,0.9950,1.0050
33120.0,8,4,0,1,12,0.5480,1.0000,113.889,18.12,2064.17,+1.629441,0.003490,1,0.119276,0.00004547,-0.0580,0.0610,5.000e-11,0,0.001385,0.9902,1.0098
33180.0,8,4,0,1,12,0.5530,1.0000,112.875,18.09,2042.16,+1.631792,0.003502,1,0.119295,0.00004538,-0.0579,0.0609,5.000e-11,0,0.001383,0.9857,1.0143
33240.0,8,4,0,1,12,0.5579,1.0000,111.711,18.06,2017.52,+1.629268,0.003516,1,0.119305,0.00004529,-0.0577,0.0608,5.000e-11,0,0.001380,0.9815,1.0185
33300.0,8,4,0,1,12,0.9331,1.0000,180.739,18.03,3258.15,+1.632257,0.003520,1,0.119261,0.00004519,-0.0577,0.0607,5.000e-11,0,0.001378,1.0000,1.0000
33360.0,8,4,0,1,12,0.5449,1.0000,111.542,17.99,2007.18,+1.633083,0.003530,1,0.119327,0.00004510,-0.0575,0.0606,5.000e-11,0,0.001375,1.0050,0.9950
33420.0,8,4,0,1,12,0.5073,1.0000,132.767,17.96,2384.98,+1.632410,0.003540,1,0.119391,0.00004501,-0.0574,0.0605,5.000e-11,0,0.001373,1.0098,0.9902
33480.0,8,4,0,1,12,0.5023,1.0000,132.218,17.93,2371.03,+1.630334,0.003551,1,0.119416,0.00004492,-0.0572,0.0604,5.000e-11,0,0.001371,1.0143,0.9857
33540.0,8,4,0,1,12,0.1457,1.0000,206.056,17.90,3688.82,+1.629088,0.003517,1,0.119426,0.00004483,-0.0571,0.0603,5.000e-11,0,0.001367,1.0000,1.0000
33600.0,8,4,0,1,12,0.5500,1.0000,134.680,17.87,2406.96,+1.627155,0.003517,1,0.119479,0.00004474,-0.0569,0.0602,5.000e-11,0,0.001364,1.0000,1.0000
33660.0,8,4,0,1,12,0.1298,1.0000,221.424,17.84,3949.24,+1.626479,0.003440,1,0.119417,0.00004464,-0.0572,0.0601,5.000e-11,0,0.001356,1.0000,1.0000
33720.0,8,4,0,1,12,0.5121,1.0000,124.737,17.80,2220.84,+1.629463,0.003427,1,0.119415,0.00004455,-0.0572,0.0599,5.000e-11,0,0.001353,0.9950,1.0050
33780.0,8,4,0,1,12,0.2539,1.0000,213.918,17.77,3802.20,+1.628055,0.003430,1,0.119460,0.00004446,-0.0570,0.0598,5.000e-11,0,0.001350,0.9902,1.0098
33840.0,8,4,0,1,12,0.0496,1.0000,213.730,17.74,3792.48,+1.629175,0.003433,1,0.119485,0.00004437,-0.0569,0.0597,5.000e-11,0,0.001347,1.0000,1.0000
33900.0,8,4,0,1,12,0.4963,1.0000,121.105,17.71,2145.35,+1.631610,0.003436,1,0.119495,0.00004428,-0.0568,0.0596,5.000e-11,0,0.001344,0.9950,1.0050
33960.0,8,4,0,1,12,0.7124,1.0000,169.154,17.68,2991.31,+1.634842,0.003366,1,0.119549,0.00004418,-0.0569,0.0595,5.000e-11,0,0.001336,1.0000,1.0000
34020.0,8,4,0,1,12,0.9388,1.0000,206.657,17.65,3647.93,+1.629526,0.003334,1,0.119576,0.00004409,-0.0569,0.0594,5.000e-11,0,0.001333,1.0000,1.0000
34080.0,7,4,0,1,11,0.3630,1.0000,346.654,17.62,6109.14,+1.629796,0.003294,1,0.119622,0.00004400,-0.0569,0.0593,5.000e-11,0,0.001328,1.0000,1.0000
34140.0,7,4,0,1,11,0.9400,1.0000,419.978,17.59,7389.08,+1.629579,0.003295,1,0.119651,0.00004391,-0.0568,0.0593,5.000e-11,0,0.001326,1.0000,1.0000
34200.0,8,4,0,1,12,0.4931,1.0000,113.587,17.57,1995.17,+1.631369,0.003296,1,0.119657,0.00004382,-0.0567,0.0592,5.000e-11,0,0.001323,1.0045,0.9955
34260.0,8,4,0,0,12,0.7584,1.0000,201.412,17.54,3532.23,+1.629422,0.003314,1,0.119665,0.00004374,-0.0566,0.0591,5.000e-11,0,0.001321,1.0000,1.0000
34320.0,8,4,0,0,12,0.5629,1.0000,188.922,17.51,3308.01,+1.630679,0.003261,1,0.119663,0.00004365,-0.0565,0.0590,5.000e-11,0,0.001318,1.0000,1.0000
34380.0,8,4,0,0,12,0.5962,1.0000,146.377,17.48,2559.10,+1.627215,0.003257,1,0.119661,0.00004356,-0.0564,0.0589,5.000e-11,0,0.001316,1.0050,0.9950
34440.0,8,4,0,0,12,0.5456,1.0000,94.464,17.46,1648.97,+1.627311,0.003267,1,0.119640,0.00004348,-0.0562,0.0588,5.000e-11,0,0.001313,1.0098,0.9902
34500.0,8,4,0,0,12,0.2786,1.0000,186.322,17.43,3247.51,+1.630537,0.003276,1,0.119632,0.00004339,-0.0561,0.0587,5.000e-11,0,0.001311,1.0000,1.0000
34560.0,9,4,0,0,13,0.5947,1.0000,101.790,17.40,1771.46,+1.631717,0.003289,1,0.119599,0.00004331,-0.0560,0.0586,5.000e-11,0,0.001309,1.0000,1.0000
34620.0,9,4,0,0,13,0.5947,1.0000,96.222,17.38,1672.06,+1.631471,0.003309,1,0.119609,0.00004322,-0.0558,0.0585,5.000e-11,0,0.001307,1.0000,1.0000
34680.0,9,4,0,0,13,0.5942,1.0000,99.525,17.35,1726.87,+1.633014,0.003330,1,0.119580,0.00004314,-0.0557,0.0584,5.000e-11,0,0.001305,1.0000,1.0000
34740.0,10,4,0,0,14,0.5950,1.0000,89.069,17.33,1543.18,+1.632757,0.003351,1,0.119596,0.00004305,-0.0556,0.0583,5.000e-11,0,0.001303,1.0000,1.0000
34800.0,10,4,0,0,14,0.7462,1.0000,74.763,17.30,1293.40,+1.631048,0.003372,1,0.119596,0.00004297,-0.0555,0.0582,5.000e-11,0,0.001301,1.0000,1.0000
34860.0,10,4,0,0,14,0.2535,1.0000,90.520,17.27,1563.71,+1.636157,0.003374,1,0.119598,0.00004288,-0.0554,0.0581,5.000e-11,0,0.001299,1.0000,1.0000
34920.0,10,4,0,0,14,0.7423,1.0000,76.479,17.25,1319.23,+1.642665,0.003385,1,0.119616,0.00004280,-0.0553,0.0580,5.000e-11,0,0.001297,1.0000,1.0000
34980.0,10,4,0,0,14,0.5971,1.0000,88.792,17.22,1529.41,+1.643568,0.003400,1,0.119633,0.00004272,-0.0551,0.0579,5.000e-11,0,0.001295,1.0000,1.0000
35040.0,10,4,0,0,14,0.5982,1.0000,91.379,17.20,1571.72,+1.645732,0.003417,1,0.119652,0.00004263,-0.0550,0.0578,5.000e-11,0,0.001293,1.0000,1.0000
35100.0,10,4,0,0,14,0.5995,1.0000,92.204,17.18,1583.65,+1.645742,0.003434,1,0.119636,0.00004255,-0.0549,0.0577,5.000e-11,0,0.001292,1.0000,1.0000
35160.0,10,4,0,0,14,0.6011,1.0000,92.646,17.15,1589.00,+1.648940,0.003451,1,0.119655,0.00004247,-0.0548,0.0576,5.000e-11,0,0.001290,1.0000,1.0000
35220.0,9,4,0,0,13,0.6019,1.0000,110.618,17.13,1894.59,+1.648786,0.003467,1,0.119665,0.00004239,-0.0547,0.0575,5.000e-11,0,0.001288,1.0000,1.0000
35280.0,9,4,0,0,13,0.6427,1.0000,101.986,17.10,1744.21,+1.650117,0.003441,1,0.119641,0.00004230,-0.0547,0.0574,5.000e-11,0,0.001285,1.0000,1.0000
35340.0,9,4,0,0,13,0.6330,1.0000,108.097,17.08,1846.18,+1.648494,0.003444,1,0.119645,0.00004222,-0.0545,0.0573,5.000e-11,0,0.001283,1.0050,0.9950
35400.0,10,4,0,0,14,0.5554,1.0000,107.387,17.06,1831.55,+1.647338,0.003455,1,0.119681,0.00004214,-0.0544,0.0573,5.000e-11,0,0.001281,1.0098,0.9902
35460.0,10,4,0,0,14,0.5301,1.0000,108.958,17.03,1855.84,+1.647016,0.003471,1,0.119690,0.00004206,-0.0543,0.0572,5.000e-11,0,0.001279,1.0143,0.9857
35520.0,10,4,0,0,14,0.5412,1.0000,109.987,17.01,1870.87,+1.650364,0.003488,1,0.119721,0.00004199,-0.0541,0.0571,5.000e-11,0,0.001278,1.0185,0.9815
35580.0,10,4,0,0,14,0.1719,1.0000,116.705,16.99,1982.43,+1.655387,0.003473,1,0.119697,0.00004191,-0.0540,0.0570,5.000e-11,0,0.001275,1.0000,1.0000
35640.0,10,4,0,0,14,0.8223,1.0000,114.888,16.96,1948.96,+1.660988,0.003439,1,0.119667,0.00004183,-0.0539,0.0569,5.000e-11,0,0.001273,1.0000,1.0000
35700.0,10,4,0,0,14,0.5513,1.0000,110.624,16.94,1874.18,+1.662180,0.003444,1,0.119701,0.00004175,-0.0537,0.0568,5.000e-11,0,0.001271,1.0000,1.0000
35760.0,10,4,0,0,14,0.0996,1.0000,116.481,16.92,1970.83,+1.656205,0.003438,1,0.119687,0.00004167,-0.0536,0.0567,5.000e-11,0,0.001267,1.0000,1.0000
35820.0,9,4,0,0,13,0.6712,1.0000,122.132,16.90,2063.77,+1.659837,0.003447,1,0.119671,0.00004159,-0.0535,0.0566,5.000e-11,0,0.001266,0.9950,1.0050
35880.0,9,4,0,0,13,0.6632,1.0000,125.137,16.88,2111.86,+1.661604,0.003461,1,0.119696,0.00004152,-0.0533,0.0565,5.000e-11,0,0.001264,0.9902,1.0098
35940.0,9,4,0,0,13,0.6631,1.0000,124.692,16.85,2101.67,+1.660014,0.003477,1,0.119716,0.00004144,-0.0532,0.0564,5.000e-11,0,0.001262,0.9857,1.0143
36000.0,9,4,0,0,13,0.8083,1.0000,104.608,16.83,1760.93,+1.659503,0.003494,1,0.119721,0.00004137,-0.0530,0.0563,5.000e-11,0,0.001261,1.0000,1.0000
36060.0,9,4,0,0,13,0.6458,1.0000,125.819,16.81,2115.32,+1.661642,0.003510,1,0.119701,0.00004129,-0.0529,0.0562,5.000e-11,0,0.001259,1.0000,1.0000
36120.0,9,4,0,0,13,0.5630,1.0000,125.559,16.79,2108.32,+1.665419,0.003526,1,0.119707,0.00004121,-0.0527,0.0561,5.000e-11,0,0.001258,1.0000,1.0000
36180.0,9,4,0,0,13,0.4954,1.0000,121.150,16.77,2031.65,+1.665148,0.003447,1,0.119740,0.00004114,-0.0527,0.0560,5.000e-11,0,0.001255,1.0000,1.0000
36240.0,9,4,0,0,13,0.8132,1.0000,106.254,16.75,1779.63,+1.659568,0.003431,1,0.119766,0.00004106,-0.0525,0.0559,5.000e-11,0,0.001253,1.0000,1.0000
36300.0,9,4,0,0,13,0.6310,1.0000,136.391,16.73,2281.56,+1.656865,0.003432,1,0.119820,0.00004098,-0.0524,0.0558,5.000e-11,0,0.001251,1.0000,1.0000
36360.0,9,4,0,0,13,0.6285,1.0000,137.339,16.71,2294.62,+1.658165,0.003443,1,0.119831,0.00004091,-0.0523,0.0557,5.000e-11,0,0.001250,1.0000,1.0000
36420.0,9,4,0,0,13,0.6341,1.0000,122.654,16.69,2046.78,+1.659587,0.003457,1,0.119859,0.00004084,-0.0522,0.0556,5.000e-11,0,0.001248,1.0000,1.0000
36480.0,9,4,0,0,13,0.3640,1.0000,97.558,16.67,1625.98,+1.657438,0.003424,1,0.119910,0.00004076,-0.0521,0.0555,5.000e-11,0,0.001246,1.0000,1.0000
36540.0,9,4,0,0,13,0.3658,1.0000,132.899,16.65,2212.26,+1.653483,0.003358,1,0.119897,0.00004068,-0.0520,0.0553,5.000e-11,0,0.001241,1.0000,1.0000
36600.0,9,4,0,0,13,0.6211,1.0000,140.469,16.63,2335.49,+1.652097,0.003348,1,0.119909,0.00004061,-0.0519,0.0552,5.000e-11,0,0.001239,0.9956,1.0044
36660.0,9,4,0,0,13,0.9539,1.0000,136.666,16.61,2269.41,+1.650451,0.003300,1,0.119887,0.00004054,-0.0518,0.0551,5.000e-11,0,0.001236,1.0000,1.0000
36720.0,9,4,0,0,13,0.3319,1.0000,112.953,16.59,1873.37,+1.647287,0.003262,1,0.119918,0.00004046,-0.0518,0.0550,5.000e-11,0,0.001232,1.0000,1.0000
36780.0,9,4,0,0,13,0.6260,1.0000,122.194,16.57,2024.25,+1.644771,0.003270,1,0.119950,0.00004039,-0.0517,0.0549,5.000e-11,0,0.001231,1.0000,1.0000
36840.0,9,4,0,0,13,0.6188,1.0000,142.264,16.55,2354.01,+1.643282,0.003287,1,0.119950,0.00004031,-0.0515,0.0548,5.000e-11,0,0.001229,1.0000,1.0000
36900.0,9,4,0,0,13,0.8591,1.0000,152.542,16.53,2521.14,+1.643460,0.003306,1,0.119953,0.00004024,-0.0515,0.0547,5.000e-11,0,0.001228,1.0000,1.0000
36960.0,8,4,0,0,12,0.6190,1.0000,192.411,16.51,3176.43,+1.644617,0.003327,1,0.119969,0.00004017,-0.0513,0.0546,5.000e-11,0,0.001226,1.0041,0.9959
37020.0,8,4,0,0,12,0.6162,1.0000,198.331,16.49,3270.46,+1.642636,0.003348,1,0.119988,0.00004010,-0.0512,0.0545,5.000e-11,0,0.001225,1.0082,0.9918
