SOD,nGPS,nGal,GPS_NE_up,Gal_NE_up,GPS_NE_frac,ISB_val,ISB_P,ISB_delta,ISB_P_reduction,ISB_gain_proxy,GPS_only_sigma_U_mm,combined_sigma_U_mm,Gal_leverage_ratio,GPS_ph_rms_mm,Gal_ph_rms_mm,gal_sig_scale,nml_sc_gps,nml_sc_gal,ISB_observable
52980.0,8,4,154.9547,3.0647,0.9806,+1.312666,0.005186,-0.001884,+0.000042,-0.0309,2797.53,14.31,195.5361,73.592,77.586,1.0000,1.0370,0.9630,1
53040.0,7,4,18.4129,3.0796,0.8567,+1.313270,0.005212,+0.000605,+0.000034,+0.0028,3516.59,14.30,245.8433,76.613,110.615,1.0000,1.0401,0.9599,1
53100.0,8,4,18.3473,3.0958,0.8556,+1.312352,0.005237,-0.000918,+0.000035,-0.0086,2448.47,14.30,171.2046,69.745,96.487,1.0000,1.0431,0.9569,1
53160.0,7,4,409.1639,80.8544,0.8350,+1.312903,0.005242,+0.000551,+0.000055,+0.0025,3187.90,14.30,222.9596,212.213,120.780,1.0000,1.0000,1.0000,1
53220.0,7,4,53.2145,20.0265,0.7266,+1.312710,0.005277,-0.000192,+0.000025,-0.0008,4214.26,14.30,294.8058,61.693,58.626,1.0000,1.0050,0.9950,1
53280.0,8,4,846.8926,2.8828,0.9966,+1.309961,0.005303,-0.002749,+0.000034,-0.0401,2429.90,14.29,170.0241,70.258,82.848,1.0000,1.0000,1.0000,1
53340.0,9,4,1173.7962,2.8590,0.9976,+1.310180,0.005332,+0.000220,+0.000031,+0.0014,1723.26,14.29,120.6054,85.023,81.964,1.0000,1.0000,1.0000,1
53400.0,8,4,906.8674,45.6375,0.9521,+1.309730,0.005362,-0.000450,+0.000030,-0.0349,2095.61,14.29,146.6955,67.767,78.713,1.0000,1.0000,1.0000,1
53460.0,8,4,113.9035,2.8756,0.9754,+1.309143,0.005398,-0.000586,+0.000024,-0.0078,2306.26,14.28,161.4828,92.216,65.849,1.0000,1.0000,1.0000,1
53520.0,8,4,111.3167,2.8873,0.9747,+1.306836,0.005435,-0.002306,+0.000023,-0.0129,2233.06,14.28,156.3922,64.457,34.175,1.0000,1.0050,0.9950,1
53580.0,9,4,647.7832,4.0169,0.9938,+1.305748,0.005474,-0.001088,+0.000021,-0.0059,1656.86,14.28,116.0617,85.758,43.809,1.0000,1.0000,1.0000,1
53640.0,8,4,34.3964,2.9177,0.9218,+1.303244,0.005513,-0.002504,+0.000021,-0.0100,1887.27,14.27,132.2267,107.231,50.032,1.0000,1.0050,0.9950,1
53700.0,7,4,934.8937,80.8213,0.9204,+1.302271,0.005537,-0.000973,+0.000035,-0.0112,2818.92,14.27,197.5445,88.937,67.255,1.0000,1.0000,1.0000,1
53760.0,7,3,55.1969,31.1288,0.6394,+1.301036,0.005571,-0.001234,+0.000027,-0.1971,2480.29,14.27,173.8491,116.337,74.416,1.0000,1.0050,0.9950,1
53820.0,7,3,703.0099,2.6741,0.9962,+1.298729,0.005607,-0.002306,+0.000024,-0.0151,2936.11,14.26,205.8423,80.585,72.245,1.0000,1.0000,1.0000,1
53880.0,7,3,326.6037,2.6867,0.9918,+1.296714,0.005642,-0.002014,+0.000024,-0.1048,1382.10,14.26,96.9147,96.051,117.248,1.0000,1.0000,1.0000,1
53940.0,7,3,328.1164,157.3274,0.6759,+1.297455,0.005675,+0.000742,+0.000028,+0.0130,2616.74,14.26,183.5250,95.137,84.088,1.0000,1.0000,1.0000,1
54000.0,7,3,33.4595,2.7716,0.9235,+1.300088,0.005712,+0.002633,+0.000023,+0.0076,2232.24,14.26,156.5862,97.234,48.141,1.0000,1.0000,1.0000,1
54060.0,7,3,33.4080,2.8175,0.9222,+1.299730,0.005749,-0.000358,+0.000023,-0.0062,2137.54,14.25,149.9697,107.464,43.035,1.0000,1.0000,1.0000,1
54120.0,7,3,64.5719,2.8658,0.9575,+1.300388,0.005783,+0.000659,+0.000026,+0.0237,3067.19,14.25,215.2350,99.790,33.713,1.0000,1.0000,1.0000,1
54180.0,7,3,55.7341,51.3828,0.5203,+1.298077,0.005817,-0.002311,+0.000026,-0.0500,2913.28,14.25,204.4740,142.492,43.562,1.0000,1.0000,1.0000,1
54240.0,7,3,32.7743,2.9698,0.9169,+1.298568,0.005852,+0.000492,+0.000025,+0.0024,2452.81,14.25,172.1854,107.061,32.524,1.0000,1.0000,1.0000,1
54300.0,7,3,32.5793,3.0257,0.9150,+1.298944,0.005886,+0.000376,+0.000026,+0.0018,2514.06,14.24,176.5153,80.826,66.275,1.0000,1.0000,1.0000,1
54360.0,8,3,32.7085,3.0844,0.9138,+1.297993,0.005920,-0.000951,+0.000026,-0.0266,2407.99,14.24,169.0977,83.707,33.625,1.0000,1.0000,1.0000,1
54420.0,7,3,67.5713,3.1458,0.9555,+1.298446,0.005950,+0.000454,+0.000030,+0.0039,2783.36,14.24,195.4964,89.057,73.649,1.0000,1.0000,1.0000,1
54480.0,7,3,31.9412,3.2102,0.9087,+1.295819,0.005982,-0.002626,+0.000028,-0.0076,2713.81,14.23,190.6447,31.880,88.081,1.0000,1.0000,1.0000,1
54540.0,7,3,31.7118,3.2777,0.9063,+1.295603,0.006014,-0.000216,+0.000028,-0.0029,2785.99,14.23,195.7489,105.268,68.900,1.0000,1.0000,1.0000,1
54600.0,7,3,31.4744,3.3482,0.9038,+1.295139,0.006044,-0.000463,+0.000029,-0.0035,2861.06,14.23,201.0574,93.585,45.428,1.0000,1.0000,1.0000,1
54660.0,7,3,1711.1188,3.4220,0.9980,+1.295759,0.006066,+0.000621,+0.000038,+0.0065,1141.62,14.23,80.2503,93.021,48.615,1.0000,1.0000,1.0000,1
54720.0,7,3,30.9772,3.4990,0.8985,+1.296436,0.006094,+0.000678,+0.000032,+0.0028,3019.89,14.22,212.3237,77.348,32.226,1.0000,1.0000,1.0000,1
54780.0,8,3,542.4105,3.5795,0.9934,+1.296521,0.006118,+0.000085,+0.000037,+0.0003,2198.06,14.22,154.5758,64.908,104.267,1.0000,1.0000,1.0000,1
54840.0,8,3,546.9772,16.9807,0.9699,+1.295809,0.006142,-0.000711,+0.000036,-0.0046,1983.43,14.22,139.5111,621.732,110.174,1.0000,1.0000,1.0000,1
54900.0,8,3,198.0233,3.7510,0.9814,+1.293694,0.006164,-0.002114,+0.000037,-0.4532,2319.32,14.21,163.1678,402.243,92.811,1.0000,1.0000,1.0000,1
54960.0,8,3,509.0042,3.8423,0.9925,+1.292704,0.006186,-0.000989,+0.000038,-0.0204,2110.73,14.21,148.5220,64.281,56.918,1.0000,1.0000,1.0000,1
55020.0,8,3,54.3892,56.3184,0.4913,+1.293760,0.006207,+0.001057,+0.000040,+0.0438,2777.06,14.21,195.4458,61.473,69.317,1.0000,1.0000,1.0000,1
55080.0,8,3,29.6104,4.0363,0.8800,+1.294007,0.006229,+0.000248,+0.000038,+0.0020,3507.80,14.21,246.9156,68.766,62.598,1.0000,1.0000,1.0000,1
55140.0,8,3,29.3224,4.1393,0.8763,+1.293475,0.006252,-0.000531,+0.000037,-0.0050,3618.85,14.20,254.7737,92.067,54.277,1.0000,1.0000,1.0000,1
55200.0,8,3,53.5928,29.3650,0.6460,+1.292659,0.006266,-0.000815,+0.000046,-0.0085,3008.81,14.20,211.8632,182.289,126.056,1.0000,1.0000,1.0000,1
55260.0,8,3,28.7333,4.3577,0.8683,+1.292107,0.006284,-0.000552,+0.000042,-0.0022,3833.03,14.20,269.9435,118.336,15.690,1.0000,1.0000,1.0000,1
55320.0,8,3,70.9460,4.4733,0.9407,+1.290556,0.006300,-0.001550,+0.000044,-0.0063,3079.99,14.20,216.9480,102.990,26.885,1.0000,1.0000,1.0000,1
55380.0,8,3,48.7234,4.3653,0.9178,+1.292340,0.006321,+0.001785,+0.000039,+0.0094,3453.61,14.19,243.3064,127.371,59.722,1.0000,1.0000,1.0000,1
55440.0,8,3,91.2203,4.4519,0.9535,+1.290529,0.006339,-0.001810,+0.000042,-0.0289,2599.04,14.19,183.1330,79.768,12.732,1.0000,1.0000,1.0000,1
55500.0,8,3,207.9616,4.5884,0.9784,+1.288950,0.006355,-0.001579,+0.000044,-0.0282,2223.19,14.19,156.6764,66.552,11.955,1.0000,1.0000,1.0000,1
55560.0,8,3,52.4043,32.9126,0.6142,+1.286000,0.006332,-0.002949,+0.000083,-0.0183,3362.97,14.19,237.0395,44.653,34.646,1.0000,1.0000,1.0000,1
55620.0,8,3,27.7453,5.1191,0.8442,+1.287839,0.006340,+0.001840,+0.000052,+0.0481,3918.67,14.19,276.2490,520.641,51.030,1.0000,1.0000,1.0000,1
55680.0,8,3,1107.0771,375.9618,0.7465,+1.281727,0.006294,-0.006112,+0.000106,-0.0209,2750.67,14.18,193.9461,333.795,145.433,1.0000,1.0000,1.0000,1
55740.0,8,3,74.4570,5.1812,0.9349,+1.279195,0.006292,-0.002531,+0.000062,-0.0422,3257.01,14.18,229.6798,111.686,63.182,1.0000,1.0000,1.0000,1
55800.0,8,3,74.7795,5.8490,0.9275,+1.278588,0.006301,-0.000606,+0.000051,-0.0033,3266.29,14.18,230.3669,372.076,59.776,1.0000,1.0000,1.0000,1
55860.0,8,3,50.8744,108.8710,0.3185,+1.277107,0.006317,-0.001480,+0.000044,-0.0183,3260.06,14.18,229.9607,94.940,47.804,1.0000,1.0000,1.0000,1
55920.0,8,2,25.2981,5.6539,0.8173,+1.278503,0.006334,+0.001398,+0.000043,+0.0123,3924.46,14.17,276.8628,97.611,9.853,1.0000,1.0000,1.0000,1
55980.0,8,3,188.2141,5.8529,0.9698,+1.276979,0.006345,-0.001524,+0.000049,-0.0120,2907.76,14.17,205.1654,147.665,119.563,1.0000,1.0000,1.0000,1
56040.0,8,3,26.4364,6.2308,0.8093,+1.280239,0.006364,+0.003262,+0.000042,+0.0699,3640.58,14.17,256.9051,69.003,9.118,1.0000,1.0000,1.0000,1
56100.0,8,3,25.6222,6.4109,0.7999,+1.281497,0.006382,+0.001258,+0.000041,+0.0052,3576.67,14.17,252.4267,33.046,88.009,1.0000,1.0000,1.0000,1
56160.0,8,3,25.6609,6.5966,0.7955,+1.282281,0.006401,+0.000785,+0.000042,+0.0047,3121.90,14.17,220.3588,92.386,33.401,1.0000,1.0000,1.0000,1
56220.0,8,3,23.7096,6.7880,0.7774,+1.282142,0.006419,-0.000139,+0.000042,-0.0005,3363.25,14.17,237.4237,102.715,43.105,1.0000,1.0000,1.0000,1
56280.0,8,3,23.9951,6.9850,0.7745,+1.282406,0.006436,+0.000264,+0.000043,+0.0192,2950.26,14.16,208.2956,101.060,52.117,1.0000,1.0000,1.0000,1
56340.0,7,3,23.9024,7.1878,0.7688,+1.282832,0.006452,+0.000427,+0.000044,+0.0035,2833.13,14.16,200.0509,229.023,56.086,1.0000,1.0000,1.0000,1
56400.0,7,3,25.2001,7.3965,0.7731,+1.282743,0.006467,-0.000088,+0.000045,-0.0004,2719.22,14.16,192.0317,84.243,62.155,1.0000,1.0000,1.0000,1
56460.0,7,2,333.6597,165.4755,0.6685,+1.281851,0.006453,-0.000892,+0.000074,-0.0119,3915.75,14.16,276.5760,38.513,29.949,1.0000,1.0000,1.0000,1
56520.0,7,2,21.8999,7.6638,0.7408,+1.286692,0.006459,+0.004842,+0.000054,+0.0200,2832.28,14.16,200.0757,415.956,16.088,1.0000,1.0000,1.0000,1
56580.0,7,2,462.6474,506.9221,0.4772,+1.282537,0.006407,-0.004154,+0.000112,-0.5391,3065.74,14.15,216.6064,293.546,25.921,1.0000,1.0000,1.0000,1
56640.0,6,2,22.5201,8.1345,0.7346,+1.284292,0.006402,+0.001755,+0.000065,+0.0148,9318.64,14.15,658.4875,94.924,19.311,1.0000,1.0000,1.0000,1
56700.0,6,2,22.3056,8.3788,0.7269,+1.283829,0.006407,-0.000463,+0.000055,-1.2012,9653.60,14.15,682.2449,71.494,82.684,1.0000,1.0000,1.0000,1
56760.0,6,2,20.5663,8.6292,0.7044,+1.286248,0.006417,+0.002419,+0.000050,+0.0215,10387.09,14.15,734.1744,134.421,66.925,1.0000,1.0000,1.0000,1
56820.0,6,2,20.2940,8.8856,0.6955,+1.290075,0.006429,+0.003828,+0.000048,+0.1488,10779.40,14.15,761.9980,137.599,9.418,1.0000,1.0000,1.0000,1
56880.0,7,2,20.3523,9.1481,0.6899,+1.291864,0.006441,+0.001789,+0.000048,+0.0227,4904.19,14.14,346.7208,98.550,76.807,1.0000,1.0000,1.0000,1
56940.0,7,2,19.9701,9.4167,0.6796,+1.293109,0.006452,+0.001246,+0.000048,+0.0164,4966.88,14.14,351.1963,954.758,63.392,1.0000,1.0000,1.0000,1
57000.0,7,2,82.5012,51.6192,0.6151,+1.296439,0.006422,+0.003331,+0.000091,+0.3501,7897.46,14.14,558.4752,481.947,171.571,1.0000,1.0000,1.0000,1
57060.0,7,2,160.8419,9.9724,0.9416,+1.296312,0.006399,-0.000127,+0.000083,-0.0021,6431.55,14.14,454.8651,535.125,23.413,1.0000,1.0000,1.0000,1
57120.0,7,2,19.1833,10.2594,0.6515,+1.293288,0.006403,-0.003024,+0.000055,-0.0840,4376.40,14.14,309.5500,61.620,31.754,1.0000,1.0000,1.0000,1
57180.0,8,2,834.3329,10.5527,0.9875,+1.299401,0.006369,+0.006114,+0.000095,+0.0387,3832.31,14.14,271.0950,111.071,67.972,1.0000,1.0000,1.0000,1
57240.0,8,2,102.5790,10.8520,0.9043,+1.295612,0.006365,-0.003788,+0.000063,-0.0743,2366.68,14.13,167.4360,35.336,42.720,1.0000,1.0000,1.0000,1
57300.0,8,2,36.7967,57.3598,0.3908,+1.295539,0.006362,-0.000072,+0.000063,-0.0008,3780.98,14.13,267.5226,49.525,24.720,1.0000,1.0000,1.0000,1
57360.0,8,2,18.3846,11.4692,0.6158,+1.292646,0.006364,-0.002893,+0.000058,-0.0177,3589.93,14.13,254.0322,54.072,1.575,1.0000,1.0000,1.0000,1
57420.0,8,2,44.2611,11.7869,0.7897,+1.292598,0.006363,-0.000048,+0.000061,-0.0022,3365.22,14.13,238.1573,91.553,47.458,1.0000,1.0000,1.0000,1
57480.0,8,2,759.1107,12.1107,0.9843,+1.296708,0.006341,+0.004111,+0.000082,+0.1323,4134.31,14.13,292.6169,74.004,115.634,1.0000,1.0000,1.0000,1
57540.0,8,2,185.2140,12.4405,0.9371,+1.298146,0.006334,+0.001438,+0.000066,+0.0133,3599.82,14.13,254.8158,66.515,33.220,1.0000,1.0000,1.0000,1
57600.0,8,2,17.5215,12.7763,0.5783,+1.302009,0.006344,+0.003864,+0.000051,+0.0274,3499.83,14.13,247.7630,616.279,31.543,1.0000,1.0000,1.0000,1
57660.0,8,2,105.7237,13.1180,0.8896,+1.302047,0.006346,+0.000038,+0.000058,+0.0004,4222.62,14.12,298.9642,68.471,61.231,1.0000,1.0000,1.0000,1
57720.0,7,2,42.3892,13.4656,0.7589,+1.301027,0.006350,-0.001020,+0.000056,-0.0361,10088.61,14.12,714.3540,95.224,72.173,1.0000,1.0000,1.0000,1
57780.0,7,2,19.7887,13.8190,0.5888,+1.301570,0.006359,+0.000544,+0.000051,+0.0083,5801.14,14.12,410.8070,64.290,10.130,1.0000,1.0000,1.0000,1
57840.0,7,2,19.7185,14.1780,0.5817,+1.306673,0.006368,+0.005103,+0.000051,+0.0292,6348.43,14.12,449.6070,205.616,42.241,1.0000,1.0000,1.0000,1
57900.0,7,2,139.9975,14.5427,0.9059,+1.308130,0.006364,+0.001458,+0.000064,+0.0250,10134.24,14.12,717.8011,120.856,12.720,1.0000,1.0000,1.0000,1
57960.0,7,2,16.3561,14.9128,0.5231,+1.307715,0.006368,-0.000415,+0.000055,-0.0032,9048.66,14.12,640.9730,97.763,59.724,1.0000,1.0000,1.0000,1
58020.0,7,2,64.6724,15.2884,0.8088,+1.309123,0.006375,+0.001409,+0.000054,+0.3591,8788.34,14.12,622.5929,139.492,88.728,1.0000,1.0000,1.0000,1
58080.0,7,2,386.6636,15.6693,0.9611,+1.310206,0.006373,+0.001083,+0.000062,+0.0151,11227.59,14.11,795.4839,35.824,43.753,1.0000,1.0000,1.0000,1
58140.0,7,2,60.9365,16.0554,0.7915,+1.310722,0.006375,+0.000517,+0.000058,+0.0137,18208.81,14.11,1290.2345,93.747,58.603,1.0000,1.0000,1.0000,1
58200.0,7,2,15.8130,16.4466,0.4902,+1.312982,0.006378,+0.002260,+0.000057,+0.0450,13576.93,14.11,962.1234,64.918,66.500,1.0000,1.0000,1.0000,1
58260.0,7,2,15.6966,16.8426,0.4824,+1.314787,0.006382,+0.001805,+0.000056,+0.9548,15057.22,14.11,1067.1258,62.511,67.718,1.0000,1.0000,1.0000,1
58320.0,7,2,15.5882,17.2435,0.4748,+1.317618,0.006386,+0.002831,+0.000056,+0.0311,16641.71,14.11,1179.5340,65.672,44.086,1.0000,1.0000,1.0000,1
58380.0,7,2,15.1477,17.6489,0.4619,+1.321894,0.006389,+0.004276,+0.000057,+0.0283,20731.59,14.11,1469.5579,58.988,60.779,1.0000,1.0000,1.0000,1
58440.0,7,2,729.8809,482.7976,0.6019,+1.320922,0.006395,-0.000971,+0.000054,-0.0072,18706.54,14.11,1326.2143,47.026,19.804,1.0000,1.0000,1.0000,1
58500.0,7,2,484.4385,305.1689,0.6135,+1.317398,0.006238,-0.003524,+0.000217,-0.0437,14163.31,14.10,1004.2402,59.139,18.055,1.0000,1.0000,1.0000,1
58560.0,7,2,243.9866,311.6505,0.4391,+1.312585,0.006204,-0.004812,+0.000094,-0.2601,21778.52,14.10,1544.3667,39.869,1.779,1.0000,1.0000,1.0000,1
58620.0,7,2,25.6195,7.0567,0.7840,+1.317422,0.006204,+0.004837,+0.000061,+0.0559,21932.64,14.10,1555.4528,27.971,22.738,1.0000,1.0000,1.0000,1
58680.0,7,2,25.2172,7.2018,0.7779,+1.316261,0.006214,-0.001161,+0.000050,-0.0130,21513.94,14.10,1525.9062,46.805,19.812,1.0000,1.0000,1.0000,1
58740.0,7,2,24.8261,7.3486,0.7716,+1.315096,0.006231,-0.001164,+0.000043,-0.0097,20879.93,14.10,1481.0773,82.398,43.070,1.0000,1.0000,1.0000,1
58800.0,7,2,24.9370,7.4971,0.7689,+1.314930,0.006250,-0.000165,+0.000041,-0.0087,19916.27,14.10,1412.8548,38.961,60.055,1.0000,1.0000,1.0000,1
58860.0,7,2,892.0673,571.5974,0.6095,+1.311092,0.006250,-0.003838,+0.000060,-0.1458,11844.29,14.09,840.3643,75.384,30.357,1.0000,1.0000,1.0000,1
58920.0,7,2,24.2666,7.7988,0.7568,+1.314031,0.006266,+0.002939,+0.000044,+0.0686,17815.71,14.09,1264.1852,45.221,25.981,1.0000,1.0000,1.0000,1
58980.0,7,2,23.9514,7.9520,0.7507,+1.314096,0.006283,+0.000065,+0.000043,+0.0013,16790.64,14.09,1191.5709,48.817,16.360,1.0000,1.0000,1.0000,1
59040.0,7,2,23.6497,8.1067,0.7447,+1.313088,0.006301,-0.001007,+0.000042,-0.0194,15831.48,14.09,1123.6128,94.487,69.687,1.0000,1.0000,1.0000,1
59100.0,7,2,35.8065,22.8089,0.6109,+1.312379,0.006296,-0.000709,+0.000065,-0.0065,15692.64,14.09,1113.8683,58.675,43.017,1.0000,1.0000,1.0000,1
59160.0,7,2,674.9511,23.2571,0.9667,+1.312998,0.006291,+0.000619,+0.000065,+0.0297,16430.10,14.09,1166.3416,63.334,62.278,1.0000,1.0000,1.0000,1
59220.0,7,2,22.8279,8.5792,0.7268,+1.313208,0.006307,+0.000211,+0.000043,+0.0028,13417.14,14.09,952.5478,50.723,11.172,1.0000,1.0000,1.0000,1
59280.0,7,2,22.5822,8.7393,0.7210,+1.312290,0.006324,-0.000918,+0.000044,-0.0454,12754.88,14.08,905.6150,89.156,84.595,1.0000,1.0000,1.0000,1
59340.0,7,2,308.6699,24.6106,0.9262,+1.312820,0.006318,+0.000530,+0.000066,+0.0112,16212.71,14.08,1151.2380,54.466,40.234,1.0000,1.0000,1.0000,1
59400.0,7,2,1151.3517,690.0798,0.6252,+1.311723,0.006327,-0.001097,+0.000051,-0.0067,15600.53,14.08,1107.8884,100.930,70.477,1.0000,1.0000,1.0000,1
59460.0,7,2,97.0292,25.5180,0.7918,+1.316609,0.006306,+0.004886,+0.000081,+0.0240,12244.44,14.08,869.6473,71.411,88.561,1.0000,1.0000,1.0000,1
59520.0,7,2,275.2574,25.9723,0.9138,+1.315059,0.006294,-0.001550,+0.000072,-0.0149,14571.17,14.08,1035.0029,64.666,108.094,1.0000,1.0000,1.0000,1
59580.0,7,2,194.1609,26.4267,0.8802,+1.314002,0.006271,-0.001056,+0.000083,-0.0201,14231.71,14.08,1011.0136,92.033,70.663,1.0000,1.0000,1.0000,1
59640.0,7,2,21.4108,9.7240,0.6877,+1.315127,0.006281,+0.001125,+0.000050,+0.0100,9771.58,14.08,694.2410,83.695,18.128,1.0000,1.0000,1.0000,1
59700.0,7,2,21.2665,9.8916,0.6825,+1.314091,0.006292,-0.001036,+0.000049,-0.2273,9379.96,14.07,666.4836,152.191,183.457,1.0000,1.0000,1.0000,1
59760.0,7,2,635.5247,27.7873,0.9581,+1.315575,0.006278,+0.001484,+0.000074,+0.3414,2892.22,14.07,205.5286,86.789,89.867,1.0000,1.0000,1.0000,1
59820.0,7,3,21.0215,10.4656,0.6676,+1.317274,0.006290,+0.001699,+0.000048,+0.0106,8644.40,14.07,614.3546,87.733,108.027,1.0000,1.0000,1.0000,1
59880.0,7,4,25.4312,142.1944,0.1517,+1.325455,0.006243,+0.008181,+0.000107,+0.1310,8186.11,14.07,581.8447,75.685,46.381,1.0000,1.0000,1.0000,1
59940.0,7,4,461.5148,504.9291,0.4775,+1.329427,0.006176,+0.003973,+0.000127,+0.0151,6029.44,14.07,428.6176,53.600,14.810,1.0000,1.0000,1.0000,1
60000.0,7,4,25.3435,11.1468,0.6945,+1.328560,0.006159,-0.000867,+0.000077,-0.0274,7584.77,14.07,539.2403,81.809,22.708,1.0000,1.0000,1.0000,1
60060.0,7,4,25.3202,11.3495,0.6905,+1.326114,0.006158,-0.002447,+0.000061,-0.0250,7277.30,14.06,517.4336,89.814,82.890,1.0000,1.0000,1.0000,1
60120.0,7,4,25.3105,11.5378,0.6869,+1.326837,0.006166,+0.000723,+0.000052,+0.0112,6966.29,14.06,495.3690,124.393,118.844,1.0000,1.0000,1.0000,1
60180.0,7,4,49.6226,31.4181,0.6123,+1.328743,0.006151,+0.001906,+0.000075,+0.0105,5577.50,14.06,396.6703,47.810,53.923,1.0000,1.0000,1.0000,1
60240.0,7,4,25.3313,11.9173,0.6801,+1.329038,0.006164,+0.000295,+0.000047,+0.0689,6340.82,14.06,451.0004,93.756,82.823,1.0000,1.0000,1.0000,1
60300.0,7,4,44.8884,32.1265,0.5829,+1.332980,0.006150,+0.003941,+0.000073,+0.0225,5077.20,14.06,361.1711,103.437,80.595,1.0000,1.0000,1.0000,1
60360.0,7,4,25.4049,12.3002,0.6738,+1.332726,0.006163,-0.000254,+0.000047,-0.0023,5726.13,14.06,407.3719,133.291,132.326,1.0000,1.0000,1.0000,1
60420.0,7,4,274.2271,33.0087,0.8926,+1.333789,0.006136,+0.001062,+0.000087,+0.0281,4195.59,14.05,298.5265,82.983,47.765,1.0000,1.0000,1.0000,1
60480.0,7,4,275.2048,33.4443,0.8916,+1.330342,0.006113,-0.003447,+0.000083,-0.0439,4792.49,14.05,341.0539,31.268,56.983,1.0000,1.0000,1.0000,1
60540.0,7,4,25.6117,13.4455,0.6557,+1.327811,0.006120,-0.002531,+0.000053,-0.0217,4863.77,14.05,346.1659,34.556,74.774,1.0000,1.0000,1.0000,1
60600.0,7,4,25.7055,13.6868,0.6526,+1.330577,0.006129,+0.002767,+0.000051,+0.0259,4598.99,14.05,327.3547,70.373,58.742,1.0000,1.0000,1.0000,1
60660.0,7,4,25.8114,13.2707,0.6604,+1.329630,0.006139,-0.000948,+0.000051,-0.1012,4347.22,14.05,309.4648,181.068,179.250,1.0000,1.0000,1.0000,1
60720.0,7,4,121.9512,35.1433,0.7763,+1.329531,0.006121,-0.000100,+0.000077,-0.0006,3888.70,14.05,276.8568,115.902,123.142,1.0000,1.0000,1.0000,1
60780.0,7,4,26.1733,13.6634,0.6570,+1.329458,0.006130,-0.000073,+0.000052,-0.0008,3705.82,14.04,263.8630,107.108,51.353,1.0000,1.0000,1.0000,1
60840.0,7,4,26.0229,978.9822,0.0259,+1.330858,0.006138,+0.001400,+0.000052,+0.0206,5532.05,14.04,393.9325,132.586,76.850,1.0000,1.0000,1.0000,1
60900.0,7,4,26.4117,14.0582,0.6526,+1.331695,0.006145,+0.000837,+0.000052,+0.0065,3370.30,14.04,240.0178,406.681,103.298,1.0000,1.0000,1.0000,1
60960.0,7,4,26.5525,14.2564,0.6507,+1.334126,0.006152,+0.002430,+0.000053,+0.1173,3219.32,14.04,229.2864,665.748,59.525,1.0000,1.0000,1.0000,1
61020.0,7,4,26.7071,14.4549,0.6488,+1.334217,0.006176,+0.000091,+0.000036,+0.0008,3079.04,14.04,219.3148,288.722,129.335,1.0000,1.0000,1.0000,1
61080.0,7,4,26.8747,14.7604,0.6455,+1.334985,0.006200,+0.000768,+0.000036,+0.0525,2949.00,14.04,210.0714,723.501,64.770,1.0000,1.0000,1.0000,1
61140.0,7,4,155.5838,38.1433,0.8031,+1.335510,0.006191,+0.000524,+0.000069,+0.0662,4772.59,14.04,340.0287,453.016,43.365,1.0000,1.0000,1.0000,1
61200.0,7,4,77.6759,38.5203,0.6685,+1.332045,0.006178,-0.003465,+0.000073,-0.0496,3534.70,14.03,251.8641,161.674,43.839,1.0000,1.0000,1.0000,1
61260.0,6,4,27.3426,15.2531,0.6419,+1.332336,0.006199,+0.000290,+0.000039,+0.0083,10127.85,14.03,721.7308,115.115,31.772,1.0000,1.0000,1.0000,1
61320.0,6,4,27.5723,15.4534,0.6408,+1.329750,0.006220,-0.002586,+0.000039,-0.0511,10111.49,14.03,720.6342,170.567,95.536,1.0000,1.0000,1.0000,1
61380.0,6,4,46.7294,39.3942,0.5426,+1.336018,0.006213,+0.006267,+0.000067,+0.0542,9765.86,14.03,696.0646,181.638,104.284,1.0000,1.0000,1.0000,1
61440.0,6,4,139.7785,1062.1210,0.1163,+1.336431,0.006227,+0.000412,+0.000046,+0.0036,9609.40,14.03,684.9697,155.983,107.336,1.0000,1.0000,1.0000,1
61500.0,6,4,47.9398,40.0727,0.5447,+1.335294,0.006220,-0.001137,+0.000067,-0.0143,9765.20,14.03,696.1369,141.934,37.540,1.0000,1.0000,1.0000,1
61560.0,6,4,28.5711,16.2577,0.6373,+1.336696,0.006239,+0.001401,+0.000040,+0.0125,10098.45,14.03,719.9518,151.554,56.244,1.0000,1.0000,1.0000,1
61620.0,6,4,41.3339,43.0370,0.4899,+1.338868,0.006232,+0.002171,+0.000067,+0.0462,9932.86,14.03,708.2099,160.240,99.622,1.0000,1.0000,1.0000,1
61680.0,6,4,51.4201,41.0323,0.5562,+1.340278,0.006230,+0.001409,+0.000061,+0.0050,5507.98,14.02,392.7472,99.063,20.156,1.0000,1.0000,1.0000,1
61740.0,6,4,126.0389,41.2845,0.7533,+1.337307,0.006224,-0.002972,+0.000066,-0.1682,5387.17,14.02,384.1704,88.851,100.274,1.0000,1.0000,1.0000,1
61800.0,6,4,69.6349,41.6316,0.6258,+1.335698,0.006219,-0.001610,+0.000065,-0.0524,5434.77,14.02,387.5969,124.621,155.888,1.0000,1.0000,1.0000,1
61860.0,6,4,38.3203,17.2680,0.6894,+1.335025,0.006240,-0.000674,+0.000039,-0.0034,8886.31,14.02,633.7978,125.744,162.997,1.0000,1.0000,1.0000,1
